Instance,UserReleaseInstance,JobName,JobCount,MessageText,SchedulingDateTime [Jerusalem],StartDateTime [Jerusalem],SchedulingUser,LastChangeByUser,ReleaseUser,ClientID,WorkProcessNumber,WorkProcessID,BgdProcessingEvent,JobClassification,JobPriority,MessageClass,MessageNumber,MessageType,SystemID,SystemNumber,Host
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type change, ns apps/nw.epm.refapps.st.so.manage/app/sap/epmrast_s, name id_1455018436897_200_propertyChange in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type change, ns apps/nw.epm.refapps.st.so.manage/app/sap/epmrast_s, name id_1462276585910_163_propertyChange in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.st.so.manage/app/sap/epmrast_s, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.ext.po.apv/app/sap/epmra_poapv, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.ext.prod.manage/app/sap/epmra_, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.ext.shop/app/sap/epmra_shop/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.goodsreceipt.post/app/sap/epm_, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.lib.reuse/app/sap/epm_ref_lib/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.purchaseorders.approve/app/sap, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.purchaseorders.manage/app/sap/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.products.manage/app/sap/epm_re, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.shop/app/sap/epm_ref_shop/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.refapps.so.cre/app/sap/epm_ref_socre/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/sap.com.esh.ps_admin_ui/app/sap/esh_ps_admin_, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/sap.es/app/sap/esh_ql_ui/,name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/sap.es/app/sap/esh_termmap_ui/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/nw.epm.hana.pal/app/sap/nw_epm_hana_pal/, name manifest in layer type VENDORcreated.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/sap.epm.oia.i2a/app/sap/sepm_oia_i2a/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,"Type appdescr, ns apps/RFC/app/sap/uconrfc_rejcall/, name manifest in layer type VENDOR created.","6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Method /UIF/CL_LREP_REPLICATION=>UPDATE_LOAD called,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Number of load updates:85,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Logging:,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Number of load updates:85,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Logging:,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Invalidate area:X,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.apf/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.apf.base/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.apf.modeler/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ca.scfld.md/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ca.ui/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.collaboration/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.gantt/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.zen.crosstab/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.zen.dsh/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.zen.dsh.fioriwrapper/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.zen.commons/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.landvisz/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ovp/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ovp.app/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.portal.ui5/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.rules.ui/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.commons/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.microchart/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template.ListReport/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template.app.blankAnalyticalListPage/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template.ObjectPage/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template.QuickCreate/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template.QuickView/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.suite.ui.generic.template.AnalyticalListPage/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.chart/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.commons/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.comp/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.core/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.fiori/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.dt/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.f/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.fl/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.generic.app/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.generic.template/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.uiext.inbox/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.layout/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.makit/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.m/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.me/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ndc/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.richtexteditor/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.rta/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.suite/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.table/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.tnt/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.unified/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.ux3/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.vbm/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.viz/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ui.vk/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ushell/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ushell.plugins.rta/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ushell.components.tiles.cdm.applauncherdynamic/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ushell.components.tiles.cdm.applauncher/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
vhcalnplci_NPL_00,,/UI5/APP_IDX_UPD_AFTER_IMPORT,4304400,Load regenerated for fileapps/sap.ushell_abap/app/manifest.appdescr,"6/8/2021, 7:30:44.000 AM","6/8/2021, 7:30:44.000 AM",DDIC,DDIC,DDIC,0,10,5224,,C,0,0,1,S,NPL,0,wdflbmd16697
