TenantId,SourceSystem,"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,ParameterXml,EventData,EventID,RenderedDescription,AzureDeploymentID,Role,EventCategory,UserName,Message,MG,ManagementGroupName,Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:21:24.045 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Background Intelligent Transfer Service</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:21:24.0456002+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Background Intelligent Transfer Service</Data><Data Name=""param2"">running</Data><Binary>42004900540053002F0034000000</Binary></EventData></DataItem>",7036,"The Background Intelligent Transfer Service service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:02:48.630 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Update Medic Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:02:48.6302532+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Update Medic Service</Data><Data Name=""param2"">stopped</Data><Binary>57006100610053004D0065006400690063005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Windows Update Medic Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:29.402 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Connected Devices Platform User Service_21e97d</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:41.8939218+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Connected Devices Platform User Service_21e97d</Data><Data Name=""param2"">stopped</Data><Binary>43004400500055007300650072005300760063005F003200310065003900370064002F0031000000</Binary></EventData></DataItem>",7036,"The Connected Devices Platform User Service_21e97d service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:30.363 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Update Orchestrator Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:42.8784351+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Update Orchestrator Service</Data><Data Name=""param2"">stopped</Data><Binary>550073006F005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Update Orchestrator Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:32.535 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Group Policy Client</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:42.9094873+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Group Policy Client</Data><Data Name=""param2"">stopped</Data><Binary>670070007300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Group Policy Client service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:32.535 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Windows Security Service</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:43.3000450+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Windows Security Service</Data><Data Name=""param2"">stopped</Data><Binary>530065006300750072006900740079004800650061006C007400680053006500720076006900630065002F0031000000</Binary></EventData></DataItem>",7036,"The Windows Security Service service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:32.535 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>VMware Tools</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:43.3156952+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">VMware Tools</Data><Data Name=""param2"">stopped</Data><Binary>56004D0054006F006F006C0073002F0031000000</Binary></EventData></DataItem>",7036,"The VMware Tools service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:32.953 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Delivery Optimization</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:43.6911299+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Delivery Optimization</Data><Data Name=""param2"">stopped</Data><Binary>44006F005300760063002F0031000000</Binary></EventData></DataItem>",7036,"The Delivery Optimization service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 8:37:32.953 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Connected User Experiences and Telemetry</Param><Param>stopped</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-05-18T22:49:43.7846969+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Connected User Experiences and Telemetry</Data><Data Name=""param2"">stopped</Data><Binary>440069006100670054007200610063006B002F0031000000</Binary></EventData></DataItem>",7036,"The Connected User Experiences and Telemetry service entered the stopped state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:43.248 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>PlugPlay</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:43.2484743+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">PlugPlay</Data><Data Name=""param2"">running</Data><Binary>50006C007500670050006C00610079002F0034000000</Binary></EventData></DataItem>",7036,"The PlugPlay service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:43.373 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Power</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:43.3737166+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Power</Data><Data Name=""param2"">running</Data><Binary>50006F007700650072002F0034000000</Binary></EventData></DataItem>",7036,"The Power service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:43.404 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>DcomLaunch</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:43.4047595+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">DcomLaunch</Data><Data Name=""param2"">running</Data><Binary>440063006F006D004C00610075006E00630068002F0034000000</Binary></EventData></DataItem>",7036,"The DcomLaunch service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:43.420 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>RpcEptMapper</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:43.4206159+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">RpcEptMapper</Data><Data Name=""param2"">running</Data><Binary>5200700063004500700074004D00610070007000650072002F0034000000</Binary></EventData></DataItem>",7036,"The RpcEptMapper service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:43.451 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>RpcSs</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:43.4516721+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">RpcSs</Data><Data Name=""param2"">running</Data><Binary>520070006300530073002F0034000000</Binary></EventData></DataItem>",7036,"The RpcSs service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:43.998 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>LSM</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:43.9985159+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">LSM</Data><Data Name=""param2"">running</Data><Binary>4C0053004D002F0034000000</Binary></EventData></DataItem>",7036,"The LSM service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.435 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>BrokerInfrastructure</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.4358786+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">BrokerInfrastructure</Data><Data Name=""param2"">running</Data><Binary>420072006F006B006500720049006E006600720061007300740072007500630074007500720065002F0034000000</Binary></EventData></DataItem>",7036,"The BrokerInfrastructure service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.451 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>SystemEventsBroker</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.4516908+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">SystemEventsBroker</Data><Data Name=""param2"">running</Data><Binary>530079007300740065006D004500760065006E0074007300420072006F006B00650072002F0034000000</Binary></EventData></DataItem>",7036,"The SystemEventsBroker service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.592 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>lmhosts</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.5924691+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">lmhosts</Data><Data Name=""param2"">running</Data><Binary>6C006D0068006F007300740073002F0034000000</Binary></EventData></DataItem>",7036,"The lmhosts service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.592 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>nsi</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.5924691+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">nsi</Data><Data Name=""param2"">running</Data><Binary>6E00730069002F0034000000</Binary></EventData></DataItem>",7036,"The nsi service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.607 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>TimeBrokerSvc</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.6078588+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">TimeBrokerSvc</Data><Data Name=""param2"">running</Data><Binary>540069006D006500420072006F006B00650072005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The TimeBrokerSvc service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.639 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Dhcp</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.6391315+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Dhcp</Data><Data Name=""param2"">running</Data><Binary>44006800630070002F0034000000</Binary></EventData></DataItem>",7036,"The Dhcp service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.670 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Dnscache</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.6703212+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Dnscache</Data><Data Name=""param2"">running</Data><Binary>44006E007300630061006300680065002F0034000000</Binary></EventData></DataItem>",7036,"The Dnscache service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.717 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>EventLog</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.7173591+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">EventLog</Data><Data Name=""param2"">running</Data><Binary>4500760065006E0074004C006F0067002F0034000000</Binary></EventData></DataItem>",7036,"The EventLog service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.779 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>NTDS</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.7797920+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">NTDS</Data><Data Name=""param2"">running</Data><Binary>4E005400440053002F0034000000</Binary></EventData></DataItem>",7036,"The NTDS service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.810 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>NlaSvc</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8109152+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">NlaSvc</Data><Data Name=""param2"">running</Data><Binary>4E006C0061005300760063002F0034000000</Binary></EventData></DataItem>",7036,"The NlaSvc service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.826 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>Themes</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8264975+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">Themes</Data><Data Name=""param2"">running</Data><Binary>5400680065006D00650073002F0034000000</Binary></EventData></DataItem>",7036,"The Themes service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.842 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>EventSystem</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8421171+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">EventSystem</Data><Data Name=""param2"">running</Data><Binary>4500760065006E007400530079007300740065006D002F0034000000</Binary></EventData></DataItem>",7036,"The EventSystem service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.842 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>WPDBusEnum</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8421171+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">WPDBusEnum</Data><Data Name=""param2"">running</Data><Binary>57005000440042007500730045006E0075006D002F0034000000</Binary></EventData></DataItem>",7036,"The WPDBusEnum service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.857 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>gpsvc</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8577580+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">gpsvc</Data><Data Name=""param2"">running</Data><Binary>670070007300760063002F0034000000</Binary></EventData></DataItem>",7036,"The gpsvc service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.873 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>SENS</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8737160+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">SENS</Data><Data Name=""param2"">running</Data><Binary>530045004E0053002F0034000000</Binary></EventData></DataItem>",7036,"The SENS service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"00000000-0000-0000-0000-000000000000",OpsManager,"6/5/2023, 7:00:44.873 PM","Service Control Manager",System,"DC1.kustoworks.com",4,Information,"<Param>netprofm</Param><Param>running</Param><Param>-</Param>","<DataItem type=""System.XmlData"" time=""2023-06-05T21:00:44.8737160+02:00"" sourceHealthServiceId=""144FD06D-CBB1-6BFC-0973-346D88401B8F""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""param1"">netprofm</Data><Data Name=""param2"">running</Data><Binary>6E0065007400700072006F0066006D002F0034000000</Binary></EventData></DataItem>",7036,"The netprofm service entered the running state. ",,,0,"N/A",,"00000000-0000-0000-0000-000000000001","AOI-00000000-0000-0000-0000-000000000000",Event,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
