"TimeGenerated [Local Time]",Type,"_ResourceId",Operation,ObjectType,Object,EventType,EventSeverity,EventResult,NewValue,EventMessage,SrcIpAddr,ActorUsername,ActorUsernameType,EventCount,"EventStartTime [Local Time]","EventEndTime [Local Time]",EventProduct,EventVendor,EventSchemaVersion,EventSchema,Dvc,EventOriginalUid,IpAddr,User,Value
"9/24/2024, 7:36:09.388 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""name"":{""before"":null,""after"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862""},""external_data_set"":{""before"":null,""after"":""01234567-89ab-cdef-0123-000001048576|ContainerNamespace-1862""},""external_data_reference"":{""before"":null,""after"":""d21c1df9-f83b-4a35-9275-dd053defa42a""},""annotations"":{""before"":null,""after"":{}},""label_ids_array"":{""before"":null,""after"":[232,234,231,233]},""type"":{""before"":null,""after"":""ContainerClusterService""},""external_service_uid"":{""before"":null,""after"":""01234567-89ab-cdef-0123-000001048576""},""apply_to"":{""before"":null,""after"":""host_only""},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""service_ports"":{""created"":[{""port"":195,""proto"":17}]},""ip_overrides"":{""created"":[{""ip"":""10.128.196.153"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:09.388 PM","9/24/2024, 7:36:09.388 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/7e225782-1f2d-4768-b166-894cf694eb72","10.6.16.96",Unknown,"{""name"":{""before"":null,""after"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862""},""external_data_set"":{""before"":null,""after"":""01234567-89ab-cdef-0123-000001048576|ContainerNamespace-1862""},""external_data_reference"":{""before"":null,""after"":""d21c1df9-f83b-4a35-9275-dd053defa42a""},""annotations"":{""before"":null,""after"":{}},""label_ids_array"":{""before"":null,""after"":[232,234,231,233]},""type"":{""before"":null,""after"":""ContainerClusterService""},""external_service_uid"":{""before"":null,""after"":""01234567-89ab-cdef-0123-000001048576""},""apply_to"":{""before"":null,""after"":""host_only""},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""service_ports"":{""created"":[{""port"":195,""proto"":17}]},""ip_overrides"":{""created"":[{""ip"":""10.128.196.153"",""network_id"":34}]}}"
"9/24/2024, 7:36:12.021 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":259,""proto"":6}],""deleted"":[{""port"":195,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.196.153"",""network_id"":34}],""created"":[{""ip"":""172.16.81.183"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:12.021 PM","9/24/2024, 7:36:12.021 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/be84aa47-c10c-4afe-9289-08c95f40f9ab","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":259,""proto"":6}],""deleted"":[{""port"":195,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.196.153"",""network_id"":34}],""created"":[{""ip"":""172.16.81.183"",""network_id"":34}]}}"
"9/24/2024, 7:36:14.057 PM","Illumio_Auditable_Events_CL",,"Agent updated existing containers","Cloud Resource",Agent,Set,Informational,Success,"{""name"":{""before"":null,""after"":""pod-66729c00""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""787256903""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/efb11914-c681-49f3-bedd-9b10af5eb061/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.59.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/efb11914-c681-49f3-bedd-9b10af5eb061/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.59"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}","{""container_workload"":{""href"":""/orgs/1/container_workloads/efb11914-c681-49f3-bedd-9b10af5eb061"",""name"":""pod-66729c00"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-59",Simple,1,"9/24/2024, 7:36:14.057 PM","9/24/2024, 7:36:14.057 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/6375f739-8f07-4818-a46d-312ff227cc4f","10.6.16.96","perf-workload-59","{""name"":{""before"":null,""after"":""pod-66729c00""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""787256903""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/efb11914-c681-49f3-bedd-9b10af5eb061/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.59.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/efb11914-c681-49f3-bedd-9b10af5eb061/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.59"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}"
"9/24/2024, 7:36:14.416 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":6064,""proto"":6}],""deleted"":[{""port"":259,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.81.183"",""network_id"":34}],""created"":[{""ip"":""172.16.137.201"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:14.416 PM","9/24/2024, 7:36:14.416 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/c1a13d83-7ba7-467c-8e8a-fe4ce5922ea2","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":6064,""proto"":6}],""deleted"":[{""port"":259,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.81.183"",""network_id"":34}],""created"":[{""ip"":""172.16.137.201"",""network_id"":34}]}}"
"9/24/2024, 7:36:15.545 PM","Illumio_Auditable_Events_CL",,"Agent updated existing containers","Cloud Resource",Agent,Set,Informational,Success,"{""name"":{""before"":null,""after"":""pod-90a77e54""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""316517993""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/47c90aae-ce2d-4932-a03e-f888069e5a67/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.61.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/47c90aae-ce2d-4932-a03e-f888069e5a67/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.61"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}","{""container_workload"":{""href"":""/orgs/1/container_workloads/47c90aae-ce2d-4932-a03e-f888069e5a67"",""name"":""pod-90a77e54"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-61",Simple,1,"9/24/2024, 7:36:15.545 PM","9/24/2024, 7:36:15.545 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/d8a17358-b1c2-4f92-bfcd-178bce578ca2","10.6.16.96","perf-workload-61","{""name"":{""before"":null,""after"":""pod-90a77e54""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""316517993""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/47c90aae-ce2d-4932-a03e-f888069e5a67/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.61.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/47c90aae-ce2d-4932-a03e-f888069e5a67/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.61"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}"
"9/24/2024, 7:36:16.996 PM","Illumio_Auditable_Events_CL",,"Agent updated existing containers","Cloud Resource",Agent,Set,Informational,Success,"{""name"":{""before"":null,""after"":""pod-1e07ec71""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""798713773""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/65f7a958-47eb-47bf-a4c1-a27fec715586/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.60.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/65f7a958-47eb-47bf-a4c1-a27fec715586/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.60"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}","{""container_workload"":{""href"":""/orgs/1/container_workloads/65f7a958-47eb-47bf-a4c1-a27fec715586"",""name"":""pod-1e07ec71"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96","perf-workload-60",Simple,1,"9/24/2024, 7:36:16.996 PM","9/24/2024, 7:36:16.996 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/3db38c63-e498-40c8-bf66-42f4cb668e17","10.6.16.96","perf-workload-60","{""name"":{""before"":null,""after"":""pod-1e07ec71""},""os_id"":{""before"":null,""after"":""ubuntu-x86_64-xenial""},""started_by"":{""before"":null,""after"":""798713773""},""started_by_kind"":{""before"":null,""after"":""replicasethash""},""deployment_namespace"":{""before"":null,""after"":""ContainerNamespace-1862""},""online"":{""before"":null,""after"":true},""deleted"":{""before"":null,""after"":false},""label_ids_array"":{""before"":null,""after"":[]},""log_traffic"":{""before"":null,""after"":false},""visibility_level"":{""before"":null,""after"":""flow_summary""},""enforcement_mode"":{""before"":null,""after"":""visibility_only""},""backing_service_uuids"":{""before"":null,""after"":[]},""labels"":{""created"":[{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""},{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""}]},""workload_interfaces"":{""created"":[{""href"":""/orgs/1/workloads/65f7a958-47eb-47bf-a4c1-a27fec715586/interfaces/eth0"",""name"":""eth0"",""address"":""192.0.60.1"",""network"":{""href"":""/orgs/1/networks/6d0c4dcd-2647-4863-9ae6-9d2f885ca3e7"",""name"":""ContainerCluster-1862 container network""}},{""href"":""/orgs/1/workloads/65f7a958-47eb-47bf-a4c1-a27fec715586/interfaces/eth0.public"",""name"":""eth0.public"",""address"":""10.0.0.60"",""network"":{""href"":""/orgs/1/networks/a11a0318-14c3-4453-a6e3-0856bd66910b"",""name"":""Corporate""}}]}}"
"9/24/2024, 7:36:16.888 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,,,"10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:16.888 PM","9/24/2024, 7:36:16.888 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/1f4c82ff-d89b-426e-a1c1-d40094ba4a41","10.6.16.96",Unknown,
"9/24/2024, 7:36:20.795 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,,,"10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:20.795 PM","9/24/2024, 7:36:20.795 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/85ffee55-d583-41bb-874e-dc7320d4837c","10.6.16.96",Unknown,
"9/24/2024, 7:36:23.625 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":6112,""proto"":17}],""deleted"":[{""port"":1026,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.223.204"",""network_id"":34}],""created"":[{""ip"":""172.16.29.135"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:23.625 PM","9/24/2024, 7:36:23.625 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/11a02c50-9f23-4de3-9ba3-7e78f74bf3dd","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":6112,""proto"":17}],""deleted"":[{""port"":1026,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""10.128.223.204"",""network_id"":34}],""created"":[{""ip"":""172.16.29.135"",""network_id"":34}]}}"
"9/24/2024, 7:36:26.015 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":770,""proto"":17}],""deleted"":[{""port"":6112,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.29.135"",""network_id"":34}],""created"":[{""ip"":""172.16.3.121"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:26.015 PM","9/24/2024, 7:36:26.015 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/46e3dcc4-6147-44c9-8bf0-de9850d8c71d","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":770,""proto"":17}],""deleted"":[{""port"":6112,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.29.135"",""network_id"":34}],""created"":[{""ip"":""172.16.3.121"",""network_id"":34}]}}"
"9/24/2024, 7:36:28.267 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":2253,""proto"":6}],""deleted"":[{""port"":770,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.3.121"",""network_id"":34}],""created"":[{""ip"":""172.16.179.135"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:28.267 PM","9/24/2024, 7:36:28.267 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/ab733734-e3e5-4481-8304-c4ab708aee39","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":2253,""proto"":6}],""deleted"":[{""port"":770,""proto"":17}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.3.121"",""network_id"":34}],""created"":[{""ip"":""172.16.179.135"",""network_id"":34}]}}"
"9/24/2024, 7:36:30.579 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":2694,""proto"":6}],""deleted"":[{""port"":2253,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.179.135"",""network_id"":34}],""created"":[{""ip"":""172.16.157.117"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:30.579 PM","9/24/2024, 7:36:30.579 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/d5d9c3b9-e846-420b-81e5-80881a3620c0","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":2694,""proto"":6}],""deleted"":[{""port"":2253,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.179.135"",""network_id"":34}],""created"":[{""ip"":""172.16.157.117"",""network_id"":34}]}}"
"9/24/2024, 7:36:32.651 PM","Illumio_Auditable_Events_CL",,"Container cluster services updated, created, or deleted by Kubelink","Cloud Resource","Container_cluster",Set,Informational,Success,"{""service_ports"":{""created"":[{""port"":7428,""proto"":6}],""deleted"":[{""port"":2694,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.157.117"",""network_id"":34}],""created"":[{""ip"":""172.16.121.194"",""network_id"":34}]}}","{""virtual_service"":{""href"":""/orgs/1/sec_policy/draft/virtual_services/2ef878f1-0565-4aba-9e14-f9ba7d0d4cec"",""name"":""vs1048576-ContainerCluster-1862-ContainerNamespace-1862"",""labels"":[{""href"":""/orgs/1/labels/231"",""key"":""role"",""value"":""Role39176""},{""href"":""/orgs/1/labels/232"",""key"":""app"",""value"":""App39176""},{""href"":""/orgs/1/labels/233"",""key"":""env"",""value"":""Env39176""},{""href"":""/orgs/1/labels/234"",""key"":""loc"",""value"":""Loc39176""}]}}","10.6.16.96",Unknown,Simple,1,"9/24/2024, 7:36:32.651 PM","9/24/2024, 7:36:32.651 PM",Core,Illumio,"0.1.0",AuditEvent,"2x2testvc308.ilabs.io","/orgs/1/events/3c354d3b-b129-470f-9924-d5459cc10792","10.6.16.96",Unknown,"{""service_ports"":{""created"":[{""port"":7428,""proto"":6}],""deleted"":[{""port"":2694,""proto"":6}]},""ip_overrides"":{""deleted"":[{""ip"":""172.16.157.117"",""network_id"":34}],""created"":[{""ip"":""172.16.121.194"",""network_id"":34}]}}"
