TenantId,"TimeGenerated [UTC]",SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,SourceComputerId,EventOriginId,MG,"TimeCollected [UTC]",ManagementGroupName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,Type,"_ResourceId"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:28:42.429 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13826,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""MemberName"">CN=KustoKing,CN=Users,DC=kustoworks,DC=com</Data>
  <Data Name=""MemberSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""TargetUserName"">Universal Security Group123</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1131</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4757,"4757 - A member was removed from a security-enabled universal group.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:31:41.730 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CN=KustoKing,CN=Users,DC=kustoworks,DC=com","S-1-5-21-2496762881-1366215883-1809657155-1128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\Universal Security Group123",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1131",,"Universal Security Group123",,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:06:09.450 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""Dummy"">-</Data>
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">-</Data>
  <Data Name=""DisplayName"">-</Data>
  <Data Name=""UserPrincipalName"">-</Data>
  <Data Name=""HomeDirectory"">-</Data>
  <Data Name=""HomePath"">-</Data>
  <Data Name=""ScriptPath"">-</Data>
  <Data Name=""ProfilePath"">-</Data>
  <Data Name=""UserWorkstations"">-</Data>
  <Data Name=""PasswordLastSet"">-</Data>
  <Data Name=""AccountExpires"">-</Data>
  <Data Name=""PrimaryGroupId"">-</Data>
  <Data Name=""AllowedToDelegateTo"">-</Data>
  <Data Name=""OldUacValue"">0x210</Data>
  <Data Name=""NewUacValue"">0x211</Data>
  <Data Name=""UserAccountControl""> 		%%2080</Data>
  <Data Name=""UserParameters"">-</Data>
  <Data Name=""SidHistory"">-</Data>
  <Data Name=""LogonHours"">-</Data>
</EventData>",4738,"4738 - A user account was changed.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:13:10.346 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,"-",,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,"-","-",,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,0x211,,,,,,,,,,,0x210,,,,,,,"-",,,,"-",,"-",,,,,"-",,,,,,,,,,,,,,,"-","-",,,,,,,,,,"-",,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,," 		%%2080","-","-","-",,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:06:09.450 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
</EventData>",4725,"4725 - A user account was disabled.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:13:10.346 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:06:31.375 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""Dummy"">-</Data>
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">-</Data>
  <Data Name=""DisplayName"">-</Data>
  <Data Name=""UserPrincipalName"">-</Data>
  <Data Name=""HomeDirectory"">-</Data>
  <Data Name=""HomePath"">-</Data>
  <Data Name=""ScriptPath"">-</Data>
  <Data Name=""ProfilePath"">-</Data>
  <Data Name=""UserWorkstations"">-</Data>
  <Data Name=""PasswordLastSet"">-</Data>
  <Data Name=""AccountExpires"">-</Data>
  <Data Name=""PrimaryGroupId"">-</Data>
  <Data Name=""AllowedToDelegateTo"">-</Data>
  <Data Name=""OldUacValue"">0x211</Data>
  <Data Name=""NewUacValue"">0x210</Data>
  <Data Name=""UserAccountControl""> 		%%2048</Data>
  <Data Name=""UserParameters"">-</Data>
  <Data Name=""SidHistory"">-</Data>
  <Data Name=""LogonHours"">-</Data>
</EventData>",4738,"4738 - A user account was changed.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:13:11.034 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,"-",,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,"-","-",,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,0x210,,,,,,,,,,,0x211,,,,,,,"-",,,,"-",,"-",,,,,"-",,,,,,,,,,,,,,,"-","-",,,,,,,,,,"-",,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,," 		%%2048","-","-","-",,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:06:31.375 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
</EventData>",4722,"4722 - A user account was enabled.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:13:11.034 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:14:04.954 PM",OpsManager,"NT AUTHORITY\ANONYMOUS LOGON",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""Dummy"">-</Data>
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-7</Data>
  <Data Name=""SubjectUserName"">ANONYMOUS LOGON</Data>
  <Data Name=""SubjectDomainName"">NT AUTHORITY</Data>
  <Data Name=""SubjectLogonId"">0x3e6</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">-</Data>
  <Data Name=""DisplayName"">-</Data>
  <Data Name=""UserPrincipalName"">-</Data>
  <Data Name=""HomeDirectory"">-</Data>
  <Data Name=""HomePath"">-</Data>
  <Data Name=""ScriptPath"">-</Data>
  <Data Name=""ProfilePath"">-</Data>
  <Data Name=""UserWorkstations"">-</Data>
  <Data Name=""PasswordLastSet"">7/8/2023 11:14:04 PM</Data>
  <Data Name=""AccountExpires"">-</Data>
  <Data Name=""PrimaryGroupId"">-</Data>
  <Data Name=""AllowedToDelegateTo"">-</Data>
  <Data Name=""OldUacValue"">-</Data>
  <Data Name=""NewUacValue"">-</Data>
  <Data Name=""UserAccountControl"">-</Data>
  <Data Name=""UserParameters"">-</Data>
  <Data Name=""SidHistory"">-</Data>
  <Data Name=""LogonHours"">-</Data>
</EventData>",4738,"4738 - A user account was changed.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:14:49.641 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,"-",,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,"-","-",,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,"-",,,,,,,"7/8/2023 11:14:04 PM",,,,"-",,"-",,,,,"-",,,,,,,,,,,,,,,"-","-",,,,,,,,,,"-",,"NT AUTHORITY\ANONYMOUS LOGON",,,,"NT AUTHORITY",,0x3e6,,,"ANONYMOUS LOGON","S-1-5-7",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,"-","-","-","-",,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:14:04.954 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0x1574e03</Data>
</EventData>",4724,"4724 - An attempt was made to reset an account's password.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:14:49.641 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0x1574e03,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:04:50.338 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1127</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
</EventData>",4726,"4726 - A user account was deleted.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:12:49.612 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1127",,KustoKing,,,,,,,,,,,,,,,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:05:36.564 PM",OpsManager,"KUSTOWORKS\Administrator",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-21-2496762881-1366215883-1809657155-500</Data>
  <Data Name=""SubjectUserName"">Administrator</Data>
  <Data Name=""SubjectDomainName"">KUSTOWORKS</Data>
  <Data Name=""SubjectLogonId"">0xa6a86b</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">KustoKing</Data>
  <Data Name=""DisplayName"">KustoKing</Data>
  <Data Name=""UserPrincipalName"">KustoKing@kustoworks.com</Data>
  <Data Name=""HomeDirectory"">-</Data>
  <Data Name=""HomePath"">-</Data>
  <Data Name=""ScriptPath"">-</Data>
  <Data Name=""ProfilePath"">-</Data>
  <Data Name=""UserWorkstations"">-</Data>
  <Data Name=""PasswordLastSet"">%%1794</Data>
  <Data Name=""AccountExpires"">%%1794</Data>
  <Data Name=""PrimaryGroupId"">513</Data>
  <Data Name=""AllowedToDelegateTo"">-</Data>
  <Data Name=""OldUacValue"">0x0</Data>
  <Data Name=""NewUacValue"">0x15</Data>
  <Data Name=""UserAccountControl""> 		%%2080 		%%2082 		%%2084</Data>
  <Data Name=""UserParameters"">-</Data>
  <Data Name=""SidHistory"">-</Data>
  <Data Name=""LogonHours"">%%1793</Data>
</EventData>",4720,"4720 - A user account was created.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:12:59.988 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,"%%1794",,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,KustoKing,,,,,,,,,,,,,,,,,,,,,,"-","-",,,,,,,,,,,,,"%%1793",,,,,,,,,,,,,,,,,,,,,,,,,,,,0x15,,,,,,,,,,,0x0,,,,,,,"%%1794",,,,513,,"-",,,,,"-",,,,,,,,,,,,,,,KustoKing,"-",,,,,,,,,,"-",,"KUSTOWORKS\Administrator",,,,KUSTOWORKS,,0xa6a86b,,,Administrator,"S-1-5-21-2496762881-1366215883-1809657155-500",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,," 		%%2080 		%%2082 		%%2084","-","KustoKing@kustoworks.com","-",,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
"01680ad8-1090-4dec-a395-f77b161a9051","7/8/2023, 9:05:36.623 PM",OpsManager,"NT AUTHORITY\ANONYMOUS LOGON",User,"DC1.kustoworks.com","Microsoft-Windows-Security-Auditing",Security,13824,0,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""Dummy"">-</Data>
  <Data Name=""TargetUserName"">KustoKing</Data>
  <Data Name=""TargetDomainName"">KUSTOWORKS</Data>
  <Data Name=""TargetSid"">S-1-5-21-2496762881-1366215883-1809657155-1128</Data>
  <Data Name=""SubjectUserSid"">S-1-5-7</Data>
  <Data Name=""SubjectUserName"">ANONYMOUS LOGON</Data>
  <Data Name=""SubjectDomainName"">NT AUTHORITY</Data>
  <Data Name=""SubjectLogonId"">0x3e6</Data>
  <Data Name=""PrivilegeList"">-</Data>
  <Data Name=""SamAccountName"">-</Data>
  <Data Name=""DisplayName"">-</Data>
  <Data Name=""UserPrincipalName"">-</Data>
  <Data Name=""HomeDirectory"">-</Data>
  <Data Name=""HomePath"">-</Data>
  <Data Name=""ScriptPath"">-</Data>
  <Data Name=""ProfilePath"">-</Data>
  <Data Name=""UserWorkstations"">-</Data>
  <Data Name=""PasswordLastSet"">7/8/2023 11:05:36 PM</Data>
  <Data Name=""AccountExpires"">-</Data>
  <Data Name=""PrimaryGroupId"">-</Data>
  <Data Name=""AllowedToDelegateTo"">-</Data>
  <Data Name=""OldUacValue"">-</Data>
  <Data Name=""NewUacValue"">-</Data>
  <Data Name=""UserAccountControl"">-</Data>
  <Data Name=""UserParameters"">-</Data>
  <Data Name=""SidHistory"">-</Data>
  <Data Name=""LogonHours"">-</Data>
</EventData>",4738,"4738 - A user account was changed.","cc046e6c-795c-47b2-a5ae-c9a0645e6d32","cc046e6c-795c-47b2-a5ae-c9a0645e6d33","00000000-0000-0000-0000-000000000001","7/8/2023, 9:12:59.988 PM","AOI-01680ad8-1090-4dec-a395-f77b161a9051",,,,,"-",,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,"-","-",,,,,,,,,,,,,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,,,,,,,"-",,,,,,,"7/8/2023 11:05:36 PM",,,,"-",,"-",,,,,"-",,,,,,,,,,,,,,,"-","-",,,,,,,,,,"-",,"NT AUTHORITY\ANONYMOUS LOGON",,,,"NT AUTHORITY",,0x3e6,,,"ANONYMOUS LOGON","S-1-5-7",,,"KUSTOWORKS\KustoKing",KUSTOWORKS,,,,,,,,"S-1-5-21-2496762881-1366215883-1809657155-1128",,KustoKing,,,,,,,,,,"-","-","-","-",,,,,,,,,,SecurityEvent,"/subscriptions/e174f759-39db-49b8-b8bc-15cf9abca0f3/resourcegroups/kustoworksarc/providers/microsoft.hybridcompute/machines/dc1"
