"TimeGenerated [UTC]",EventCount,EventVendor,EventProduct,EventSchema,EventSchemaVersion,EventUid,"EventStartTime [UTC]","EventEndTime [UTC]",TargetUsername,TargetUserId,DvcFQDN,DvcIpAddr,DvcDomainType,DvcId,DvcAction,EventMessage,EventOriginalResultDetails,EventProductVersion,EventOriginalType,TargetIpAddr,HttpUserAgent,TargetAppName,TargetAppType,Type,EventResult,EventType,EventResultDetails,EventSeverity,EventSubType,TargetUsernameType,TargetUserType,Dvc,DvcHostname,Dst,SrcIpAddr,Src,IpAddr,DvcDomain,Application
"4/26/2024, 1:00:01.323 AM",1,Okta,Auth0,Authentication,"0.1.3","4e9a4d8c-0368-11ef-b626-0050f259673f","4/26/2024, 12:55:00.387 AM","4/26/2024, 1:00:01.323 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.19.97",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.19.97","172.212.19.97","172.212.19.97","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:05:01.479 PM",1,Okta,Auth0,Authentication,"0.1.3","b6ac886c-0336-11ef-b626-14cb655b35b2","4/25/2024, 7:00:00.360 PM","4/25/2024, 7:05:01.479 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.214.23.103",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.214.23.103","172.214.23.103","172.214.23.103","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 9:25:02.344 PM",1,Okta,Auth0,Authentication,"0.1.3","463b135b-034a-11ef-b626-14cb655b3ea6","4/25/2024, 9:20:00.313 PM","4/25/2024, 9:25:02.344 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.246.244.24",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.246.244.24","4.246.244.24","4.246.244.24","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 1:20:00.823 AM",1,Okta,Auth0,Authentication,"0.1.3","19706010-036b-11ef-b626-a88c3efa1f1d","4/26/2024, 1:15:00.373 AM","4/26/2024, 1:20:00.823 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.70.3",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.70.3","57.151.70.3","57.151.70.3","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 1:55:00.874 AM",1,Okta,Auth0,Authentication,"0.1.3","fc248df7-036f-11ef-b626-a88c3ef9f6a4","4/26/2024, 1:50:00.325 AM","4/26/2024, 1:55:00.874 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.229.49",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.229.49","4.157.229.49","4.157.229.49","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 9:30:01.129 PM",1,Okta,Auth0,Authentication,"0.1.3","f82bddc2-034a-11ef-b626-cc60c860b885","4/25/2024, 9:25:00.357 PM","4/25/2024, 9:30:01.129 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.92.248",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.92.248","172.171.92.248","172.171.92.248","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:30:00.952 PM",1,Okta,Auth0,Authentication,"0.1.3","349ff7bb-033a-11ef-b626-cc60c860bd01","4/25/2024, 7:25:00.393 PM","4/25/2024, 7:30:00.952 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.246.243.32",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.246.243.32","4.246.243.32","4.246.243.32","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 3:15:01.064 AM",1,Okta,Auth0,Authentication,"0.1.3","2a6a4203-037b-11ef-b626-14cb655b282a","4/26/2024, 3:10:00.313 AM","4/26/2024, 3:15:01.064 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.116.255",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.116.255","4.255.116.255","4.255.116.255","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:35:01.319 PM",1,Okta,Auth0,Authentication,"0.1.3","e7c2779e-033a-11ef-b626-0050f237f38b","4/25/2024, 7:30:00.376 PM","4/25/2024, 7:35:01.319 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.246.243.32",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.246.243.32","4.246.243.32","4.246.243.32","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 9:35:02.037 PM",1,Okta,Auth0,Authentication,"0.1.3","ab977485-034b-11ef-b626-cc60c88dac04","4/25/2024, 9:30:00.348 PM","4/25/2024, 9:35:02.037 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.92.248",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.92.248","172.171.92.248","172.171.92.248","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 3:25:01.745 AM",1,Okta,Auth0,Authentication,"0.1.3","904f3ba1-037c-11ef-b626-cc60c88df885","4/26/2024, 3:20:00.309 AM","4/26/2024, 3:25:01.745 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.156.60.242",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.156.60.242","4.156.60.242","4.156.60.242","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 7:55:01.560 PM",1,Okta,Auth0,Authentication,"0.1.3","b2fdd394-033d-11ef-b626-14cb655b4c28","4/25/2024, 7:50:00.361 PM","4/25/2024, 7:55:01.560 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.235.76",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.235.76","4.236.235.76","4.236.235.76","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 8:20:00.678 PM",1,Okta,Auth0,Authentication,"0.1.3","3029bdbc-0341-11ef-b626-0050f2597bf8","4/25/2024, 8:15:00.344 PM","4/25/2024, 8:20:00.678 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.22.184",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.22.184","4.255.22.184","4.255.22.184","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 3:45:01.631 AM",1,Okta,Auth0,Authentication,"0.1.3","5b94ae6d-037f-11ef-b626-cc60c88d8c9b","4/26/2024, 3:40:00.299 AM","4/26/2024, 3:45:01.631 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.5.20",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.5.20","172.212.5.20","172.212.5.20","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 9:40:00.724 PM",1,Okta,Auth0,Authentication,"0.1.3","5d9d22c6-034c-11ef-b626-0050f2591ed4","4/25/2024, 9:35:00.293 PM","4/25/2024, 9:40:00.724 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.228.194",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.228.194","4.236.228.194","4.236.228.194","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:00:01.186 PM",1,Okta,Auth0,Authentication,"0.1.3","293f4755-034f-11ef-b626-14cb652f0be0","4/25/2024, 9:55:00.377 PM","4/25/2024, 10:00:01.186 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.66.214",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.66.214","172.212.66.214","172.212.66.214","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 8:25:01.457 PM",1,Okta,Auth0,Authentication,"0.1.3","e3f8d49a-0341-11ef-b626-14cb655b1ab8","4/25/2024, 8:20:00.375 PM","4/25/2024, 8:25:01.457 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.125.122",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.125.122","4.255.125.122","4.255.125.122","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 9:20:00.806 PM",1,Okta,Auth0,Authentication,"0.1.3","9276738f-0349-11ef-b626-cc60c88d7607","4/25/2024, 9:15:00.273 PM","4/25/2024, 9:20:00.806 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.246.244.24",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.246.244.24","4.246.244.24","4.246.244.24","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:05:01.473 PM",1,Okta,Auth0,Authentication,"0.1.3","dc2d08c9-034f-11ef-b626-cc60c860bd05","4/25/2024, 10:00:00.313 PM","4/25/2024, 10:05:01.473 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.66.214",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.66.214","172.212.66.214","172.212.66.214","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:30:00.872 PM",1,Okta,Auth0,Authentication,"0.1.3","58b93758-0353-11ef-b626-14cb652f0be0","4/25/2024, 10:25:00.391 PM","4/25/2024, 10:30:00.872 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","20.253.89.1",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"20.253.89.1","20.253.89.1","20.253.89.1","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 9:45:01.442 PM",1,Okta,Auth0,Authentication,"0.1.3","10dd73a1-034d-11ef-b626-cc60c860a20e","4/25/2024, 9:40:00.298 PM","4/25/2024, 9:45:01.442 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.236.228.194",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.236.228.194","4.236.228.194","4.236.228.194","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:35:02.069 PM",1,Okta,Auth0,Authentication,"0.1.3","0d6ca233-0354-11ef-b626-0050f237d471","4/25/2024, 10:30:00.415 PM","4/25/2024, 10:35:02.069 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.79.74",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.79.74","172.212.79.74","172.212.79.74","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:15:01.009 PM",1,Okta,Auth0,Authentication,"0.1.3","419a2007-0351-11ef-b626-501ac58d84fd","4/25/2024, 10:10:00.260 PM","4/25/2024, 10:15:01.009 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.66.214",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.66.214","172.212.66.214","172.212.66.214","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 11:10:01.003 PM",1,Okta,Auth0,Authentication,"0.1.3","f0756432-0358-11ef-b626-0050f237e925","4/25/2024, 11:05:00.237 PM","4/25/2024, 11:10:01.003 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.56.157",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.56.157","172.171.56.157","172.171.56.157","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:20:00.943 PM",1,Okta,Auth0,Authentication,"0.1.3","f4593422-0351-11ef-b626-14cb655affab","4/25/2024, 10:15:00.368 PM","4/25/2024, 10:20:00.943 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.3.179",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.3.179","4.157.3.179","4.157.3.179","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 11:15:02.156 PM",1,Okta,Auth0,Authentication,"0.1.3","a3e05158-0359-11ef-b626-0050f2590a17","4/25/2024, 11:10:00.334 PM","4/25/2024, 11:15:02.156 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.48.19",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.48.19","57.151.48.19","57.151.48.19","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:25:00.994 PM",1,Okta,Auth0,Authentication,"0.1.3","a64a441e-0352-11ef-b626-14cb652f1952","4/25/2024, 10:20:00.428 PM","4/25/2024, 10:25:00.994 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.157.3.179",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.157.3.179","4.157.3.179","4.157.3.179","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:40:01.303 PM",1,Okta,Auth0,Authentication,"0.1.3","bfa6c9ae-0354-11ef-b626-14cb655b2825","4/25/2024, 10:35:00.332 PM","4/25/2024, 10:40:01.303 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.79.74",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.79.74","172.212.79.74","172.212.79.74","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 11:20:01.755 PM",1,Okta,Auth0,Authentication,"0.1.3","56a574e0-035a-11ef-b626-cc60c88d9a20","4/25/2024, 11:15:00.343 PM","4/25/2024, 11:20:01.755 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","57.151.48.19",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"57.151.48.19","57.151.48.19","57.151.48.19","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:45:01.330 PM",1,Okta,Auth0,Authentication,"0.1.3","728e737c-0355-11ef-b626-501ac58d8f62","4/25/2024, 10:40:00.342 PM","4/25/2024, 10:45:01.330 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.58.237",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.58.237","172.171.58.237","172.171.58.237","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 11:55:01.064 PM",1,Okta,Auth0,Authentication,"0.1.3","39cd59d9-035f-11ef-b626-14cb655b0425","4/25/2024, 11:50:00.258 PM","4/25/2024, 11:55:01.064 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.212.39.198",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.212.39.198","172.212.39.198","172.212.39.198","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:50:00.804 PM",1,Okta,Auth0,Authentication,"0.1.3","23feb209-0356-11ef-b626-0050f259482d","4/25/2024, 10:45:00.442 PM","4/25/2024, 10:50:00.804 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","172.171.58.237",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"172.171.58.237","172.171.58.237","172.171.58.237","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/26/2024, 12:00:01.225 AM",1,Okta,Auth0,Authentication,"0.1.3","ecaa6c74-035f-11ef-b626-0050f2593373","4/25/2024, 11:55:00.365 PM","4/26/2024, 12:00:01.225 AM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.87.254",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.87.254","4.255.87.254","4.255.87.254","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
"4/25/2024, 10:55:01.220 PM",1,Okta,Auth0,Authentication,"0.1.3","d8257429-0356-11ef-b626-cc60c88d959c","4/25/2024, 10:50:00.307 PM","4/25/2024, 10:55:01.220 PM",,,"dev-zxaq10bu05yo8dsk.us.auth0.com","4.255.117.61",FQDN,cHFgORyP43YVOyZ0C8ZH09UiHCBEYNZh,"read:logs read:logs_users read:log_streams update:log_streams",,seccft,"4.3.1",,,"Python Requests 2.31.0 / Other 0.0.0",Auth0,"Saas application","Auth0AM_CL",Success,Logon,Other,Informational,Remote,,,"dev-zxaq10bu05yo8dsk.us.auth0.com","dev-zxaq10bu05yo8dsk.us.auth0.com",,"4.255.117.61","4.255.117.61","4.255.117.61","dev-zxaq10bu05yo8dsk.us.auth0.com",Auth0
