TenantId,TimeGenerated,Protocol,SourceIp,SourcePort,DestinationIp,DestinationPort,Action,SignatureId,Category,Description,Severity,SourceSystem,Type,_ResourceId,TranslatedIp,TranslatedPort,Policy,RuleCollectionGroup,RuleCollection,Rule,_IsBillable,_BilledSize,_TimeReceived,_ItemId,_SubscriptionId,ActionReason,Fqdn,TargetUrl,ThreatDescription,IsTlsInspected
11111111-2222-3333-4444-555555555555,2025-11-10 14:48:34.2393360,HTTP/1.1,10.1.190.194,36332,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-trojan-dropper.xyz,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:49:43.2585830,HTTP/1.1,192.168.73.214,29115,,8888,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-06,,,,,,,,,,,,,test-backdoor-access.online,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:50:41.0425300,HTTPS/1.1,10.5.201.115,44264,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01,,,,,,,,,,,,,test-adware-payload.shop,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:51:45.5118490,HTTP/1.1,10.1.190.214,29115,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-keylogger-download.store,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:52:39.5875950,HTTP/1.1,192.168.88.215,44264,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05,,,,,,,,,,,,,test-rootkit-installer.club,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:53:46.6699670,HTTPS/1.1,10.1.190.216,29825,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-spyware-control.site,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:54:48.8926850,HTTP/1.1,10.2.157.216,29825,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,,,,,,,,,,,test-worm-propagation.network,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:55:22.1234567,HTTP/1.1,192.168.124.87,34567,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-99,,,,,,,,,,,,,test-fraud-scheme.money,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:56:15.7890123,HTTPS/1.1,10.4.198.45,56789,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-04,,,,,,,,,,,,,test-identity-theft.finance,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:57:08.4567890,HTTP/1.1,10.1.203.167,23456,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,,test-scareware-popup.alert,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:58:31.9876543,HTTP/1.1,192.168.67.234,45678,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,,,,,,,,,,,test-fake-antivirus.security,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 14:59:24.6543210,HTTPS/1.1,10.5.178.123,67890,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-02,,,,,,,,,,,,,test-credential-harvester.login,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:00:17.3210987,HTTP/1.1,10.2.145.89,78901,,8888,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,,,,,,,,,,,test-browser-hijacker.redirect,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:01:09.8765432,HTTP/1.1,192.168.156.78,89012,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-05,,,,,,,,,,,,,test-social-engineering.fake,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:02:02.5432109,HTTPS/1.1,10.1.234.156,90123,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-banking-trojan.bank,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:02:55.2109876,HTTP/1.1,10.3.167.234,1234,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01,,,,,,,,,,,,,test-ddos-controller.attack,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:03:47.8876543,HTTP/1.1,192.168.98.145,12345,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05,,,,,,,,,,,,,test-rat-access.remote,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:04:40.5543210,HTTPS/1.1,10.4.189.67,23456,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-04,,,,,,,,,,,,,test-stealer-payload.steal,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:05:33.2209987,HTTP/1.1,10.1.212.178,34567,,8888,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,,test-macro-dropper.document,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:06:25.8876654,HTTP/1.1,192.168.134.89,45678,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,,,,,,,,,,,test-file-encryptor.crypto,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:07:18.5543321,HTTPS/1.1,10.5.156.123,56789,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01,,,,,,,,,,,,,test-privacy-violator.spy,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:08:11.2209988,HTTP/1.1,10.2.178.234,67890,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,,,,,,,,,,,test-network-scanner.probe,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:09:03.8876655,HTTP/1.1,192.168.167.145,78901,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-05,,,,,,,,,,,,,test-system-monitor.watch,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:09:56.5543322,HTTPS/1.1,10.1.189.67,89012,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-password-cracker.crack,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:10:49.2209989,HTTP/1.1,10.3.134.178,90123,,8888,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01,,,,,,,,,,,,,test-vulnerability-exploit.zero,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:11:41.8876656,HTTP/1.1,192.168.123.89,1234,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05,,,,,,,,,,,,,test-web-skimmer.card,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:12:34.5543323,HTTPS/1.1,10.4.167.123,12345,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-04,,,,,,,,,,,,,test-dns-hijacker.redirect,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:13:27.2209990,HTTP/1.1,10.1.145.234,23456,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,,test-click-fraud.ads,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:14:19.8876657,HTTP/1.1,192.168.189.145,34567,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,,,,,,,,,,,test-email-bomber.spam,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:15:12.5543324,HTTPS/1.1,10.5.134.67,45678,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-02,,,,,,,,,,,,,test-screen-recorder.capture,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:16:05.2209991,HTTP/1.1,10.2.167.178,56789,,8888,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,,,,,,,,,,,test-process-injector.inject,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:16:57.8876658,HTTP/1.1,192.168.145.89,67890,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-05,,,,,,,,,,,,,test-memory-scanner.analyze,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:17:50.5543325,HTTPS/1.1,10.1.178.123,78901,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-01,,,,,,,,,,,,,test-api-abuser.overload,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:18:43.2209992,HTTP/1.1,10.3.123.234,89012,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-01,,,,,,,,,,,,,test-session-hijacker.session,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:19:35.8876659,HTTP/1.1,192.168.167.145,90123,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-05,,,,,,,,,,,,,test-cookie-stealer.cookie,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:20:28.5543326,HTTPS/1.1,10.4.145.67,1234,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-04,,,,,,,,,,,,,test-certificate-thief.cert,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:21:21.2209993,HTTP/1.1,10.1.156.178,12345,,8888,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus3/providers/microsoft.network/azurefirewalls/test-lab-wus3-fw-04,,,,,,,,,,,,,test-form-grabber.form,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:22:13.8876660,HTTP/1.1,192.168.123.89,23456,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-04,,,,,,,,,,,,,test-cryptocurrency-miner.coin,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:23:06.5543327,HTTPS/1.1,10.5.123.123,34567,,443,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/swedencentral/providers/microsoft.network/azurefirewalls/test-lab-swc-fw-01,,,,,,,,,,,,,test-remote-shell.shell,,ThreatIntel: Destination reported by Threat Intelligence,1.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:23:59.2209994,HTTP/1.1,10.2.134.234,45678,,8080,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/eastus/providers/microsoft.network/azurefirewalls/test-lab-eus-fw-02,,,,,,,,,,,,,test-privilege-escalator.admin,,ThreatIntel: Destination reported by Threat Intelligence,0.0
11111111-2222-3333-4444-555555555555,2025-11-10 15:24:51.8876661,HTTP/1.1,192.168.178.145,56789,,80,Deny,,,,,,AZFWThreatIntel,/subscriptions/aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee/resourcegroups/westus2/providers/microsoft.network/azurefirewalls/test-lab-wus2-fw-05,,,,,,,,,,,,,test-traffic-analyzer.sniff,,ThreatIntel: Destination reported by Threat Intelligence,0.0
