TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"slot_ID_d","ID_g","availability_Value_d","performance_Value_d","measurement_Name_s","duration_d","warning_Threshold_d","critical_Threshold_d","IsActive_s","id_s","createdAt_t [UTC]","updatedAt_t [UTC]","entities_s","apps_s",Category,"tactics_s","compliance_s","techniques_s","status_s","severity_s","policyId_s","policy_id_s","policy_name_s","policy_templateId_s","assigneeId_s","recommendation_s","description_s","isResolved_b","url_s",Type,"_ResourceId"
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,c487290642375789a5df8a3d4fbabe664b60d404,"3/10/2023, 11:37:05.723 AM","5/2/2023, 12:33:06.159 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""04cc89d889cbc797eb94d65587b40f98981fb06e"",
    ""name"": ""role/allow-ec2-connection-role:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","cli user gained access to Policy role/allow-ec2-connection-role:trustpolicy on AWS.
Access was gained through allow-ec2-connection-role",false,"https://msftriskyuser.authomize.com/incidents/c487290642375789a5df8a3d4fbabe664b60d404","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,cea1186d41e84dea93f7f2a003a10abaad77f02f,"3/10/2023, 11:37:05.717 AM","5/2/2023, 12:33:06.162 AM","[
  {
    ""id"": ""04d5be4fda16548fdc0b0c7a20701cc4a108a769"",
    ""name"": ""AuthomizeCustomerRoleAssumer"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""bdf06bbed962f1bf92a92d1419664c3632656ab5"",
    ""name"": ""AuthomizeLocalRole"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""IAMRole""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","AuthomizeCustomerRoleAssumer gained access to Resource_EntitlementProxy AuthomizeLocalRole on AWS.",false,"https://msftriskyuser.authomize.com/incidents/cea1186d41e84dea93f7f2a003a10abaad77f02f","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,eed14883d2ace1675c54430b99c563479854b049,"3/10/2023, 11:37:05.710 AM","5/2/2023, 12:33:06.161 AM","[
  {
    ""id"": ""04d5be4fda16548fdc0b0c7a20701cc4a108a769"",
    ""name"": ""AuthomizeCustomerRoleAssumer"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""05d18c21b10725df5f8de9008aaa974efa5a41b8"",
    ""name"": ""role/authomizelocalrole:trustpolicy"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""TrustPolicy""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]",Exposure,"[]","[
  {
    ""values"": [
      ""IAM-01"",
      ""IAM-03"",
      ""IAM-05"",
      ""DSP-01"",
      ""DSP-07"",
      ""DSP-08""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.1.1"",
      ""A.9.4.1"",
      ""A.13.2.1"",
      ""A.8.3.3""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC6.7""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-02"",
      ""DSI-04""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,Medium,74705343091,74705343091,"New direct access policy was granted against organizational policy",74701856303,,"Keep access to sensitive resources using least privilege principle","AuthomizeCustomerRoleAssumer gained access to Policy role/authomizelocalrole:trustpolicy on AWS.
Access was gained through AuthomizeLocalRole",false,"https://msftriskyuser.authomize.com/incidents/eed14883d2ace1675c54430b99c563479854b049","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,b6b9e32e4a4f5116e8ae9a9b0f2545db37c5d5f6,"3/9/2023, 11:37:10.061 PM","5/2/2023, 12:37:26.310 AM","[
  {
    ""id"": ""b31468ef8439325f547f1ba60f59702a87e04b90"",
    ""name"": ""AWSAuditAccountAdmins"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""89e09c06da0cdd5f0ff36b3fdf56419f07943824"",
    ""name"": ""AWSAuditAccountAdmins"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWSAuditAccountAdmins has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/b6b9e32e4a4f5116e8ae9a9b0f2545db37c5d5f6","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,e281f539092722c226a543ca5218b8f71f7d1744,"3/9/2023, 11:37:10.056 PM","5/2/2023, 12:37:26.311 AM","[
  {
    ""id"": ""7bf906277b6d511b9a8ad5b204fd3fe0697a0653"",
    ""name"": ""AWSSecurityAuditors"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""8759c05a5b536120070be0d67b9e5e34f9b01b1a"",
    ""name"": ""AWSSecurityAuditors"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWSSecurityAuditors has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/e281f539092722c226a543ca5218b8f71f7d1744","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,88c0d50f0162b06762296ce4b4dd9215115cb2af,"3/9/2023, 11:37:10.051 PM","5/2/2023, 12:37:26.309 AM","[
  {
    ""id"": ""9d986c78d42b834dca44b0837f14857177c96a05"",
    ""name"": ""AWSServiceCatalogAdmins"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""89d06a61b06b5cb4dd691c85087184b744d2b5dc"",
    ""name"": ""AWSServiceCatalogAdmins"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWSServiceCatalogAdmins has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/88c0d50f0162b06762296ce4b4dd9215115cb2af","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,3b0a6fe6d09345067098d281ba4d5099fa096ee3,"3/9/2023, 11:37:10.047 PM","5/2/2023, 12:37:26.309 AM","[
  {
    ""id"": ""b593a5046988c58020ee3a5ce7bd436d126d5c9c"",
    ""name"": ""AWSLogArchiveViewers"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""932fcbbc44a59748bafc5f667ce96e838f112290"",
    ""name"": ""AWSLogArchiveViewers"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWSLogArchiveViewers has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/3b0a6fe6d09345067098d281ba4d5099fa096ee3","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,5c5611e49cb1f2e5ebc2f054161a0ae26e822e31,"3/9/2023, 11:37:10.042 PM","5/2/2023, 12:37:26.311 AM","[
  {
    ""id"": ""1734f2bc90fbd7cfd4edc29ee9318777672f84f8"",
    ""name"": ""test_group"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""41e01e5835760fb42eb4c9838acfcc7e1e23ab3d"",
    ""name"": ""test_group"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group test_group has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/5c5611e49cb1f2e5ebc2f054161a0ae26e822e31","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,556113dce2a1a71b3afd75f510f32746f078870d,"3/9/2023, 11:37:10.037 PM","5/2/2023, 12:37:26.309 AM","[
  {
    ""id"": ""cb62f23d1475f052aeaf29fb43a06ef91e6403a8"",
    ""name"": ""AWSSecurityAuditPowerUsers"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""d45a169b805faf4c3d259831265a8f00d25abc29"",
    ""name"": ""AWSSecurityAuditPowerUsers"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWSSecurityAuditPowerUsers has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/556113dce2a1a71b3afd75f510f32746f078870d","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:26.361 AM",,,,,,,,,,,,f3636a06ff83731756d71651f14b7ab042606106,"3/9/2023, 11:37:10.032 PM","5/2/2023, 12:37:26.308 AM","[
  {
    ""id"": ""28e2c566379447d14c7d2ca6eb64dab1f4a47f3d"",
    ""name"": ""AWSLogArchiveAdmins"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""48e55ab62e6815ebbb91eddfdb54c5ca5784fec9"",
    ""name"": ""AWSLogArchiveAdmins"",
    ""object"": ""account"",
    ""originId"": null
  }
]","[
  {
    ""id"": ""35a7fa81a6ad1067e8e7225fa82c8e25aa8782e7"",
    ""name"": ""AWS IAM Identity Center""
  }
]","Change Management","[
  ""Defense Evasion"",
  ""Lateral Movement"",
  ""Persistence"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""6.2"",
      ""5.3""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""CC6.2"",
      ""CC6.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  }
]","[
  ""Account Manipulation"",
  ""Valid Accounts""
]",Open,Medium,74705343919,74705343919,"Empty group with entitlements",74701857016,,"It is advisable to remove this group.","The group AWSLogArchiveAdmins has no members but is entitled to one or more assets.",false,"https://msftriskyuser.authomize.com/incidents/f3636a06ff83731756d71651f14b7ab042606106","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:42.170 AM",,,,,,,,,,,,58691a287dc0e76ef5b6357abd025dbf25876001,"3/6/2023, 11:40:18.941 PM","5/2/2023, 12:41:13.705 AM","[
  {
    ""id"": ""cba1878c0d07a5530b835a9198cd67dd3ab99502"",
    ""name"": ""AuthomizeMasterAccountUser"",
    ""object"": ""identity"",
    ""email"": null
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[]","[
  {
    ""values"": [
      ""5.1"",
      ""3.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.9.4.1"",
      ""A.8.1.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""CC3.3""
    ],
    ""id"": ""aicpaTsc2017"",
    ""name"": ""SOC 2 (TSC 2017)""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[]",Open,High,91723190746,91723190746,"Detect AWS IAM Users",88391685076,,"Make sure this IAM account is necessary
If this account is temporary, remember to deactivate or remove it once not required anymore.","IAM user AuthomizeMasterAccountUser was detected in AWS.",false,"https://msftriskyuser.authomize.com/incidents/58691a287dc0e76ef5b6357abd025dbf25876001","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:42.170 AM",,,,,,,,,,,,ea3dd9ff719dbfafc0bbab28fd9d890e1134e12c,"3/6/2023, 11:37:11.549 PM","5/2/2023, 12:33:58.913 AM","[
  {
    ""id"": ""bf2be9d8713021d095f0f043f73a9234ca5ed1cc"",
    ""name"": ""manage-policies"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""289913f8294a9a91eea3c09925c324e2634c6e04"",
    ""name"": ""privesc1-CreateNewPolicyVersion"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""PolicyResource""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Credential Access"",
  ""Privilege Escalation""
]","[
  {
    ""values"": [
      ""5.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.8.1.1"",
      ""A.9.4.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Trusted Relationship"",
  ""Steal Application Access Token"",
  ""Valid Accounts""
]",Open,High,74705329316,74705329316,"IaaS shadow admin detected",74701855785,,"Shadow admins have sensitive privileges and can perform risky actions, review the accounts.
Make sure any privileged IaaS entity follows the least privileged principle.","manage-policies has been granted shadow-admin privileges in AWS. The privileges were granted via the access policy <strong>privesc1-CreateNewPolicyVersion</strong> of type Policy directly.<br/>
By assigning manage-policies to the privesc1-CreateNewPolicyVersion access policy, they have gained the following privileges: iam:createpolicyversion.",false,"https://msftriskyuser.authomize.com/incidents/ea3dd9ff719dbfafc0bbab28fd9d890e1134e12c","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:42.170 AM",,,,,,,,,,,,536a3f646f56a67dcb154919979ac74393316d62,"3/6/2023, 11:36:57.503 PM","5/2/2023, 12:35:06.715 AM","[
  {
    ""id"": ""b21f017e7fdd4b5079fd2d43dd37ef34b6b8c48b"",
    ""name"": ""kim rice@acme com"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""04c8b99fc389ce9a429a970f5adb9df182199431"",
    ""name"": ""iam_admin"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""PolicyResource""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Credential Access""
]","[
  {
    ""values"": [
      ""5.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.8.1.1"",
      ""A.9.4.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Trusted Relationship"",
  ""Steal Application Access Token""
]",Open,High,74705326643,74705326643,"IaaS admin detected",74701855663,,"Validate any new admins.
Make sure any new admins follows the least privileged principle.","kim rice@acme com has been granted admin privileges in AWS. The privileges were granted via the access policy <strong>iam_admin</strong> of type Policy directly.<br/>
By assigning kim rice@acme com to the iam_admin access policy, they have gained the following privileges: iam:*.",false,"https://msftriskyuser.authomize.com/incidents/536a3f646f56a67dcb154919979ac74393316d62","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:42.170 AM",,,,,,,,,,,,b77095dfa5709257057a0398ed13d0d81d04cb57,"3/6/2023, 11:36:57.492 PM","5/2/2023, 12:35:06.714 AM","[
  {
    ""id"": ""45497fa17b3f81d87119984b947b48658ba28cf0"",
    ""name"": ""cli user"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""1371445936f25baa04e2f6c728bf7caf311d5ed2"",
    ""name"": ""AdministratorAccess"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""PolicyResource""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Credential Access""
]","[
  {
    ""values"": [
      ""5.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.8.1.1"",
      ""A.9.4.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Trusted Relationship"",
  ""Steal Application Access Token""
]",Open,High,74705326643,74705326643,"IaaS admin detected",74701855663,,"Validate any new admins.
Make sure any new admins follows the least privileged principle.","cli user has been granted admin privileges in AWS. The privileges were granted via the access policy <strong>AdministratorAccess</strong> of type Policy directly.<br/>
By assigning cli user to the AdministratorAccess access policy, they have gained the following privileges: *:*.",false,"https://msftriskyuser.authomize.com/incidents/b77095dfa5709257057a0398ed13d0d81d04cb57","Authomize_v2_CL",
"368f4943-db69-4ede-8c31-1788dc4e2dc3",RestAPI,,,"5/2/2023, 2:16:42.170 AM",,,,,,,,,,,,edc84764dd9f5c3066cdba0d9b355258c1766529,"3/6/2023, 11:36:57.481 PM","5/2/2023, 12:35:06.714 AM","[
  {
    ""id"": ""6147e2cb17bb389c1d97e274e0e844d1a30f3763"",
    ""name"": ""rnd-management"",
    ""object"": ""identity"",
    ""email"": null
  },
  {
    ""id"": ""844a59bcacd070e3e47759024aca96b5d6f05353"",
    ""name"": ""site-reliability-engineering"",
    ""object"": ""asset"",
    ""originId"": null,
    ""originType"": ""PolicyResource""
  }
]","[
  {
    ""id"": ""8b2864988275496f8e94fc5b44f6d55d08555033"",
    ""name"": ""AWS""
  }
]","Privileged Access","[
  ""Initial Access"",
  ""Credential Access""
]","[
  {
    ""values"": [
      ""5.1""
    ],
    ""id"": ""cisv8"",
    ""name"": ""CIS v.8""
  },
  {
    ""values"": [
      ""IAM-03""
    ],
    ""id"": ""ccm402"",
    ""name"": ""CSA STAR (CCM 4.0.2)""
  },
  {
    ""values"": [
      ""A.8.1.1"",
      ""A.9.4.1""
    ],
    ""id"": ""isoIec27001"",
    ""name"": ""ISO/IEC 27001""
  },
  {
    ""values"": [
      ""IAM-10""
    ],
    ""id"": ""ccm301"",
    ""name"": ""CSA STAR (CCM 3.0.1)""
  }
]","[
  ""Trusted Relationship"",
  ""Steal Application Access Token""
]",Open,High,74705326643,74705326643,"IaaS admin detected",74701855663,,"Validate any new admins.
Make sure any new admins follows the least privileged principle.","rnd-management has been granted admin privileges in AWS. The privileges were granted via the access policy <strong>site-reliability-engineering</strong> of type Policy via the group privesc-sre-group.<br/>
By assigning rnd-management to the site-reliability-engineering access policy, they have gained the following privileges: iam:*.",false,"https://msftriskyuser.authomize.com/incidents/edc84764dd9f5c3066cdba0d9b355258c1766529","Authomize_v2_CL",
