TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"date_t [UTC]",Severity,Type,"_ResourceId",EventOriginalSeverity,EventSeverity,"EventStartTime [UTC]","EventEndTime [UTC]",EventType,EventOriginalType,EventOriginalSubType,EventOriginalUid,EventMessage,Dvc,AdditonalFields,DvcId,DvcIpAddr,EventProduct,EventCount,EventResult,EventVendor,EventSchema,EventSchemaVersion,SrcIpAddr,IpAddr,DstIpAddr,NetworkProtocol,DstPortNumber,DstFQDN,FQDN,SrcAppName,ThreatName,DvcIdType,NetworkApplicationProtocol,DstDomainType,DstDomain
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:25:41.724 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:05:09.136 AM","4/18/2023, 5:05:09.136 AM",EndpointNetworkSession,IDS,"SSH Connection","a928cad9-c65a-4842-a7df-c14e7702ad16_yZ3P","Source IP: 10.10.141.95, Port: 22","854e5c8d-faf2-433d-969c-cd985b87a7bb","{""AssetType"":""Switch""}","854e5c8d-faf2-433d-969c-cd985b87a7bb","10.50.145.52",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.52",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:25:39.506 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:06:23.430 AM","4/18/2023, 5:06:23.430 AM",EndpointNetworkSession,IDS,"SSH Connection","3bd77a71-25cc-475b-8d78-27c963b74f04_M3F/","Source IP: 10.10.141.95, Port: 22","ab5d1d34-dea3-459d-b30b-adcfaf6f380c","{""AssetType"":""Switch""}","ab5d1d34-dea3-459d-b30b-adcfaf6f380c","10.10.145.96",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.96",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:25:38.566 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:05:09.136 AM","4/18/2023, 5:05:09.136 AM",EndpointNetworkSession,IDS,"SSH Connection","a3068b7c-aac7-4122-8038-1dfb04a149ea_yZ3P","Source IP: 10.10.141.95, Port: 22","63d7eee1-ea0c-46dd-a320-c7784fdcf55e","{""AssetType"":""Switch""}","63d7eee1-ea0c-46dd-a320-c7784fdcf55e","10.50.145.41",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.41",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:25:10.090 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:33.397 AM","4/18/2023, 5:04:33.397 AM",EndpointNetworkSession,IDS,"SSH Connection","4e266533-68bd-4193-8753-3905ad60ddb2_eqCM","Source IP: 10.10.141.95, Port: 22","93bd2053-bd4c-4206-ac17-9f09fb17a866","{""AssetType"":""Switch""}","93bd2053-bd4c-4206-ac17-9f09fb17a866","10.10.145.24",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.24",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:41.841 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","7c5ecd96-2eab-4acd-85f1-4920731c29ae_YhX5","Source IP: 10.10.141.95, Port: 22","d0c725c3-1f36-49a6-bd17-1f0db75095d7","{""AssetType"":""Switch""}","d0c725c3-1f36-49a6-bd17-1f0db75095d7","10.20.159.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.159.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:39.408 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","7317e7cc-af14-455f-bb09-9ec5d2ab7eac_YhX5","Source IP: 10.10.141.95, Port: 22","5bdb5c80-de6b-4609-954b-edbbb0ec300c","{""AssetType"":""Switch""}","5bdb5c80-de6b-4609-954b-edbbb0ec300c","10.10.145.87",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.145.87",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:37.259 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","aeac6aaa-a89b-46cf-9562-ebbee57b6be4_YhX5","Source IP: 10.10.141.95, Port: 22","766a3b0a-8973-449c-8468-3409cf2a48e4","{""AssetType"":""Switch""}","766a3b0a-8973-449c-8468-3409cf2a48e4","10.20.109.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.109.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:37.255 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","af0f651a-80a9-49d2-a847-146567e3eedd_YhX5","Source IP: 10.10.141.95, Port: 22","b0ae69b1-9c48-4b75-b021-9bffb0112314","{""AssetType"":""Switch""}","b0ae69b1-9c48-4b75-b021-9bffb0112314","10.20.95.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.95.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:32.076 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","7f376082-0ac9-4614-ab63-221ad4b1a573_YhX5","Source IP: 10.10.141.95, Port: 22","a24e4477-e641-4e07-bbea-a7be77fc2f78","{""AssetType"":""Switch""}","a24e4477-e641-4e07-bbea-a7be77fc2f78","10.10.236.135",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.236.135",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:29.155 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","071dfc3e-dfde-485c-8cdc-c62d389044e1_YhX5","Source IP: 10.10.141.95, Port: 22","c7f0a337-4907-4ada-97d3-3b5ee9fe4537","{""AssetType"":""Communications Server""}","c7f0a337-4907-4ada-97d3-3b5ee9fe4537","10.10.155.30",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.155.30",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:25.703 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","b5d398c8-6605-46a3-b9ab-a46db5f0210c_YhX5","Source IP: 10.10.141.95, Port: 22","00365818-9730-4f67-af78-d2b4242bf75c","{""AssetType"":""Switch""}","00365818-9730-4f67-af78-d2b4242bf75c","10.10.178.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.178.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:25.698 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:28.422 AM","4/18/2023, 5:04:28.422 AM",EndpointNetworkSession,IDS,"SSH Connection","5827b2c5-5653-443f-817b-8182e1cacc33_YhX5","Source IP: 10.10.141.95, Port: 22","715a7bff-b86b-40c1-b290-a1d910333551","{""AssetType"":""Switch""}","715a7bff-b86b-40c1-b290-a1d910333551","10.10.195.140",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.195.140",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:15.288 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","da521a12-fdd6-4428-a671-96ec2c9704ea_YTgC","Source IP: 10.10.141.95, Port: 22","23bc410a-66b1-4a5b-a2ee-6fef6713bc51","{""AssetType"":""Switch""}","23bc410a-66b1-4a5b-a2ee-6fef6713bc51","10.50.145.101",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.101",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:14.071 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:05:04.130 AM","4/18/2023, 5:05:04.130 AM",EndpointNetworkSession,IDS,"SSH Connection","f6a78838-2b21-48a7-a727-8c217873e978_dXW5","Source IP: 10.10.141.95, Port: 22","6a8fc038-4e6a-49e7-a5f8-94e826aae143","{""AssetType"":""Switch""}","6a8fc038-4e6a-49e7-a5f8-94e826aae143","10.50.145.71",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.71",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:13.102 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","2a697c83-cd15-4579-950a-94ce54b9f60c_YTgC","Source IP: 10.10.141.95, Port: 22","ef9b3db9-47da-46c5-8cb4-60b199706212","{""AssetType"":""Switch""}","ef9b3db9-47da-46c5-8cb4-60b199706212","10.50.145.61",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.61",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:10.895 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","3f09e32f-ce3b-48a4-bb4a-1d906dcfeb15_YTgC","Source IP: 10.10.141.95, Port: 22","0d7c633a-4b7a-4823-bfe6-62d4460a3b3e","{""AssetType"":""Switch""}","0d7c633a-4b7a-4823-bfe6-62d4460a3b3e","10.50.145.91",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.91",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:08.265 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","95b1bbe5-6b07-4ce0-93a1-2f9cb1de942d_YTgC","Source IP: 10.10.141.95, Port: 22","9e5c12c9-4ab4-4ff6-851b-ed75226d0df6","{""AssetType"":""Switch""}","9e5c12c9-4ab4-4ff6-851b-ed75226d0df6","10.50.145.51",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.51",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:03.469 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","48980462-2e10-4c00-bb0c-d445db3a0db4_YTgC","Source IP: 10.10.141.95, Port: 22","6dd05f15-9b66-4534-bb11-db9f8b3cfc6c","{""AssetType"":""Switch""}","6dd05f15-9b66-4534-bb11-db9f8b3cfc6c","10.50.145.81",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.81",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:20:00.976 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","5da73a6a-55a6-40f2-8300-81e20e55226f_YTgC","Source IP: 10.10.141.95, Port: 22","908c1ab9-86b1-4efc-be3e-4ccdde3957e2","{""AssetType"":""Switch""}","908c1ab9-86b1-4efc-be3e-4ccdde3957e2","10.50.145.92",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.92",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:19:58.244 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 5:04:29.125 AM","4/18/2023, 5:04:29.125 AM",EndpointNetworkSession,IDS,"SSH Connection","d28879e8-015d-43eb-a7b8-0a9b09c1d648_YTgC","Source IP: 10.10.141.95, Port: 22","08e46321-56cf-4409-8bfa-fa599348f07a","{""AssetType"":""Switch""}","08e46321-56cf-4409-8bfa-fa599348f07a","10.50.145.82",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.82",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:59.032 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 2:48:08.422 AM","4/18/2023, 2:48:08.422 AM",EndpointNetworkSession,IDS,"RDP Connection","6218b219-6e23-4b4d-ad5f-b5bbdeabc4c3_DCjH","Source IP: 10.10.138.159, Port: 3389","61ecae95-8043-4f00-bcac-9676ebb5d7f6","{""AssetType"":""CAD""}","61ecae95-8043-4f00-bcac-9676ebb5d7f6","10.50.132.74",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.138.159","10.10.138.159","10.50.132.74",UDP,3389,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:58.266 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 2:27:23.399 AM","4/18/2023, 2:27:23.399 AM",EndpointNetworkSession,IDS,"SSH Connection","a5718ff0-727a-41db-baa9-6ccc3d245bfd_GsfI","Source IP: 204.153.216.19, Port: 22","99a0aeef-36bd-408a-be07-1c28f15748f4","{""AssetType"":""PACS Server""}","99a0aeef-36bd-408a-be07-1c28f15748f4","10.10.141.109",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","204.153.216.19","204.153.216.19","10.10.141.109",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.126 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:33.396 AM","4/18/2023, 1:38:33.396 AM",EndpointNetworkSession,IDS,"SSH Connection","dcb384fb-6739-4d33-a561-02a8a0bcee7e_yf4Y","Source IP: 10.10.141.95, Port: 22","9cc0363a-1448-4b03-877b-c743e4edbc11","{""AssetType"":""Switch""}","9cc0363a-1448-4b03-877b-c743e4edbc11","10.10.204.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.204.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.122 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:33.396 AM","4/18/2023, 1:38:33.396 AM",EndpointNetworkSession,IDS,"SSH Connection","ce14262d-238f-41fe-bb53-1b2980a796e4_yf4Y","Source IP: 10.10.141.95, Port: 22","8a732210-2406-4ef0-a9a2-ae5d23cd8d98","{""AssetType"":""Switch""}","8a732210-2406-4ef0-a9a2-ae5d23cd8d98","10.50.145.5",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.50.145.5",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.073 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","104a9ad4-a340-4a74-bd8b-dc0e975ba54d_GM0R","Source IP: 10.10.141.95, Port: 22","c1aa2466-7676-4798-a7a6-53b59d77ca89","{""AssetType"":""Switch""}","c1aa2466-7676-4798-a7a6-53b59d77ca89","10.19.56.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.19.56.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.068 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","f8f3769d-c56b-41e7-b6b7-21b1dca50735_GM0R","Source IP: 10.10.141.95, Port: 22","50310ff2-90c7-46d0-9e4c-932d65b2c23d","{""AssetType"":""Switch""}","50310ff2-90c7-46d0-9e4c-932d65b2c23d","10.10.176.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.176.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.063 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","343cc37d-454f-45e0-831b-1342e73660ea_GM0R","Source IP: 10.10.141.95, Port: 22","77e1d12c-3d43-4318-a5a1-82548d8b12d4","{""AssetType"":""Switch""}","77e1d12c-3d43-4318-a5a1-82548d8b12d4","10.10.220.136",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.220.136",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.059 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","12dfff41-be2c-4e40-a9e9-a45bc17d2431_GM0R","Source IP: 10.10.141.95, Port: 22","a24e4477-e641-4e07-bbea-a7be77fc2f78","{""AssetType"":""Switch""}","a24e4477-e641-4e07-bbea-a7be77fc2f78","10.10.236.135",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.236.135",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.053 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","caaee5c4-0f51-4f4b-808a-0da565a9e065_GM0R","Source IP: 10.10.141.95, Port: 22","8c31c8a3-cc71-4506-9656-d6e947c78ee3","{""AssetType"":""Switch""}","8c31c8a3-cc71-4506-9656-d6e947c78ee3","10.10.185.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.185.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.046 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","52ff05f4-5390-48f7-a3b5-fd3256c43aaa_GM0R","Source IP: 10.10.141.95, Port: 22","34565923-0f93-4aec-b330-dc2ec5c5c91b","{""AssetType"":""Switch""}","34565923-0f93-4aec-b330-dc2ec5c5c91b","10.19.103.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.19.103.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.037 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","e875c422-0c92-4ea3-88b6-a62ad02b7d87_GM0R","Source IP: 10.10.141.95, Port: 22","bbf9a2b1-c8a4-4001-ae1f-fb3577c4c5d7","{""AssetType"":""Switch""}","bbf9a2b1-c8a4-4001-ae1f-fb3577c4c5d7","10.10.236.133",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.236.133",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.030 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","01057511-90fe-45f2-a2c8-171475b0b74e_GM0R","Source IP: 10.10.141.95, Port: 22","715a7bff-b86b-40c1-b290-a1d910333551","{""AssetType"":""Switch""}","715a7bff-b86b-40c1-b290-a1d910333551","10.10.195.140",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.195.140",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.023 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","20ef7224-c3dc-41d2-bb78-ba84b8ef0e17_GM0R","Source IP: 10.10.141.95, Port: 22","716f2c3f-a88c-4c91-aab5-b9aa32edf877","{""AssetType"":""Switch""}","716f2c3f-a88c-4c91-aab5-b9aa32edf877","10.20.30.242",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.30.242",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:57.021 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:38:28.396 AM","4/18/2023, 1:38:28.396 AM",EndpointNetworkSession,IDS,"SSH Connection","c6b3e79c-abcb-4226-8d8a-7f3dc38ffa9c_GM0R","Source IP: 10.10.141.95, Port: 22","7ced9ab0-d754-4d23-a175-55e65c5babff","{""AssetType"":""Switch""}","7ced9ab0-d754-4d23-a175-55e65c5babff","10.10.220.135",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.220.135",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:56.939 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:35:33.408 AM","4/18/2023, 1:35:33.408 AM",EndpointNetworkSession,IDS,"SSH Connection","911adb3d-dff2-4cf2-b5df-d63355425d22_9uSG","Source IP: 10.10.141.95, Port: 22","a564f192-3122-447b-bbed-8c79dfa5fdbd","{""AssetType"":""Switch""}","a564f192-3122-447b-bbed-8c79dfa5fdbd","10.20.47.2",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.20.47.2",TCP,22,,,,,Cynerio,,,
"ad885620-d4e2-4daf-ab9d-4fe7b4a9c5c5",RestAPI,,,"4/18/2023, 6:02:56.140 AM",,,"4/18/2023, 5:02:56.931 AM",,"CynerioEvent_CL",,Low,Informational,"4/18/2023, 1:35:33.408 AM","4/18/2023, 1:35:33.408 AM",EndpointNetworkSession,IDS,"SSH Connection","c1b9907f-172a-4bc1-9554-eed519fa1396_9uSG","Source IP: 10.10.141.95, Port: 22","30715d08-b574-4617-a7cd-2c9595cc7ad0","{""AssetType"":""Switch""}","30715d08-b574-4617-a7cd-2c9595cc7ad0","10.10.20.100",Cynerio,1,Success,Cynerio,NetworkSession,"0.2.5","10.10.141.95","10.10.141.95","10.10.20.100",TCP,22,,,,,Cynerio,,,
