"TimeGenerated [UTC]",Source,EventLog,Computer,EventLevel,EventLevelName,EventID,UserName,RenderedDescription,MG,ManagementGroupName,Type,"_ResourceId",domains,firstFound,forestName,generationTime,likelihoodOfCompromise,numberOfResults,remediation,result,resultMessage,schedule,score,securityFrameworkTags,securityIndicatorDescription,securityIndicatorName,severity,weight,"_Empty",securityFrameworkTagsCsv
"6/2/2021, 1:45:12.597 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: AD objects created within the last 10 days  Generation time: 2021-06-02T13:45:12.2186374+00:00 Security indicator name: AD objects created within the last 10 days Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/21/2021 7:12:37 AM Security framework tags: Mitre:Lateral Movement, Mitre:Persistence Security indicator description: This indicator looks for any AD objects that were created within the last 10 days. It is meant to be used for threat hunting, post-breach investigation or  compliance validation. Likelihood of compromise: In some environments, object creation happens consistently; however, recently added accounts should be reviewed to ensure they are legitimate.  Result Message: No new objects Number of results: 0 Remediation: Ensure that the new objects are known and legitimate.  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:45:12.2186374Z","In some environments, object creation happens consistently; however, recently added accounts should be reviewed to ensure they are legitimate. ",0,"Ensure that the new objects are known and legitimate.",Pass,"No new objects","Run every hour starting on 2/21/2021 7:12:37 AM","100 A","Lateral Movement, Persistence","This indicator looks for any AD objects that were created within the last 10 days. It is meant to be used for threat hunting, post-breach investigation or  compliance validation.","AD objects created within the last 10 days",Informational,1,,"Lateral Movement,Persistence"
"6/2/2021, 1:45:12.623 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Kerberos krbtgt account with old password (49) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:45:12.643 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: AD objects created within the last 10 days (43) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:50:12.650 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Domain controllers with Resource-Based Constrained Delegation (RBCD) enabled (64) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 1:50:12.870 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Domain controllers with Resource-Based Constrained Delegation (RBCD) enabled  Generation time: 2021-06-02T13:50:12.6931061+00:00 Security indicator name: Domain controllers with Resource-Based Constrained Delegation (RBCD) enabled Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 4/29/2021 12:21:32 PM Security framework tags: Mitre:Privilege Escalation, Mitre:Defense Evasion, Mitre:Lateral Movement Security indicator description: This indicator detects a configuration that grants certain accounts with complete delegation to domain controllers. Delegations towards privileged resources such as DCs should be avoided. Resource-based constrained delegation is configured on the target resource, as opposed to other delegation types that are configured on the accounts accessing the resource. Likelihood of compromise: An attacker needs to know the Service Principal Name (SPN) of the object they want to delegate, as well as be able to populate the msDS-AllowedToActOnBehalfOfOtherIdentity attribute with a computer account that they control. This is sometimes possible when unprivileged users are by default allowed to create computer accounts (MachineAccountQuota) and write the attribute to the target computer. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T13:50:12.6931061Z","An attacker needs to know the Service Principal Name (SPN) of the object they want to delegate, as well as be able to populate the msDS-AllowedToActOnBehalfOfOtherIdentity attribute with a computer account that they control. This is sometimes possible when unprivileged users are by default allowed to create computer accounts (MachineAccountQuota) and write the attribute to the target computer.",0,None,Pass,"No evidence of exposure","Run every hour starting on 4/29/2021 12:21:32 PM","100 A","Privilege Escalation, Defense Evasion, Lateral Movement","This indicator detects a configuration that grants certain accounts with complete delegation to domain controllers. Delegations towards privileged resources such as DCs should be avoided. Resource-based constrained delegation is configured on the target resource, as opposed to other delegation types that are configured on the accounts accessing the resource.","Domain controllers with Resource-Based Constrained Delegation (RBCD) enabled",Warning,1,,"Privilege Escalation,Defense Evasion,Lateral Movement"
"6/2/2021, 1:50:12.963 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Domain controllers with Resource-Based Constrained Delegation (RBCD) enabled (64) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:17.240 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Privileged objects with unprivileged owners (13) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:20.907 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator GPO linking delegation at the domain level (44) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:21.277 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: GPO linking delegation at the domain level  Generation time: 2021-06-02T14:00:20.9433363+00:00 Security indicator name: GPO linking delegation at the domain level Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/11/2021 5:11:49 PM Security framework tags: Mitre:Defense Evasion, Mitre:Privilege Escalation Security indicator description: When non-privileged users can link GPOs at the domain level, they have the ability to effect change across all users and computers in the domain as well as potentially elevate access and change domain-wide security posture. This indicator looks for non-default principals who have write permissions on the GPLink attribute or Write DACL/Write Owner on the object. Likelihood of compromise: Just being able to link GPOs doesn't provide the whole picture. An attacker would need to find or edit a GPO that contains the instructions they want to achieve. However, if an attacker can find an existing GPO that meets their needs, then having this write permission gives them the keys to the kingdom. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:20.9433363Z","Just being able to link GPOs doesn't provide the whole picture. An attacker would need to find or edit a GPO that contains the instructions they want to achieve. However, if an attacker can find an existing GPO that meets their needs, then having this write permission gives them the keys to the kingdom.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/11/2021 5:11:49 PM","100 A","Defense Evasion, Privilege Escalation","When non-privileged users can link GPOs at the domain level, they have the ability to effect change across all users and computers in the domain as well as potentially elevate access and change domain-wide security posture. This indicator looks for non-default principals who have write permissions on the GPLink attribute or Write DACL/Write Owner on the object.","GPO linking delegation at the domain level",Warning,1,,"Defense Evasion,Privilege Escalation"
"6/2/2021, 2:00:21.377 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: GPO linking delegation at the domain level (44) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:21.647 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Users with risky User Account Control (38) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:18.633 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Admins with old passwords (30) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:19.097 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Admins with old passwords  Generation time: 2021-06-02T14:00:18.7208414+00:00 Security indicator name: Admins with old passwords Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/11/2021 1:56:51 PM Security framework tags: Mitre:Discovery Security indicator description: This indicator looks for admin accounts whose password has not changed in over 180 days. This could make these accounts ripe for password guessing attacks. Likelihood of compromise: An administrator account whose password hasn't changed in a while could be a target for attackers looking for privileged accounts that can provide elevated access to the environment. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:18.7208414Z","An administrator account whose password hasn't changed in a while could be a target for attackers looking for privileged accounts that can provide elevated access to the environment.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/11/2021 1:56:51 PM","100 A",Discovery,"This indicator looks for admin accounts whose password has not changed in over 180 days. This could make these accounts ripe for password guessing attacks.","Admins with old passwords",Warning,1,,Discovery
"6/2/2021, 2:00:19.160 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Admins with old passwords (30) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:16.700 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Privileged objects with unprivileged owners (13) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:17.113 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Privileged objects with unprivileged owners  Generation time: 2021-06-02T14:00:16.7328852+00:00 Security indicator name: Privileged objects with unprivileged owners Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/11/2021 4:22:37 PM Security framework tags: Mitre:Privilege Escalation Security indicator description: If a privileged object (as determined by adminCount=1) is owned by an account that is unprivileged, then any compromise of that unprivileged account could result in those privileged objects' delegation being modified, since owners can override any delegation on an object, if only temporarily. Likelihood of compromise: Most privileged objects are owned by privileged groups or users. But if a privileged object were to be owned by an unprivileged account, it could be easily taken over. And even though SDProp might correct any delegation done by an attacker who has compromised an owner, the attacker could have up to 1 hour to perform any changes on the privileged object (e.g. group membership changes or password changes) before SDProp corrects it. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:16.7328852Z","Most privileged objects are owned by privileged groups or users. But if a privileged object were to be owned by an unprivileged account, it could be easily taken over. And even though SDProp might correct any delegation done by an attacker who has compromised an owner, the attacker could have up to 1 hour to perform any changes on the privileged object (e.g. group membership changes or password changes) before SDProp corrects it.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/11/2021 4:22:37 PM","100 A","Privilege Escalation","If a privileged object (as determined by adminCount=1) is owned by an account that is unprivileged, then any compromise of that unprivileged account could result in those privileged objects' delegation being modified, since owners can override any delegation on an object, if only temporarily.","Privileged objects with unprivileged owners",Warning,1,,"Privilege Escalation"
"6/2/2021, 2:00:25.157 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator User accounts that store passwords with reversible encryption (67) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:25.263 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Computers with password last set over 90 days ago (26) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:25.507 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: User accounts that store passwords with reversible encryption  Generation time: 2021-06-02T14:00:25.2530827+00:00 Security indicator name: User accounts that store passwords with reversible encryption Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 4/29/2021 8:37:30 AM Security framework tags: Mitre:Credential Access Security indicator description: This indicator looks for user accounts with the ENCRYPTED_TEXT_PWD_ALLOWED flag enabled. The secure way of storing passwords is by utilizing one-way encryption where it is mathematically impossible to derive the original password from the ciphertext. This setting encrypts the source password such that it is possible to derive the original. This setting is used when an application or service utilizes authentication protocols that require the original password, e.g. CHAP or IAS. Likelihood of compromise: Attackers may be able to derive these users' passwords from the ciphertext and take over these accounts. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:25.2530827Z","Attackers may be able to derive these users' passwords from the ciphertext and take over these accounts.",0,None,Pass,"No evidence of exposure","Run every hour starting on 4/29/2021 8:37:30 AM","100 A","Credential Access","This indicator looks for user accounts with the ENCRYPTED_TEXT_PWD_ALLOWED flag enabled. The secure way of storing passwords is by utilizing one-way encryption where it is mathematically impossible to derive the original password from the ciphertext. This setting encrypts the source password such that it is possible to derive the original. This setting is used when an application or service utilizes authentication protocols that require the original password, e.g. CHAP or IAS.","User accounts that store passwords with reversible encryption",Informational,1,,"Credential Access"
"6/2/2021, 2:00:25.567 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Computers with password last set over 90 days ago  Generation time: 2021-06-02T14:00:25.3696696+00:00 Security indicator name: Computers with password last set over 90 days ago Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 2/3/2021 1:29:39 PM Security framework tags: Mitre:Credential Access Security indicator description: This indicator looks for computer accounts that have not rotated their passwords in the last 90 days. These passwords should be changed automatically every 30 days by default. Likelihood of compromise: Computer accounts  should automatically rotate their passwords every 30 days as they are prime targets for attackers. Objects that are not doing this could show evidence of tampering. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:25.3696696Z","Computer accounts  should automatically rotate their passwords every 30 days as they are prime targets for attackers. Objects that are not doing this could show evidence of tampering.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/3/2021 1:29:39 PM","100 A","Credential Access","This indicator looks for computer accounts that have not rotated their passwords in the last 90 days. These passwords should be changed automatically every 30 days by default.","Computers with password last set over 90 days ago",Warning,1,,"Credential Access"
"6/2/2021, 2:00:25.687 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: User accounts that store passwords with reversible encryption (67) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:25.790 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Computers with password last set over 90 days ago (26) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:12.950 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Domain controllers that have not authenticated to the domain for more than 45 days (70) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:12.963 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Users with password not required (71) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:13.263 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Domain controllers that have not authenticated to the domain for more than 45 days  Generation time: 2021-06-02T14:00:13.0086366+00:00 Security indicator name: Domain controllers that have not authenticated to the domain for more than 45 days Result: Pass Score: 0 F Forest name: dsp.lab Domains: dsp.lab Severity: Warning Weight: 1 Schedule: Run every hour starting on 5/3/2021 8:36:31 AM Security framework tags: Mitre:Privilege Escalation, Mitre:Credential Access Security indicator description: Domain controller must authenticate and change their passwords at least every 30 days. Lack of domain authentication reveals out-of-sync machines. Out-of-sync domain controllers must be either reinstalled or removed. When reinstalling an out-of-sync domain controller, care must be taken not to introduce a new OWNER control path exposing its computer account. To avoid doing so, use of the  Djoin utility is advised. Likelihood of compromise: Domain controllers that are not active in the domain would likely be out-of-sync with functional DCs and therefore a compromised offline DC may be of little value to an attacker. However, if an attacker could compromise an offline DC and crack credentials or re-connect it to the domain, they may be able to introduce unwanted changes to production AD that could compromise it's security. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:13.0086366Z","Domain controllers that are not active in the domain would likely be out-of-sync with functional DCs and therefore a compromised offline DC may be of little value to an attacker. However, if an attacker could compromise an offline DC and crack credentials or re-connect it to the domain, they may be able to introduce unwanted changes to production AD that could compromise it's security.",0,None,Pass,"No evidence of exposure","Run every hour starting on 5/3/2021 8:36:31 AM","0 F","Privilege Escalation, Credential Access","Domain controller must authenticate and change their passwords at least every 30 days. Lack of domain authentication reveals out-of-sync machines. Out-of-sync domain controllers must be either reinstalled or removed. When reinstalling an out-of-sync domain controller, care must be taken not to introduce a new OWNER control path exposing its computer account. To avoid doing so, use of the  Djoin utility is advised.","Domain controllers that have not authenticated to the domain for more than 45 days",Warning,1,,"Privilege Escalation,Credential Access"
"6/2/2021, 2:00:13.303 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Users with password not required  Generation time: 2021-06-02T14:00:13.0556181+00:00 Security indicator name: Users with password not required Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 4/29/2021 8:41:36 AM Security framework tags: Mitre:Lateral Movement Security indicator description: This indicator identifies user accounts where a password is not required. Likelihood of compromise: Accounts with weak access controls are often targeted by attackers seeking to move laterally or gain a persistent foothold within the environment. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:13.0556181Z","Accounts with weak access controls are often targeted by attackers seeking to move laterally or gain a persistent foothold within the environment.",0,None,Pass,"No evidence of exposure","Run every hour starting on 4/29/2021 8:41:36 AM","100 A","Lateral Movement","This indicator identifies user accounts where a password is not required.","Users with password not required",Informational,1,,"Lateral Movement"
"6/2/2021, 2:00:13.310 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Domain controllers that have not authenticated to the domain for more than 45 days (70) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:13.347 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Users with password not required (71) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:22.017 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: Users with risky User Account Control  Generation time: 2021-06-02T14:00:21.7215928+00:00 Security indicator name: Users with risky User Account Control Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 2/16/2021 7:28:08 AM Security framework tags: Mitre:Privilege Escalation, Mitre:Lateral Movement Security indicator description: This indicator identifies user accounts where the Password Not Required, Trusted for Delegation, Passwords Encrypted with DES, Passwords with reversible encryption, or Trusted to Authenticate for Delegation flags are set. Likelihood of compromise: Attackers will usually try to find a ""path of least resistance"" to move laterally and escalate privileges. Finding users with weak authentication configuration provides such opportunity. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:21.7215928Z","Attackers will usually try to find a ""path of least resistance"" to move laterally and escalate privileges. Finding users with weak authentication configuration provides such opportunity.",0,None,Pass,"No evidence of exposure","Run every hour starting on 2/16/2021 7:28:08 AM","100 A","Privilege Escalation, Lateral Movement","This indicator identifies user accounts where the Password Not Required, Trusted for Delegation, Passwords Encrypted with DES, Passwords with reversible encryption, or Trusted to Authenticate for Delegation flags are set.","Users with risky User Account Control",Informational,1,,"Privilege Escalation,Lateral Movement"
"6/2/2021, 2:00:22.050 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: Users with risky User Account Control (38) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:22.173 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator User accounts that use DES encryption (61) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:22.447 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9211,"NT AUTHORITY\SYSTEM","Security indicator passed: User accounts that use DES encryption  Generation time: 2021-06-02T14:00:22.2672479+00:00 Security indicator name: User accounts that use DES encryption Result: Pass Score: 100 A Forest name: dsp.lab Domains: dsp.lab Severity: Informational Weight: 1 Schedule: Run every hour starting on 4/29/2021 8:39:59 AM Security framework tags: Mitre:Credential Access Security indicator description: This indicator identifies user accounts with the ""Use Kerberos DES encryption types for this account"" flag set. DES is an older cipher with a 56-bit key length that is relatively easy to crack. The only legitimate use for this flag is to support older systems and environments that only support DES. Likelihood of compromise: Attackers can easily crack DES passwords using widely available tools, making these accounts ripe for takeover. Result Message: No evidence of exposure Number of results: 0 Remediation: None  ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,"dsp.lab",,"dsp.lab","2021-06-02T14:00:22.2672479Z","Attackers can easily crack DES passwords using widely available tools, making these accounts ripe for takeover.",0,None,Pass,"No evidence of exposure","Run every hour starting on 4/29/2021 8:39:59 AM","100 A","Credential Access","This indicator identifies user accounts with the ""Use Kerberos DES encryption types for this account"" flag set. DES is an older cipher with a 56-bit key length that is relatively easy to crack. The only legitimate use for this flag is to support older systems and environments that only support DES.","User accounts that use DES encryption",Informational,1,,"Credential Access"
"6/2/2021, 2:00:22.613 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9206,"NT AUTHORITY\SYSTEM","Completed execution of security indicator: User accounts that use DES encryption (61) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
"6/2/2021, 2:00:22.903 PM","Semperis-DSP-Security","Semperis-DSP-Security/Operational","dsp-ms.dsp.lab",4,Information,9205,"NT AUTHORITY\SYSTEM","Starting execution of security indicator Privileged users with ServicePrincipalNames defined (7) ","00000000-0000-0000-0000-000000000001","AOI-cfb59d8d-0ec3-4e36-bb06-9dc063e99887",Event,,,,,,,,,,,,,,,,,,,
