TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,Computer,DestinationPort,DestinationIP,DeviceAddress,Message,Protocol,SourceIP,DeviceVersion,Activity,ApplicationProtocol,EventCount,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,AdditionalExtensions,StartTime [UTC],EndTime [UTC],Type
"4/9/2021, 5:06:03.873 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_7,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,32,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.7",,,CommonSecurityLog
"4/9/2021, 5:06:03.879 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_6,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,41,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.6",,,CommonSecurityLog
"4/9/2021, 5:06:03.881 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_8,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,84,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.8",,,CommonSecurityLog
"4/9/2021, 5:06:03.881 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_1,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,70,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.881 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Hadoop10_100_15_26.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,43,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Hadoop,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;TEST,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;2,PCI=;Category-2c,PII=;PROD,Region=;Yes,status=decommissioned};src_ip=10.100.15.26;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_4,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,86,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.4",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_8,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,84,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.8",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,88,vm-ActiveDirectory10_10_15_1,,,udp,Data_Lake10_100_17_10.prod.acme.com,6,POLICY_VIOLATION,krb,70,"ActvityFromDecommissionedDevice{Decom_Out} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"status=;decommissioned{AppFunc=;Data-Lake,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=Yes};Yes,status=decommissioned};Any{AppFunc=;ActiveDirectory,AppID=;65,AppName=;Authentication_Credentials,AppOwner=;Teigan_Matthams,Criticality=;2,Infrastructure=;Yes,PCI=;Category-2a,PII=;Yes,QualysAgent=;1,Realm=;Azure-Central-US,System=;src_ip=10.100.17.10;dst_ip=10.10.15.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Hadoop10_100_15_26.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,43,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Hadoop,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;TEST,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;2,PCI=;Category-2c,PII=;PROD,Region=;Yes,status=decommissioned};src_ip=10.100.15.26;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Hadoop10_100_15_26.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,43,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Hadoop,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;TEST,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;2,PCI=;Category-2c,PII=;PROD,Region=;Yes,status=decommissioned};src_ip=10.100.15.26;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_1,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,79,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,CVE=;High,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Hadoop10_100_15_26.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,43,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Hadoop,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;TEST,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;2,PCI=;Category-2c,PII=;PROD,Region=;Yes,status=decommissioned};src_ip=10.100.15.26;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_1,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,79,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,CVE=;High,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_1,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,79,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,CVE=;High,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.882 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Predictive_Pricing10_100_14_3.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,41,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,CVE=;Meduim,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;Yes,status=decommissioned};src_ip=10.100.14.3;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,1433,vm-DB-eCom-Orders10_200_3_1,,,tcp,Inventory-Management10_21_22_2_vm,6,POLICY_VIOLATION,mssql,79,"PCI-Policy{PCI-Policy_ID150_21} Customer-DB-PCI-Attestation-06-02-2020{Customer-DB-Base_ID146_20,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-3{AppFunc=;Inventory-Management,AppID=;23422,AppName=;Backoffice,AppOwner=;Rueben_Mckenzie,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;1,Realm=;DEV,Region=;AWS-US-West,System=;Internal,TaniumAgent=Yes};Category-1a{AppFunc=;DB-eCom-Orders,AppID=;844,AppName=;Customer-DB,AppOwner=;Albie_Garrison,CVE=;High,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Oregon-DC,System=;src_ip=10.21.22.2;dst_ip=10.200.3.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Predictive_Pricing10_100_14_3.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,41,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,CVE=;Meduim,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;Yes,status=decommissioned};src_ip=10.100.14.3;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.883 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.890 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Predictive_Pricing10_100_14_3.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,41,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,CVE=;Meduim,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;Yes,status=decommissioned};src_ip=10.100.14.3;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.890 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"RTO_MISMATCH{RTO1_MISMATCH} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"RTO=;1{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};4{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.890 AM",vArmour,AC,1,1,ac-01,443,Credit_Bureau_110_100_24_1.prod.acme.com,,,tcp,vm-Credit-Check10_200_4_2,6,POLICY_VIOLATION,https,56,"PCI-Policy{PCI-Policy_ID150_23} NewYork-DC-Oregon-DC-zero-trust-separation-region{NewYork-DC-Orego_ID2_3,permit},Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"PCI=;Category-1a{AppFunc=;Credit-Check,AppID=;6875,AppName=;Payments,AppOwner=;Sofija_Harwood,CVE=;Low,Criticality=;1,PCI=;Category-1a,PII=;Yes,QualysAgent=;Yes,RTO=;1,Realm=;PROD,Region=;Oregon-DC,System=;Internal,TaniumAgent=Yes};Category-3{AppFunc=;Credit-Bureau-1,AppID=;1911,AppName=;3rd-Party-Credit-Bureau,AppOwner=;Albie_Garrison,Criticality=;2,PCI=;Category-3,PII=;No,QualysAgent=;4,Realm=;NewYork-DC,System=;src_ip=10.200.4.2;dst_ip=10.100.24.1",,,CommonSecurityLog
"4/9/2021, 5:06:03.890 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Predictive_Pricing10_100_14_3.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,41,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,CVE=;Meduim,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;Yes,status=decommissioned};src_ip=10.100.14.3;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.890 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Predictive_Pricing10_100_14_10.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,75,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,CVE=;Meduim,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;Yes,status=decommissioned};src_ip=10.100.14.10;dst_ip=10.100.17.10",,,CommonSecurityLog
"4/9/2021, 5:06:03.890 AM",vArmour,AC,1,1,ac-01,50075,Data_Lake10_100_17_10.prod.acme.com,,,tcp,Predictive_Pricing10_100_14_10.prod.acme.com,6,POLICY_VIOLATION,unknown_tcp,75,"ActvityFromDecommissionedDevice{Decom_In} Default{IntcCatchAll,permit}",policyName,,srcLabels,,dstLabels,"Any{AppFunc=;Predictive-Pricing,AppID=;2014,AppName=;Risk-Calcs,AppOwner=;Tj_Sumner,CVE=;Meduim,Criticality=;3,PCI=;Category-3,PII=;No,QualysAgent=;Yes,RTO=;4,Realm=;PROD,Region=;NewYork-DC,System=;Internal,TaniumAgent=;status=;decommissioned{AppFunc=;Data-Lake,AppID=;Tj_Sumner,Criticality=;2,PCI=;Category-2c,PII=;Yes,status=decommissioned};src_ip=10.100.14.10;dst_ip=10.100.17.10",,,CommonSecurityLog
