"solution_name","solution_folder","content_type","content_id","content_name","content_file","table_name","table_usage","is_published"
"VMWareESXi","VMWareESXi","hunting_query","b5424011-314b-4ddc-95db-12d2b6f1ce96","VMware ESXi - NFC download activities","ESXiNFCDownloadActivities.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","b5424011-314b-4ddc-95db-12d2b6f1ce96","VMware ESXi - NFC download activities","ESXiNFCDownloadActivities.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","fc6c0440-1bb6-4661-89e9-4cb2c8f1e5e2","VMware ESXi - Root logins failures","ESXiRootLoginFailure.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","fc6c0440-1bb6-4661-89e9-4cb2c8f1e5e2","VMware ESXi - Root logins failures","ESXiRootLoginFailure.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","e04a7f8e-1a47-4390-943d-a6cabbf4ec6e","VMware ESXi - Root logins","ESXiRootLogins.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","e04a7f8e-1a47-4390-943d-a6cabbf4ec6e","VMware ESXi - Root logins","ESXiRootLogins.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","d69f0373-f424-4f17-a34a-8379974fec6e","VMware ESXi - List of unused VMs","ESXiUnusedVMs.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","d69f0373-f424-4f17-a34a-8379974fec6e","VMware ESXi - List of unused VMs","ESXiUnusedVMs.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","9a90ccdd-2091-447f-bea2-e8a5125c8dde","VMware ESXi - List of virtual disks (images)","ESXiVirtualImagesList.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","9a90ccdd-2091-447f-bea2-e8a5125c8dde","VMware ESXi - List of virtual disks (images)","ESXiVirtualImagesList.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","3467bb11-7cbf-49f7-9e71-c3d0da327af5","VMware ESXi - VM high resource load","ESXiVMHighLoad.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","3467bb11-7cbf-49f7-9e71-c3d0da327af5","VMware ESXi - VM high resource load","ESXiVMHighLoad.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","b8d23b5d-3fb0-4265-9f4f-8878bc87471d","VMware ESXi - List of powered off VMs","ESXiVMPoweredOff.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","b8d23b5d-3fb0-4265-9f4f-8878bc87471d","VMware ESXi - List of powered off VMs","ESXiVMPoweredOff.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","hunting_query","9148aa96-1480-4150-9ed7-bacaae322260","VMware ESXi - List of powered on VMs","ESXiVMPoweredOn.yaml","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","hunting_query","9148aa96-1480-4150-9ed7-bacaae322260","VMware ESXi - List of powered on VMs","ESXiVMPoweredOn.yaml","Syslog","read","true"
"VMWareESXi","VMWareESXi","workbook","","VMWareESXi","VMWareESXi.json","ASimSourceType","read","true"
"VMWareESXi","VMWareESXi","workbook","","VMWareESXi","VMWareESXi.json","Syslog","read","true"
"Votiro","Votiro","analytic_rule","17bf3780-ae0d-4cd9-a884-5df8b687f3f5","Votiro - File Blocked from Connector","VotiroFileBlockedFromConnector.yaml","CommonSecurityLog","read","false"
"Votiro","Votiro","analytic_rule","0b8b91de-c63e-4bc2-b5f4-b15d3b379ec9","Votiro - File Blocked in Email","VotiroFileBlockedInEmail.yaml","CommonSecurityLog","read","false"
"Votiro","Votiro","workbook","","Votiro Monitoring Dashboard","Votiro Monitoring Dashboard.json","CommonSecurityLog","read","false"
"Web Session Essentials","Web Session Essentials","analytic_rule","32c08696-2e37-4730-86f8-97d9c8b184c9","Detect URLs containing known malicious keywords or commands (ASIM Web Session)","CommandInURL.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","32c08696-2e37-4730-86f8-97d9c8b184c9","Detect URLs containing known malicious keywords or commands (ASIM Web Session)","CommandInURL.yaml","Watchlist","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","5965d3e7-8ed0-477c-9b42-e75d9237fab0","Detect unauthorized data transfers using timeseries anomaly (ASIM Web Session)","DataExfiltrationTimeSeriesAnomaly.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","5965d3e7-8ed0-477c-9b42-e75d9237fab0","Detect unauthorized data transfers using timeseries anomaly (ASIM Web Session)","DataExfiltrationTimeSeriesAnomaly.yaml","anomalies","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","5965d3e7-8ed0-477c-9b42-e75d9237fab0","Detect unauthorized data transfers using timeseries anomaly (ASIM Web Session)","DataExfiltrationTimeSeriesAnomaly.yaml","WebSession_Summarized_SrcIP_CL","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","b7fe8f27-7010-404b-aec5-6e5245cea580","The download of potentially risky files from the Discord Content Delivery Network (CDN) (ASIM Web Session)","DiscordCDNRiskyFileDownload.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","b7fe8f27-7010-404b-aec5-6e5245cea580","The download of potentially risky files from the Discord Content Delivery Network (CDN) (ASIM Web Session)","DiscordCDNRiskyFileDownload.yaml","Watchlist","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","6a4dbcf8-f5e2-4b33-b34f-2db6487613f0","Detect known risky user agents (ASIM Web Session)","KnownMaliciousUserAgents.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","6a4dbcf8-f5e2-4b33-b34f-2db6487613f0","Detect known risky user agents (ASIM Web Session)","KnownMaliciousUserAgents.yaml","Watchlist","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","7bb55d05-ef39-4a40-8079-0bc3c05e7881","Detect Local File Inclusion(LFI) in web requests (ASIM Web Session)","LocalFileInclusion-LFI.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","7bb55d05-ef39-4a40-8079-0bc3c05e7881","Detect Local File Inclusion(LFI) in web requests (ASIM Web Session)","LocalFileInclusion-LFI.yaml","Watchlist","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","faa40333-1e8b-40cc-a003-51ae41fa886f","Detect instances of multiple client errors occurring within a brief period of time (ASIM Web Session)","MultipleClientErrorsWithinShortTime.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","a59ba76c-0205-4966-948e-3d5640140688","Detect instances of multiple server errors occurring within a brief period of time (ASIM Web Session)","MultipleServerErrorsWithinShortTime.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","813ccf3b-0321-4622-b0bc-63518fd14454","Identify instances where a single source is observed using multiple user agents (ASIM Web Session)","MultipleUAsFromSingleIP.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","6a71687f-00cf-44d3-93fc-8cbacc7b5615","Detect potential presence of a malicious file with a double extension (ASIM Web Session)","PossibleMaliciousDoubleExtension.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","b3731ce1-1f04-47c4-95c2-9827408c4375","Detect potential file enumeration activity (ASIM Web Session)","PotentionalFileEnumeration.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","e3a7722a-e099-45a9-9afb-6618e8f05405","Detect presence of private IP addresses in URLs (ASIM Web Session)","PrivateIPInURL.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","c99cf650-c53b-4c4c-9671-7d7500191a10","Detect requests for an uncommon resources on the web (ASIM Web Session)","RarelyRequestedResources.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","2d50d937-d7f2-4c05-b151-9af7f9ec747e","Detect presence of uncommon user agents in web requests (ASIM Web Session)","RareUserAgentDetected.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","2d50d937-d7f2-4c05-b151-9af7f9ec747e","Detect presence of uncommon user agents in web requests (ASIM Web Session)","RareUserAgentDetected.yaml","WebSession_Summarized_SrcInfo_CL","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","c6608467-3678-45fe-b038-b590ce6d00fb","Detect web requests to potentially harmful files (ASIM Web Session)","RequestToPotentiallyHarmfulFileTypes.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","c6608467-3678-45fe-b038-b590ce6d00fb","Detect web requests to potentially harmful files (ASIM Web Session)","RequestToPotentiallyHarmfulFileTypes.yaml","Watchlist","read","true"
"Web Session Essentials","Web Session Essentials","analytic_rule","7d2ed1c7-da26-45fd-b4ea-b6f2bbeccea7","Detect threat information in web requests (ASIM Web Session)","ThreatInfoFoundInWebRequests.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","69e53015-a309-4a8f-a94d-df61a9217e2f","Empty User Agent Detected (ASIM Web Session)","EmptyUserAgent.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","43c2832e-6c01-4dc1-bd9e-bc3f330c2b31","Excessive number of forbidden requests detected (ASIM Web Session)","ExcessiveForbiddenRequestsDetected.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","e8adb0d9-c4fa-4557-97d0-cb9e221a63b2","Detect IPAddress in the requested URL (ASIM Web Session)","IPAddressInURL.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","05f5cccd-ee93-4293-b7ad-05820aaa54a4","Detect Kali Linux UserAgent (ASIM Web Session)","KaliLinuxUserAgentDetected.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","8ece8108-7bf7-4571-8f32-ebfd92a6b1ad","Beaconing traffic based on common user agents visiting limited number of domains (ASIM Web Session)","PotentialBeaconingDetected_LimitedDomainBased.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","75929222-fee5-4f97-a2cc-cb6f29444385","Potential beaconing detected - Similar sent bytes (ASIM Web Session)","PotentialBeaconingDetected_SimilarSrcBytes.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","6338ca43-ae7c-4a91-9fe4-0f1ad4edf4a5","Potential beaconing detected (ASIM Web Session)","PotentialBeaconingDetected_TimeDelta.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","b653c2e0-ae0f-490b-9b2e-836858d28976","Request from bots and crawlers (ASIM Web Session)","RequestFromBotsAndCrawlers.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","hunting_query","6e813653-df72-4b14-954e-5619d1b6d586","Detect threat information in web requests (ASIM Web Session)","ThreatInfoFoundInWebRequests.yaml","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","WebSession_Summarized_SrcInfo_CL","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","SecurityAlert","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","ThreatIntelligenceIndicator","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","WebSession_Summarized_ThreatInfo_CL","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","WebSession_Summarized_DstIP_CL","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","workbook","","WebSessionEssentials","WebSessionEssentials.json","WebSession_Summarized_SrcIP_CL","read","true"
"Web Session Essentials","Web Session Essentials","playbook","","Summarize Web Session Data","SummarizeWebSessionData/azuredeploy.json","WebSession_Summarized_SrcInfo_CL","read/write","true"
"Web Session Essentials","Web Session Essentials","playbook","","Summarize Web Session Data","SummarizeWebSessionData/azuredeploy.json","WebSession_Summarized_ThreatInfo_CL","read/write","true"
"Web Session Essentials","Web Session Essentials","playbook","","Summarize Web Session Data","SummarizeWebSessionData/azuredeploy.json","WebSession_Summarized_DstIP_CL","read/write","true"
"Web Session Essentials","Web Session Essentials","playbook","","Summarize Web Session Data","SummarizeWebSessionData/azuredeploy.json","_Im_WebSession","read","true"
"Web Session Essentials","Web Session Essentials","playbook","","Summarize Web Session Data","SummarizeWebSessionData/azuredeploy.json","WebSession_Summarized_SrcIP_CL","read/write","true"
"Web Shells Threat Protection","Web Shells Threat Protection","analytic_rule","fbfbf530-506b-49a4-81ad-4030885a195c","Malicious web application requests linked with Microsoft Defender for Endpoint (formerly Microsoft Defender ATP) alerts","MaliciousAlertLinkedWebRequests.yaml","SecurityAlert","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","analytic_rule","fbfbf530-506b-49a4-81ad-4030885a195c","Malicious web application requests linked with Microsoft Defender for Endpoint (formerly Microsoft Defender ATP) alerts","MaliciousAlertLinkedWebRequests.yaml","W3CIISLog","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","analytic_rule","50eb4cbd-188f-44f4-b964-bab84dcdec10","Identify SysAid Server web shell creation","PotentialMercury_Webshell.yaml","SecurityEvent","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","analytic_rule","50eb4cbd-188f-44f4-b964-bab84dcdec10","Identify SysAid Server web shell creation","PotentialMercury_Webshell.yaml","DeviceFileEvents","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","analytic_rule","50eb4cbd-188f-44f4-b964-bab84dcdec10","Identify SysAid Server web shell creation","PotentialMercury_Webshell.yaml","imFileEvent","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","analytic_rule","2acc91c3-17c2-4388-938e-4eac2d5894e8","SUPERNOVA webshell","Supernovawebshell.yaml","W3CIISLog","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","hunting_query","42e7df5b-80f6-49a5-946a-08026ec24807","Exchange IIS Worker Dropping Webshells","exchange-iis-worker-dropping-webshell.yaml","DeviceFileEvents","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","hunting_query","8f2a256f-c9f1-4f0a-941a-a5a131d4bf3b","Possible webshell drop","Possible webshell drop.yaml","DeviceFileEvents","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","hunting_query","cc087e7c-4db0-4bf9-9e48-287a9c9c3fbc","Webshell Detection","PotentialWebshell.yaml","W3CIISLog","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","hunting_query","6911d1df-4204-43b2-a64c-3cb102551ddd","Possible Webshell usage attempt related to SpringShell(CVE-2022-22965)","SpringshellWebshellUsage.yaml","AzureDiagnostics","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","hunting_query","60d15bd4-1fad-4a70-bc3b-094dc1c5e554","UMWorkerProcess Creating Webshell","umworkerprocess-creating-webshell.yaml","DeviceFileEvents","read","true"
"Web Shells Threat Protection","Web Shells Threat Protection","hunting_query","e0c947c3-fe83-46ff-bbda-a43224a785fd","Web Shell Activity","WebShellActivity.yaml","W3CIISLog","read","true"
"Windows Firewall","Windows Firewall","workbook","","WindowsFirewall","WindowsFirewall.json","SecurityEvent","read","true"
"Windows Firewall","Windows Firewall","workbook","","WindowsFirewall","WindowsFirewall.json","Heartbeat","read","true"
"Windows Firewall","Windows Firewall","workbook","","WindowsFirewall","WindowsFirewall.json","SigninLogs","read","true"
"Windows Firewall","Windows Firewall","workbook","","WindowsFirewall","WindowsFirewall.json","WindowsFirewall","read","true"
"Windows Forwarded Events","Windows Forwarded Events","analytic_rule","066395ac-ef91-4993-8bf6-25c61ab0ca5a","Caramel Tsunami Actor IOC - July 2021","CaramelTsunami_IOC_WindowsEvent.yaml","WindowsEvent","read","true"
"Windows Forwarded Events","Windows Forwarded Events","analytic_rule","4d173248-439b-4741-8b37-f63ad0c896ae","Chia_Crypto_Mining IOC - June 2021","ChiaCryptoMining_WindowsEvent.yaml","WindowsEvent","read","true"
"Windows Forwarded Events","Windows Forwarded Events","analytic_rule","9bd18b63-f1ca-4375-95db-39fda00bfe20","Progress MOVEIt File transfer above threshold","moveit_file_transfer_above_threshold.yaml","Event","read","true"
"Windows Forwarded Events","Windows Forwarded Events","analytic_rule","26a993ca-0a96-45a0-8405-05a210fb98f8","Progress MOVEIt File transfer folder count above threshold","moveit_file_transfer_folders_above_threshold.yaml","Event","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","dcdf9bfc-c239-4764-a9f9-3612e6dff49c","ADFS Database Named Pipe Connection","ADFSDBNamedPipeConnection.yaml","Event","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","2f4165a6-c4fb-4e94-861e-37f1b4d6c0e6","AD FS Remote Auth Sync Connection","ADFSRemoteAuthSyncConnection.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","d57c33a9-76b9-40e0-9dfa-ff0404546410","AD FS Remote HTTP Network Connection","ADFSRemoteHTTPNetworkConnection.yaml","Event","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","2391ce61-8c8d-41ac-9723-d945b2e90720","Excessive Windows Logon Failures","ExcessiveLogonFailures.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","faf1a6ff-53b5-4f92-8c55-4b20e9957594","Exchange OAB Virtual Directory Attribute Containing Potential Webshell","ExchangeOABVirtualDirectoryAttributeContainingPotentialWebshell.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","12dcea64-bec2-41c9-9df2-9f28461b1295","Gain Code Execution on ADFS Server via SMB + Remote Service or Scheduled Task","GainCodeExecutionADFSViaSMB.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","a356c8bd-c81d-428b-aa36-83be706be034","Microsoft Entra ID Local Device Join Information and Transport Key Registry Keys Access","LocalDeviceJoinInfoAndTransportKeyRegKeysAccess.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","cf3ede88-a429-493b-9108-3e46d3c741f7","SecurityEvent - Multiple authentication failures followed by a success","MultipleFailedFollowedBySuccess.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","05b4bccd-dd12-423d-8de4-5a6fb526bb4f","New EXE deployed via Default Domain or Default Domain Controller Policies","NewEXEdeployedviaDefaultDomainorDefaultDomainControllerPolicies.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","b9d2eebc-5dcb-4888-8165-900db44443ab","Non Domain Controller Active Directory Replication","NonDCActiveDirectoryReplication.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","c3e5dbaa-a540-408c-8b36-68bdfb3df088","NRT Base64 Encoded Windows Process Command-lines","NRT_base64_encoded_pefile.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","7ad4c32b-d0d2-411c-a0e8-b557afa12fce","NRT Process executed from binary hidden in Base64 encoded file","NRT_execute_base64_decodedpayload.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","508cef41-2cd8-4d40-a519-b04826a9085f","NRT Security Event log cleared","NRT_SecurityEventLogCleared.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","62085097-d113-459f-9ea7-30216f2ee6af","AD user enabled and password not set within 48 hours","password_not_set.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","56f3f35c-3aca-4437-a1fb-b7a84dc4af00","Potential Fodhelper UAC Bypass","PotentialFodhelperUACBypass.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","720d12c6-a08c-44c4-b18f-2236412d59b0","Potential re-named sdelete usage","Potentialre-namedsdeleteusage.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","6dd2629c-534b-4275-8201-d7968b4fa77e","Scheduled Task Hide","ScheduleTaskHide.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","d9f28fdf-abc8-4f1a-a7e7-1aaec87a2fc5","Sdelete deployed via GPO and run recursively","SdeletedeployedviaGPOandrunrecursively.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","2bc7b4ae-eeaa-4538-ba15-ef298ec1ffae","Starting or Stopping HealthService to Avoid Detection","StartStopHealthService.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","analytic_rule","2c55fe7a-b06f-4029-a5b9-c54a2320d7b8","Process Execution Frequency Anomaly","TimeSeriesAnomaly-ProcessExecutions.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","a308d780-1c39-4fa7-8c21-bb54f174b065","AD Account Lockout","ADAccountLockouts.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","9ce755c1-d2e6-4e2f-82d5-7871ec1aef91","Commands executed by WMI on new hosts - potential Impacket","CommandsexecutedbyWMIonnewhosts-potentialImpacket.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","5a3615af-21c9-427e-8bf1-ed2350992bb4","Crash dump disabled on host","Crashdumpdisabledonhost.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","7e5f3a9a-542c-417a-a429-4ed500c5c4d8","Domain controller installation media creation","CreateDCInstallationMedia.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","7e5f3a9a-542c-417a-a429-4ed500c5c4d8","Domain controller installation media creation","CreateDCInstallationMedia.yaml","WindowsEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","36abe031-962d-482e-8e1e-a556ed99d5a3","Cscript script daily summary breakdown","cscript_summary.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","892cd37e-f9e1-49c3-b0b2-d74f52ac7b71","VIP account more than 6 failed logons in 10","CustomUserList_FailedLogons.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","a4dbc292-87eb-11ec-a8a3-0242ac120002","Decoy User Account Authentication Attempt","DecoyUserAccountAuthenticationAttempt.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","e7dd442a-0af8-48eb-8358-9e91f4911849","Discord download invoked from cmd line","Discorddownloadinvokedfromcmdline.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","a1e993de-770a-4434-83e9-9e3b47a6e470","Enumeration of users and groups","enumeration_user_and_group.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","8afd1086-fc9a-4d26-b3ff-5c794c79a59a","Exchange PowerShell Snapin Added","ExchangePowerShellSnapin.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","e7642e6e-cf27-46ec-a4b9-e4475228fead","Summary of failed user logons by reason of failure","FailedUserLogons.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","cb47a115-2616-4d56-890d-b28c14bc83e4","Group added to Built in Domain Local or Global Group","GroupAddedToPrivlegeGroup.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","2e2fab4b-83dd-4cf8-b2dd-063d0fd15513","Host Exporting Mailbox and Removing Export","HostExportingMailboxAndRemovingExport.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","62e2df59-1535-4c8e-ac6c-c91faeed0179","Hosts with new logons","HostsWithNewLogons.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","ce38c16c-a560-46c0-88d6-7757b88f08e9","Establishing internal proxies","InternalProxies.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","ce38c16c-a560-46c0-88d6-7757b88f08e9","Establishing internal proxies","InternalProxies.yaml","WindowsEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","a344e28e-095d-47fb-84a8-d06edd31d2cb","Invoke-PowerShellTcpOneLine Usage.","Invoke-PowerShellTcpOneLine.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","ccbc73a1-d303-4613-aed4-478e996f454e","KrbRelayUp Local Privilege Escalation Service Creation","KrbRelayUpServiceCreation.yaml","Event","read","true"
"Windows Security Events","Windows Security Events","hunting_query","3712595d-6f47-416b-963a-605201ed2764","Least Common Parent And Child Process Pairs","Least_Common_Parent_Child_Process.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","088d30e9-c02b-46b1-bd1f-d5b6d6b782f0","Least Common Processes by Command Line","Least_Common_Process_Command_Lines.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","6d04a1ef-1b4d-4ff8-a76c-ad7d1a396136","Least Common Processes Including Folder Depth","Least_Common_Process_With_Depth.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","60304ebf-ebdd-4869-a702-e0216d90ab46","Masquerading files","masquerading_files.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","c29a03c6-d074-4934-afae-df1aeb30da70","Potential Exploitation of MS-RPRN printer bug","MSRPRN_Printer_Bug_Exploitation.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","9e3fab4b-94dd-4cf9-b2aa-063d0fd25513","Multiple Explicit Credential Usage - 4648 events","MultipleExplicitCredentialUsage4648Events.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","f885fb16-dfd3-4c90-83d9-7a66b9d9b654","New Child Process of W3WP.exe","NewChildProcessOfW3WP.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","513e3a11-e1bb-4cfc-8af9-451da0407e6b","New processes observed in last 24 hours","new_processes.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","87c1f90a-f868-4528-a9c1-15520249cae6","Nishang Reverse TCP Shell in Base64","NishangReverseTCPShellBase64.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","5e76eaf9-79a7-448c-bace-28e5b53b8396","Summary of users created using uncommon/undocumented commandline switches","persistence_create_account.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","c2112ca3-aae0-4079-9bff-d74c54bb5fe5","Powercat Download","PowerCatDownload.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","d83f40fc-bbcc-4020-8d45-ad2d82355cb2","PowerShell downloads","powershell_downloads.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","4e78daf1-8bba-4b5d-8a8b-c75fe9bbc2d9","New PowerShell scripts encoded on the commandline","powershell_newencodedscipts.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","05208917-82de-46f7-a190-a65739a690f4","Entropy for Processes for a given Host","ProcessEntropy.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","af02987c-949d-47d5-b0ae-64d8e1b674e2","Rare Processes Run by Service Accounts","RareProcbyServiceAccount.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","0ff22697-dc58-4623-b844-a767629840cd","Rare Process Path","RareProcessPath.yaml","SecurityEvent","read","true"
"Windows Security Events","Windows Security Events","hunting_query","5550b630-7b8a-444e-a585-ec8c7533c028","Hosts Running a Rare Process with Commandline","RareProcessWithCmdLine.yaml","SecurityEvent","read","true"
