"solution_name","solution_folder","solution_github_url","playbook_name","playbook_file","api_name","api_kind","is_custom","is_sentinel","connection_count","connection_kinds","connection_names","action_count","parameters"
"Standalone Content","Playbooks","","AS-Recurring-Host-Entity","AS-Recurring-Host-Entity/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Entities_-_Get_Hosts"", ""method"": ""post"", ""path"": ""/entities/host""}]"
"Standalone Content","Playbooks","","AS-Remove-Domains-from-Zscaler-URL-Category","AS-Remove-Domains-from-Zscaler-URL-Category/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","1","[{""action"": ""Entities_-_Get_URLs"", ""method"": ""post"", ""path"": ""/entities/url""}]"
"Standalone Content","Playbooks","","AS-Remove-Domains-from-Zscaler-URL-Category","AS-Remove-Domains-from-Zscaler-URL-Category/azuredeploy.json","keyvault","managedApi","false","false","1","","[variables('keyvault')]","2","[{""action"": ""Get_Secret_API_Key"", ""method"": ""get"", ""path"": ""[concat('/secrets/@{encodeURIComponent(''', parameters('KeySecretName'), ''')}/value')]""}, {""action"": ""Get_Secret_-_Password"", ""method"": ""get"", ""path"": ""[concat('/secrets/@{encodeURIComponent(''', parameters('PasswordSecretName'), ''')}/value')]""}]"
"Standalone Content","Playbooks","","AS-Remove-Domains-from-Zscaler-URL-Category","AS-Remove-Domains-from-Zscaler-URL-Category/azuredeploy.json","http","builtin","false","false","0","","","5","[{""action"": ""HTTP-_Authenticate"", ""method"": ""POST"", ""uri"": ""[concat(parameters('ZscalerURL'), '/api/v1/authenticatedSession')]""}, {""action"": ""HTTP-_Get_URLCategories"", ""method"": ""GET"", ""uri"": ""[concat(parameters('ZscalerURL'), '/api/v1/urlCategories?customOnly=true')]""}, {""action"": ""HTTP-_Activate_Changes"", ""method"": ""POST"", ""uri"": ""[concat(parameters('ZscalerURL'), '/api/v1/status/activate')]""}, {""action"": ""HTTP-_Update_URL_Category"", ""method"": ""PUT"", ""uri"": ""[concat(parameters('ZscalerURL'), '/api/v1/urlCategories/@{variables(''URL Category Id'')}?action=REMOVE_FROM_LIST')]""}, {""action"": ""HTTP-_End_Session"", ""method"": ""DELETE"", ""uri"": ""[concat(parameters('ZscalerURL'), '/api/v1/authenticatedSession')]""}]"
"Standalone Content","Playbooks","","AS-Revoke-Entra-ID-User-Session-From-Entity","AS-Revoke-Azure-AD-User-Session-From-Entity/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","0",""
"Standalone Content","Playbooks","","AS-Revoke-Entra-ID-User-Session-From-Entity","AS-Revoke-Azure-AD-User-Session-From-Entity/azuredeploy.json","keyvault","managedApi","false","false","1","V1","[variables('keyvault')]","1","[{""action"": ""Get_Client_Secret"", ""method"": ""get"", ""path"": ""[concat('/secrets/@{encodeURIComponent(''', parameters('KeyVaultSecretName'), ''')}/value')]""}]"
"Standalone Content","Playbooks","","AS-Revoke-Entra-ID-User-Session-From-Entity","AS-Revoke-Azure-AD-User-Session-From-Entity/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""HTTP_-_Authenticate"", ""method"": ""POST"", ""uri"": ""[concat('https://login.microsoftonline.com/', subscription().tenantId, '/oauth2/v2.0/token')]""}, {""action"": ""HTTP_-_Revoke_user_sign_in_sessions"", ""method"": ""POST"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{variables('UPN')}/revokeSignInSessions""}]"
"Standalone Content","Playbooks","","AS-Revoke-Entra-ID-User-Session-From-Incident","AS-Revoke-Azure-AD-User-Session-From-Incident/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}]"
"Standalone Content","Playbooks","","AS-Revoke-Entra-ID-User-Session-From-Incident","AS-Revoke-Azure-AD-User-Session-From-Incident/azuredeploy.json","keyvault","managedApi","false","false","1","V1","[variables('keyvault')]","1","[{""action"": ""Get_Client_Secret"", ""method"": ""get"", ""path"": ""[concat('/secrets/@{encodeURIComponent(''', parameters('KeyVaultSecretName'), ''')}/value')]""}]"
"Standalone Content","Playbooks","","AS-Revoke-Entra-ID-User-Session-From-Incident","AS-Revoke-Azure-AD-User-Session-From-Incident/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""HTTP_-_Revoke_user_sign_in_sessions"", ""method"": ""POST"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{variables('UPN')}/revokeSignInSessions""}, {""action"": ""HTTP_-_Authenticate"", ""method"": ""POST"", ""uri"": ""[concat('https://login.microsoftonline.com/', subscription().tenantId, '/oauth2/v2.0/token')]""}]"
"Standalone Content","Playbooks","","AS-Sign-Out-Google-User","AS-Sign-Out-Google-User/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","3","[{""action"": ""Add_comment_to_incident_(V3)_-_Affected_Google_Users"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_(V3)_-_No_Affected_Google_Users"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}]"
"Standalone Content","Playbooks","","AS-Sign-Out-Google-User","AS-Sign-Out-Google-User/azuredeploy.json","keyvault","managedApi","false","false","1","V1","[variables('keyvault')]","1","[{""action"": ""Get_secret_-_Google_Service_Account_Private_Key"", ""method"": ""get"", ""path"": ""[concat('/secrets/@{encodeURIComponent(''', parameters('SecretName'), ''')}/value')]""}]"
"Standalone Content","Playbooks","","AS-Sign-Out-Google-User","AS-Sign-Out-Google-User/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""HTTP_-_Sign_Out_User"", ""method"": ""POST"", ""uri"": ""https://admin.googleapis.com/admin/directory/v1/users/@{concat(items('For_each_-_Account')?['name'], '@', items('For_each_-_Account')?['UPNSuffix'])}/signOut""}, {""action"": ""HTTP_-_Access_Token"", ""method"": ""POST"", ""uri"": ""https://oauth2.googleapis.com/token""}]"
"Standalone Content","Playbooks","","AS-Sign-Out-Google-User","AS-Sign-Out-Google-User/azuredeploy.json","function","builtin","false","false","0","","","1","[{""action"": ""CreateGoogleJWT"", ""functionId"": ""[concat('/subscriptions/', subscription().subscriptionId,'/resourceGroups/', resourceGroup().name ,'/providers/Microsoft.Web/sites/', parameters('FunctionAppName'), '/functions/CreateGoogleJWT')]""}]"
"Standalone Content","Playbooks","","AS-Slack-Integration","AS-Slack-Integration/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('azuresentinel')]","0",""
"Standalone Content","Playbooks","","AS-Slack-Integration","AS-Slack-Integration/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""HTTP_-_Get_IP_Info"", ""method"": ""POST"", ""uri"": ""http://ip-api.com/json/@{items('For_Each_-_Entities')?['properties']?['friendlyName']}""}, {""action"": ""HTTP_-_Post_Slack_Message"", ""method"": ""POST"", ""uri"": ""https://slack.com/api/chat.postMessage""}]"
"Standalone Content","Playbooks","","AS-Terminate-Okta-User-Sessions-From-Entity","AS-Terminate-Okta-User-Session-From-Entity/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","0",""
"Standalone Content","Playbooks","","AS-Terminate-Okta-User-Sessions-From-Entity","AS-Terminate-Okta-User-Session-From-Entity/azuredeploy.json","keyvault","managedApi","false","false","1","","[variables('keyvault')]","1","[{""action"": ""Get_Secret"", ""method"": ""get"", ""path"": ""/secrets/@{encodeURIComponent('AS-Okta-Terminate-User-Sessions-API-Token')}/value""}]"
"Standalone Content","Playbooks","","AS-Terminate-Okta-User-Sessions-From-Entity","AS-Terminate-Okta-User-Session-From-Entity/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""HTTP-_Terminate_User_Sessions"", ""method"": ""DELETE"", ""uri"": ""[concat('https://', parameters('OktaSubdomain') , '.okta.com/api/v1/users/@{body(''HTTP_-_Get_Okta_User_Account'')?[0]?[''id'']}/sessions')]""}, {""action"": ""HTTP_-_Get_Okta_User_Account"", ""method"": ""GET"", ""uri"": ""[concat('https://', parameters('OktaSubdomain') , '.okta.com/api/v1/users?search=profile.email%20eq%20%22@{concat(replace(encodeUriComponent(triggerBody()?[''Entity'']?[''properties'']?[''Name'']),''.'',''%2E''), ''%40'', replace(encodeUriComponent(triggerBody()?[''Entity'']?[''properties'']?[''UPNSuffix'']),''.'',''%2E''))}%22')]""}]"
"Standalone Content","Playbooks","","AS-Update-Okta-Network-Zone-From-Entity","AS-Update-Okta-Network-Zone-From-Entity/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('azuresentinel')]","0",""
"Standalone Content","Playbooks","","AS-Update-Okta-Network-Zone-From-Entity","AS-Update-Okta-Network-Zone-From-Entity/azuredeploy.json","keyvault","managedApi","false","false","1","","[variables('keyvault')]","1","[{""action"": ""Get_Secret"", ""method"": ""get"", ""path"": ""[concat('/secrets/@{encodeURIComponent(''', parameters('SecretName'), ''')}/value')]""}]"
"Standalone Content","Playbooks","","AS-Update-Okta-Network-Zone-From-Entity","AS-Update-Okta-Network-Zone-From-Entity/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""HTTP_-_Update_Network_Zone"", ""method"": ""PUT"", ""uri"": ""[concat('https://', parameters('OktaSubdomain') ,'.okta.com/api/v1/zones/@{variables(''Network Zone Object'')?[''id'']}')]""}, {""action"": ""HTTP_-_Get_Network_Zones"", ""method"": ""GET"", ""uri"": ""[concat('https://', parameters('OktaSubdomain') ,'.okta.com/api/v1/zones')]""}]"
"Standalone Content","Playbooks","","AutoConnect-ASCSubscriptions","AutoConnect-ASCSubscriptions/azuredeploy.json","arm","managedApi","false","false","1","V1","[variables('ARMConnectionName')]","3","[{""action"": ""Create_or_update_a_resource"", ""method"": ""put"", ""path"": ""/subscriptions/@{encodeURIComponent(variables('sentinel-sub'))}/resourcegroups/@{encodeURIComponent(variables('sentinel-RGname'))}/providers/@{encodeURIComponent('Microsoft.OperationalInsights')}/@{encodeURIComponent('/workspaces/',variables('sentinel-WorkspaceName'),'/providers/Microsoft.SecurityInsights/dataConnectors/',guid())}""}, {""action"": ""GetAll_DataConnectors"", ""method"": ""get"", ""path"": ""/subscriptions/@{encodeURIComponent(variables('sentinel-sub'))}/resourcegroups/@{encodeURIComponent(variables('sentinel-RGname'))}/providers/@{encodeURIComponent('Microsoft.OperationalInsights')}/@{encodeURIComponent('/workspaces/',variables('sentinel-WorkspaceName'),'/providers/Microsoft.SecurityInsights/dataConnectors')}""}, {""action"": ""List_subscriptions"", ""method"": ""get"", ""path"": ""/subscriptions""}]"
"Standalone Content","Playbooks","","AutoConnect-ASCSubscriptions","AutoConnect-ASCSubscriptions/azuredeploy.json","azureloganalyticsdatacollector","managedApi","false","false","1","","[variables('LogAnalyticsConnectionName')]","1","[{""action"": ""Send_Data"", ""method"": ""post"", ""path"": ""/api/logs""}]"
"Standalone Content","Playbooks","","AutoConnect-ASCSubscriptions","AutoConnect-ASCSubscriptions/azuredeploy.json","office365","managedApi","false","false","1","","[variables('office365ConnectionName')]","1","[{""action"": ""Send_an_email_(V2)"", ""method"": ""post"", ""path"": ""/v2/Mail""}]"
"Standalone Content","Playbooks","","AutoConnect-ASCSubscriptions","AutoConnect-ASCSubscriptions/azuredeploy.json","http","builtin","false","false","0","","","1","[{""action"": ""PUT_SyncSettings"", ""method"": ""PUT"", ""uri"": ""https://management.azure.com/subscriptions/@{items('For_each')?['SubscriptionID']}/providers/Microsoft.Security/settings/Sentinel?api-version=2021-06-01""}]"
"Standalone Content","Playbooks","","Query Azure Monitor with managed identity","AzureMonitor-ManagedId/azuredeploy.json","http","builtin","false","false","0","","","1","[{""action"": ""HTTP"", ""method"": ""GET"", ""uri"": ""https://api.loganalytics.io/v1/workspaces/@{triggerBody()?['workspace_id']}/query""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - Alert","Block-AADUserOrAdmin/alert-trigger/azuredeploy.json","azuread","managedApi","false","false","1","","[variables('AzureADConnectionName')]","2","[{""action"": ""Get_user_-_details"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix']))}""}, {""action"": ""Get_user_-_admin_details"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix']))}""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - Alert","Block-AADUserOrAdmin/alert-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","0",""
"Standalone Content","Playbooks","","Block AAD user or admin - Alert","Block-AADUserOrAdmin/alert-trigger/azuredeploy.json","office365","managedApi","false","false","1","","[variables('Office365ConnectionName')]","3","[{""action"": ""Send_an_email_-_to_manager_-_no_admin"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_an_email_-_to_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_an_email_-_no_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/v2/Mail""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - Alert","Block-AADUserOrAdmin/alert-trigger/azuredeploy.json","microsoftsentinel","managedApi","false","false","0","","","7","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Incidents/subscriptions/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/workspaces/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/alerts/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Add_comment_to_incident_-_with_manager_-_no_admin"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_no_manager_-_no_admin"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_admin_sign_in_block_is_rejected"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_with_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_no_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - Alert","Block-AADUserOrAdmin/alert-trigger/azuredeploy.json","http","builtin","false","false","0","","","6","[{""action"": ""HTTP"", ""method"": ""PATCH"", ""uri"": ""https://graph.microsoft.com/beta/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}""}, {""action"": ""HTTP_-_get_user_manager"", ""method"": ""GET"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}/manager""}, {""action"": ""HTTP_-_re-enable_admin_user"", ""method"": ""PATCH"", ""uri"": ""https://graph.microsoft.com/beta/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}""}, {""action"": ""HTTP_-_get_admin_manager"", ""method"": ""GET"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}/manager""}, {""action"": ""HTTP_-_Block_admin_user"", ""method"": ""PATCH"", ""uri"": ""https://graph.microsoft.com/beta/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}""}, {""action"": ""HTTP_-_get_admin_roles"", ""method"": ""GET"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}/memberOf/microsoft.graph.directoryRole""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - incident","Block-AADUserOrAdmin/incident-trigger/azuredeploy.json","azuread","managedApi","false","false","1","","[variables('AzureADConnectionName')]","2","[{""action"": ""Get_user_-_details"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix']))}""}, {""action"": ""Get_user_-_admin_details"", ""method"": ""get"", ""path"": ""/v1.0/users/@{encodeURIComponent(concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix']))}""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - incident","Block-AADUserOrAdmin/incident-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnectionName')]","0",""
"Standalone Content","Playbooks","","Block AAD user or admin - incident","Block-AADUserOrAdmin/incident-trigger/azuredeploy.json","office365","managedApi","false","false","1","","[variables('Office365ConnectionName')]","3","[{""action"": ""Send_an_email_-_to_manager_-_no_admin"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_an_email_-_to_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_an_email_-_no_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/v2/Mail""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - incident","Block-AADUserOrAdmin/incident-trigger/azuredeploy.json","microsoftsentinel","managedApi","false","false","0","","","6","[{""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Add_comment_to_incident_-_with_manager_-_no_admin"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_no_manager_-_no_admin"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_admin_sign_in_block_is_rejected"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_with_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_-_no_manager_-_admin_user"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Standalone Content","Playbooks","","Block AAD user or admin - incident","Block-AADUserOrAdmin/incident-trigger/azuredeploy.json","http","builtin","false","false","0","","","6","[{""action"": ""HTTP"", ""method"": ""PATCH"", ""uri"": ""https://graph.microsoft.com/beta/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}""}, {""action"": ""HTTP_-_get_user_manager"", ""method"": ""GET"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}/manager""}, {""action"": ""HTTP_-_re-enable_admin_user"", ""method"": ""PATCH"", ""uri"": ""https://graph.microsoft.com/beta/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}""}, {""action"": ""HTTP_-_get_admin_manager"", ""method"": ""GET"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}/manager""}, {""action"": ""HTTP_-_Block_admin_user"", ""method"": ""PATCH"", ""uri"": ""https://graph.microsoft.com/beta/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}""}, {""action"": ""HTTP_-_get_admin_roles"", ""method"": ""GET"", ""uri"": ""https://graph.microsoft.com/v1.0/users/@{concat(items('For_each')?['Name'], '@', items('for_each')?['UPNSuffix'])}/memberOf/microsoft.graph.directoryRole""}]"
"Standalone Content","Playbooks","","Block IP in Exchange On-Prem","Block-ExchangeIP/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","2","[{""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Standalone Content","Playbooks","","Block IP in Exchange On-Prem","Block-ExchangeIP/azuredeploy.json","azureautomation","managedApi","false","false","1","","[variables('AzureAutomationConnectionName')]","1","[{""action"": ""Trigger_Automation"", ""method"": ""put"", ""path"": ""[concat('/subscriptions/@{encodeURIComponent(''', subscription().subscriptionId, ''')}/resourceGroups/@{encodeURIComponent(''', resourceGroup().name ,''')}/providers/Microsoft.Automation/automationAccounts/@{encodeURIComponent(''', parameters('AutomationAccount') , ''')}/jobs')]""}]"
"Standalone Content","Playbooks","","Block_IPs_on_MDATP_Using_GraphSecurity","Block-IPs-on-MDATP-Using-GraphSecurity/azuredeploy.json","microsoftgraphsecurity","managedApi","false","false","1","","[variables('GraphSecurityConnectionName')]","1","[{""action"": ""Submit_TiIndicator_to_MDATP_to_block_IP"", ""method"": ""post"", ""path"": ""/beta/security/tiIndicators""}]"
"Standalone Content","Playbooks","","Block_IPs_on_MDATP_Using_GraphSecurity","Block-IPs-on-MDATP-Using-GraphSecurity/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","2","[{""action"": ""Alert_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Cases/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}""}]"
"Standalone Content","Playbooks","","Block_IPs_on_MDATP_Using_GraphSecurity","Block-IPs-on-MDATP-Using-GraphSecurity/azuredeploy.json","office365","managedApi","false","false","1","","[variables('Office365ConnectionName')]","0",""
"Standalone Content","Playbooks","","BlockADOnPremUser","Block-OnPremADUser/azuredeploy.json","azureautomation","managedApi","false","false","1","","[variables('AzureAutomationAccountConnectionName')]","1","[{""action"": ""Create_job"", ""method"": ""put"", ""path"": ""[concat('/subscriptions/', subscription().subscriptionId, '/resourceGroups/', parameters('automationAccountRG'), '/providers/Microsoft.Automation/automationAccounts/', parameters('automationAccountName'), '/jobs')]""}]"
"Standalone Content","Playbooks","","BlockADOnPremUser","Block-OnPremADUser/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","3","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Incidents/subscriptions/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/workspaces/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/alerts/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Standalone Content","Playbooks","","BlockADOnPremUser","Block-OnPremADUser/azuredeploy.json","office365","managedApi","false","false","1","","[variables('Office365ConnectionName')]","2","[{""action"": ""Send_an_email_(V2)"", ""method"": ""post"", ""path"": ""/v2/Mail""}, {""action"": ""Send_an_email_(V2)_2"", ""method"": ""post"", ""path"": ""/v2/Mail""}]"
"Standalone Content","Playbooks","","BlockADOnPremUser","Block-OnPremADUser/azuredeploy.json","azuread","managedApi","false","false","1","","[variables('AzureADConnectionName')]","1","[{""action"": ""Disable_Account_on_Azure_AD"", ""method"": ""patch"", ""path"": ""/v1.0/users/@{encodeURIComponent(body('Parse_JSON')?['AadUserId'])}""}]"
"Standalone Content","Playbooks","","Change-Incident-Severity","Change-Incident-Severity/alert-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","3","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Incidents/subscriptions/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/workspaces/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/alerts/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}]"
"Standalone Content","Playbooks","","Change Incident Severity","Change-Incident-Severity/incident-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","2","[{""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}]"
"Standalone Content","Playbooks","","Block IP - Cisco ASA","CiscoASA/CiscoASA-AddIPtoNetworkObjectGroup/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","3","[{""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}]"
"Standalone Content","Playbooks","","Block IP - Cisco ASA","CiscoASA/CiscoASA-AddIPtoNetworkObjectGroup/azuredeploy.json","teams","managedApi","false","false","1","","[variables('TeamsConnectionName')]","0",""
"Standalone Content","Playbooks","","Block IP - Cisco ASA","CiscoASA/CiscoASA-AddIPtoNetworkObjectGroup/azuredeploy.json","CiscoASAConnector","customApi","true","false","1","","[variables('CiscoASAConnectionName')]","0",""
"Standalone Content","Playbooks","","Block IP - Cisco ASA","CiscoASA/CiscoASA-AddIPtoNetworkObjectGroup/azuredeploy.json","cisco-asav-connector","managedApi","false","false","0","","","3","[{""action"": ""Fetch_a_network_object_group"", ""method"": ""get"", ""path"": ""/api/objects/networkobjectgroups/@{encodeURIComponent(variables('Network Object Group object ID'))}""}, {""action"": ""Patch_members_of_a_network_object_group_to_add_IPAddress"", ""method"": ""patch"", ""path"": ""/api/objects/networkobjectgroups/@{encodeURIComponent(variables('Network Object Group object ID'))}""}, {""action"": ""Patch_members_of_a_network_object_group_to_remove_IPAddress"", ""method"": ""patch"", ""path"": ""/api/objects/networkobjectgroups/@{encodeURIComponent(variables('Network Object Group object ID'))}""}]"
"Standalone Content","Playbooks","","Cisco ASA - Create or remove access rules on an interface for IP Addresses","CiscoASA/CiscoASA-CreateACEInACL/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","3","[{""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}]"
"Standalone Content","Playbooks","","Cisco ASA - Create or remove access rules on an interface for IP Addresses","CiscoASA/CiscoASA-CreateACEInACL/azuredeploy.json","teams","managedApi","false","false","1","","[variables('TeamsConnectionName')]","0",""
"Standalone Content","Playbooks","","Cisco ASA - Create or remove access rules on an interface for IP Addresses","CiscoASA/CiscoASA-CreateACEInACL/azuredeploy.json","CiscoASAConnector","customApi","true","false","1","","[variables('CiscoASAConnectionName')]","0",""
