"parser_name","parser_title","parser_version","parser_last_updated","parser_category","description","tables","source_file","github_url","solution_name","solution_folder","location","file_type","discovered"
"NetskopeAlerts","Parser for Netskope Alerts","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeAlerts_CL","Solutions/Netskopev2/Parsers/NetskopeAlerts.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeAlerts.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeCCFWebTransactions","Parser for Netskope CCF WebTransactions data","1.0.0","2025-10-15","Microsoft Sentinel Parser","","NetskopeWebTransactions_CL","Solutions/Netskopev2/Parsers/NetskopeCCFWebTransactions.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeCCFWebTransactions.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeCEAlerts","Parser for Netskope CE Alerts","1.0.0","2025-08-12","Microsoft Sentinel Parser","","Netskope_Alerts_CL","Solutions/Netskopev2/Parsers/NetskopeCEAlerts.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeCEAlerts.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeCEEventsApplication","Parser for Netskope CE Events Application","1.0.0","2025-08-12","Microsoft Sentinel Parser","","Netskope_Events_CL","Solutions/Netskopev2/Parsers/NetskopeCEEventsApplication.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeCEEventsApplication.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeCEWebTransactions","Parser for Netskope CE Web Transaction","1.0.0","2025-08-12","Microsoft Sentinel Parser","","Netskope_WebTX_CL","Solutions/Netskopev2/Parsers/NetskopeCEWebTransactions.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeCEWebTransactions.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsApplication","Parser for Netskope Events Application","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsApplication_CL","Solutions/Netskopev2/Parsers/NetskopeEventsApplication.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsApplication.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsAudit","Parser for Netskope Events Audit","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsAudit_CL","Solutions/Netskopev2/Parsers/NetskopeEventsAudit.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsAudit.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsConnection","Parser for Netskope Events Connection","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsConnection_CL","Solutions/Netskopev2/Parsers/NetskopeEventsConnection.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsConnection.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsDLP","Parser for Netskope Events DLP","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsDLP_CL","Solutions/Netskopev2/Parsers/NetskopeEventsDLP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsDLP.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsEndpoint","Parser for Netskope Events Endpoint","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsEndpoint_CL","Solutions/Netskopev2/Parsers/NetskopeEventsEndpoint.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsEndpoint.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsInfrastructure","Parser for Netskope Events Infrastructure","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsInfrastructure_CL","Solutions/Netskopev2/Parsers/NetskopeEventsInfrastructure.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsInfrastructure.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsNetwork","Parser for Netskope Events Network","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsNetwork_CL","Solutions/Netskopev2/Parsers/NetskopeEventsNetwork.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsNetwork.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeEventsPage","Parser for Netskope Events Page","1.0.0","2025-08-06","Microsoft Sentinel Parser","","NetskopeEventsPage_CL","Solutions/Netskopev2/Parsers/NetskopeEventsPage.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeEventsPage.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetskopeWebTransactions","Parser for NetskopeWebTransactions","1.0.0","2024-03-06","Microsoft Sentinel Parser","","NetskopeWebtxData_CL","Solutions/Netskopev2/Parsers/NetskopeWebTransactions.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netskopev2/Parsers/NetskopeWebTransactions.yaml","Netskopev2","Netskopev2","solution","yaml","false"
"NetwrixAuditor","Parser for NetwrixAuditor","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Netwrix Auditor/Parsers/NetwrixAuditor.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Netwrix%20Auditor/Parsers/NetwrixAuditor.yaml","Netwrix Auditor","Netwrix Auditor","solution","yaml","false"
"NGINXHTTPServer","Parser for NGINXHTTPServer","1.0.0","2023-08-23","Microsoft Sentinel Parser","","NGINX_CL","Solutions/NGINX HTTP Server/Parsers/NGINXHTTPServer.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/NGINX%20HTTP%20Server/Parsers/NGINXHTTPServer.yaml","NGINX HTTP Server","NGINX HTTP Server","solution","yaml","false"
"NozomiNetworksEvents","Parser for NozomiNetworksEvents","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/NozomiNetworks/Parsers/NozomiNetworksEvents.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/NozomiNetworks/Parsers/NozomiNetworksEvents.yaml","NozomiNetworks","NozomiNetworks","solution","yaml","false"
"NXLog_parsed_AIX_Audit_view","Parser for NXLog_parsed_AIX_Audit_view","1.0.0","2023-08-23","Microsoft Sentinel Parser","","AIX_Audit_CL","Solutions/NXLogAixAudit/Parsers/NXLog_parsed_AIX_Audit_view.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/NXLogAixAudit/Parsers/NXLog_parsed_AIX_Audit_view.yaml","NXLogAixAudit","NXLogAixAudit","solution","yaml","true"
"ASimDnsMicrosoftNXLog","Parser for ASimDnsMicrosoftNXLog","1.0.0","2023-08-23","Microsoft Sentinel Parser","","_Im_Dns","Solutions/NXLogDnsLogs/Parsers/ASimDnsMicrosoftNXLog.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/NXLogDnsLogs/Parsers/ASimDnsMicrosoftNXLog.yaml","NXLogDNSLogs","NXLogDnsLogs","solution","yaml","false"
"OktaSSO","Backward Compatibility Parser for Okta SSO","1.0.2","2023-09-07","Microsoft Sentinel Parser","","OktaV2_CL, Okta_CL","Solutions/Okta Single Sign-On/Parsers/OktaSSO.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Okta%20Single%20Sign-On/Parsers/OktaSSO.yaml","Okta Single Sign-On","Okta Single Sign-On","solution","yaml","false"
"OnapsisLookup","Parser for OnapsisLookup","1.0.0","2023-08-23","Microsoft Sentinel Parser","","","Solutions/Onapsis Platform/Parsers/OnapsisLookup.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Onapsis%20Platform/Parsers/OnapsisLookup.yaml","Onapsis Platform","Onapsis Platform","solution","yaml","false"
"OneIdentity_Safeguard","Parser for OneIdentity_Safeguard","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/OneIdentity/Parsers/OneIdentity_Safeguard.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OneIdentity/Parsers/OneIdentity_Safeguard.yaml","OneIdentity","OneIdentity","solution","yaml","true"
"OneIdentity_Safeguard","OneIdentity_Safeguard","","","","","CommonSecurityLog","Solutions/OneIdentity/Parsers/OneIdentity_Safeguard.txt","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OneIdentity/Parsers/OneIdentity_Safeguard.txt","OneIdentity","OneIdentity","solution","txt","false"
"OneLogin","Parser for OneLogin","1.0.1","2023-09-25","Microsoft Sentinel Parser","","OneLoginEventsV2_CL, OneLoginUsersV2_CL, OneLogin_CL","Solutions/OneLoginIAM/Parsers/OneLogin.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OneLoginIAM/Parsers/OneLogin.yaml","OneLoginIAM","OneLoginIAM","solution","yaml","false"
"ASimAuthenticationOpenSystems","ASIM Parser for OpenSystems Identity logs","1.0.0","May 12th 2025","OpenSystemsParser","","OpenSystemsAuthenticationLogs_CL","Solutions/Open Systems/Parsers/AuthASIMParser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Open%20Systems/Parsers/AuthASIMParser.yaml","Open Systems","Open Systems","solution","yaml","true"
"ASimNetworkSessionOpenSystemsFirewall","ASIM Parser for OpenSystems Firewall logs","1.0.0","May 12th 2025","OpenSystemsParser","","OpenSystemsFirewallLogs_CL","Solutions/Open Systems/Parsers/FirewallASIMParser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Open%20Systems/Parsers/FirewallASIMParser.yaml","Open Systems","Open Systems","solution","yaml","true"
"vimNetworkSessionOpenSystemsFirewall","ASIM Parser for OpenSystems Firewall logs","1.0.0","May 12th 2025","OpenSystemsParser","","OpenSystemsFirewallLogs_CL","Solutions/Open Systems/Parsers/FirewallASIMParserFilter.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Open%20Systems/Parsers/FirewallASIMParserFilter.yaml","Open Systems","Open Systems","solution","yaml","true"
"ASimWebSessionOpenSystemsSecureWebGateway","ASIM Parser for OpenSystems Secure Web Gateway logs","1.0.0","May 12th 2025","OpenSystemsParser","","OpenSystemsProxyLogs_CL","Solutions/Open Systems/Parsers/ProxyASIMParser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Open%20Systems/Parsers/ProxyASIMParser.yaml","Open Systems","Open Systems","solution","yaml","true"
"vimWebSessionOpenSystemsProxySecureWebGateway","ASIM Parser for OpenSystems Secure Web Gateway logs","1.0.0","May 14th 2025","OpenSystemsParser","","OpenSystemsProxyLogs_CL","Solutions/Open Systems/Parsers/ProxyASIMParserFilter.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Open%20Systems/Parsers/ProxyASIMParserFilter.yaml","Open Systems","Open Systems","solution","yaml","true"
"OpenVpnEvent","Parser for OpenVpnEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/OpenVPN/Parsers/OpenVpnEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OpenVPN/Parsers/OpenVpnEvent.yaml","OpenVPN","OpenVPN","solution","yaml","false"
"OCILogs","Parser for OCILogs","1.0.0","2023-08-23","Microsoft Sentinel Parser","","OCI_LogsV2_CL, OCI_Logs_CL","Solutions/Oracle Cloud Infrastructure/Parsers/OCILogs.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Oracle%20Cloud%20Infrastructure/Parsers/OCILogs.yaml","Oracle Cloud Infrastructure","Oracle Cloud Infrastructure","solution","yaml","false"
"OracleDatabaseAuditEvent","Parser for OracleDatabaseAuditEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Syslog","Solutions/OracleDatabaseAudit/Parsers/OracleDatabaseAuditEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OracleDatabaseAudit/Parsers/OracleDatabaseAuditEvent.yaml","OracleDatabaseAudit","OracleDatabaseAudit","solution","yaml","false"
"OracleDatabaseAuditEvent","OracleDatabaseAuditEvent","","","","","Syslog","Solutions/OracleDatabaseAudit/Parsers/OracleDatabaseAuditEvent.txt","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OracleDatabaseAudit/Parsers/OracleDatabaseAuditEvent.txt","OracleDatabaseAudit","OracleDatabaseAudit","solution","txt","true"
"OracleWebLogicServerEvent","Parser for OracleWebLogicServerEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","OracleWebLogicServer_CL","Solutions/OracleWebLogicServer/Parsers/OracleWebLogicServerEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OracleWebLogicServer/Parsers/OracleWebLogicServerEvent.yaml","OracleWebLogicServer","OracleWebLogicServer","solution","yaml","false"
"OSSECEvent","Parser for OSSECEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/OSSEC/Parsers/OSSECEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/OSSEC/Parsers/OSSECEvent.yaml","OSSEC","OSSEC","solution","yaml","false"
"PaloAltoCDLEvent","Parser for PaloAltoCDLEvent","1.1.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/PaloAltoCDL/Parsers/PaloAltoCDLEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/PaloAltoCDL/Parsers/PaloAltoCDLEvent.yaml","PaloAltoCDL","PaloAltoCDL","solution","yaml","false"
"PaloAltoPrismaCloud","Parser for PaloAltoPrismaCloud","1.0.0","2023-08-23","Microsoft Sentinel Parser","","PaloAltoPrismaCloudAlertV2_CL, PaloAltoPrismaCloudAlert_CL, PaloAltoPrismaCloudAuditV2_CL, PaloAltoPrismaCloudAudit_CL","Solutions/PaloAltoPrismaCloud/Parsers/PaloAltoPrismaCloud.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/PaloAltoPrismaCloud/Parsers/PaloAltoPrismaCloud.yaml","PaloAltoPrismaCloud","PaloAltoPrismaCloud","solution","yaml","false"
"PingFederateEvent","Parser for PingFederateEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/PingFederate/Parsers/PingFederateEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/PingFederate/Parsers/PingFederateEvent.yaml","PingFederate","PingFederate","solution","yaml","false"
"PostgreSQLEvent","Parser for PostgreSQLEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","PostgreSQL_CL","Solutions/PostgreSQL/Parsers/PostgreSQLEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/PostgreSQL/Parsers/PostgreSQLEvent.yaml","PostgreSQL","PostgreSQL","solution","yaml","false"
"ProofpointPOD","Parser for ProofpointPOD","1.0.1","2024-05-02","Microsoft Sentinel Parser","","ProofpointPODMailLog_CL, ProofpointPODMessage_CL, ProofpointPOD_maillog_CL, ProofpointPOD_message_CL, maillog_CL, message_CL","Solutions/Proofpoint On demand(POD) Email Security/Parsers/ProofpointPOD.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Proofpoint%20On%20demand%28POD%29%20Email%20Security/Parsers/ProofpointPOD.yaml","Proofpoint On demand(POD) Email Security","Proofpoint On demand(POD) Email Security","solution","yaml","false"
"ProofpointTAPEvent","Parser for ProofpointTAPEvent","1.0.1","2025-06-05","Microsoft Sentinel Parser","","ProofPointTAPClicksBlockedV2_CL, ProofPointTAPClicksBlocked_CL, ProofPointTAPClicksPermittedV2_CL, ProofPointTAPClicksPermitted_CL, ProofPointTAPMessagesBlockedV2_CL, ProofPointTAPMessagesBlocked_CL, ProofPointTAPMessagesDeliveredV2_CL, ProofPointTAPMessagesDelivered_CL, ProofpointTAPNativePoller_CL","Solutions/ProofPointTap/Parsers/ProofpointTAPEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/ProofPointTap/Parsers/ProofpointTAPEvent.yaml","ProofPointTap","ProofPointTap","solution","yaml","false"
"PulseConnectSecure","Parser for PulseConnectSecure","1.1.0","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/Pulse Connect Secure/Parsers/PulseConnectSecure.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Pulse%20Connect%20Secure/Parsers/PulseConnectSecure.yaml","Pulse Connect Secure","Pulse Connect Secure","solution","yaml","false"
"PureStorageFlashArrayParserV1","Pure Storage FlashArray Parser","1.0.0","Jan 29th 2024","PureStorageFlashArrayParser","Parser to extract Pure Storage FlashArray related info from log","Syslog","Solutions/Pure Storage/Parsers/PureStorageFlashArrayParser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Pure%20Storage/Parsers/PureStorageFlashArrayParser.yaml","Pure Storage","Pure Storage","solution","yaml","false"
"PureStorageFlashBladeParserV1","Pure Storage FlashBlade Parser","1.0.0","Oct 10th 2024","PureStorageFlashBladeParser","Parser to extract Pure Storage FlashBlade related info from log","Syslog","Solutions/Pure Storage/Parsers/PureStorageFlashBladeParser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Pure%20Storage/Parsers/PureStorageFlashBladeParser.yaml","Pure Storage","Pure Storage","solution","yaml","false"
"QualysKB","Parser for QualysKB","1.0.0","2023-08-23","Microsoft Sentinel Parser","","QualysKB_CL","Solutions/Qualys VM Knowledgebase/Parsers/QualysKB.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Qualys%20VM%20Knowledgebase/Parsers/QualysKB.yaml","Qualys VM Knowledgebase","Qualys VM Knowledgebase","solution","yaml","false"
"QualysHostDetection","Parser for QualysHostDetection","1.0.1","2025-03-28","Microsoft Sentinel Parser","","QualysHostDetectionV2_CL, QualysHostDetectionV3_CL, QualysHostDetection_CL","Solutions/QualysVM/Parsers/QualysHostDetection.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/QualysVM/Parsers/QualysHostDetection.yaml","QualysVM","QualysVM","solution","yaml","false"
"RadiflowEvent","Parser for RadiflowEvent","1.0.0","2024-05-17","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Radiflow/Parsers/RadiflowEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Radiflow/Parsers/RadiflowEvent.yaml","Radiflow","Radiflow","solution","yaml","false"
"InsightVMAssets","Parser for InsightVMAssets","1.0.0","2023-08-23","Microsoft Sentinel Parser","","NexposeInsightVMCloud_assets_CL","Solutions/Rapid7InsightVM/Parsers/InsightVMAssets.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Rapid7InsightVM/Parsers/InsightVMAssets.yaml","Rapid7InsightVM","Rapid7InsightVM","solution","yaml","false"
"InsightVMVulnerabilities","Parser for InsightVMVulnerabilities","1.0.0","2023-08-23","Microsoft Sentinel Parser","","NexposeInsightVMCloud_vulnerabilities_CL","Solutions/Rapid7InsightVM/Parsers/InsightVMVulnerabilities.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Rapid7InsightVM/Parsers/InsightVMVulnerabilities.yaml","Rapid7InsightVM","Rapid7InsightVM","solution","yaml","false"
"RSASecurIDAMEvent","Parser for RSASecurIDAMEvent","1.1.0","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Event, IMPORT_BACKUP_PROMOTED_REPLICA, IMPORT_DATA_FROM_FILE, IMPORT_DB_COMMAND, IMPORT_PWD_DICTIONARY, IMPORT_SECRETS, IMPORT_SOFT_TOKEN_DEVICE_TYPE, IMPORT_TOKEN, IMPORT_TOKEN_FROM_EXPORTED_DATA, IMPORT_USER_FROM_EXPORTED_DATA, Import, Syslog, Update, alert, event, operation, update, usage","Solutions/RSA SecurID/Parsers/RSASecurIDAMEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/RSA%20SecurID/Parsers/RSASecurIDAMEvent.yaml","RSA SecurID","RSA SecurID","solution","yaml","false"
"SalesforceServiceCloud","Parser for SalesforceServiceCloud","1.0.0","2023-08-23","Microsoft Sentinel Parser","","SalesforceServiceCloudV2_CL, SalesforceServiceCloud_CL","Solutions/Salesforce Service Cloud/Parsers/SalesforceServiceCloud.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Salesforce%20Service%20Cloud/Parsers/SalesforceServiceCloud.yaml","Salesforce Service Cloud","Salesforce Service Cloud","solution","yaml","false"
"dsp_parser","Parser for dsp_parser","1.0.0","2024-12-25","Microsoft Sentinel Parser","","SecurityEvent","Solutions/Semperis Directory Services Protector/Parsers/dsp_parser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Semperis%20Directory%20Services%20Protector/Parsers/dsp_parser.yaml","Semperis Directory Services Protector","Semperis Directory Services Protector","solution","yaml","false"
"SentinelOne","Parser for SentinelOne","1.0.1","2024-11-25","Microsoft Sentinel Parser","","AlertInfo, SentinelOneActivities_CL, SentinelOneAgents_CL, SentinelOneAlerts_CL, SentinelOneGroups_CL, SentinelOneThreats_CL, SentinelOne_CL","Solutions/SentinelOne/Parsers/SentinelOne.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/SentinelOne/Parsers/SentinelOne.yaml","SentinelOne","SentinelOne","solution","yaml","false"
"SentinelOne","SentinelOne","","","","","SentinelOne_CL","Solutions/SentinelOne/Parsers/SentinelOne.txt","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/SentinelOne/Parsers/SentinelOne.txt","SentinelOne","SentinelOne","solution","txt","true"
"SlackAudit","Parser for SlackAudit","1.0.1","2025-12-12","Microsoft Sentinel Parser","","SlackAuditNativePoller_CL, SlackAuditV2_CL, SlackAudit_CL","Solutions/SlackAudit/Parsers/SlackAudit.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/SlackAudit/Parsers/SlackAudit.yaml","SlackAudit","SlackAudit","solution","yaml","false"
"Snowflake","Parser for Snowflake","1.0.4","2025-12-11","Microsoft Sentinel Parser","","SnowflakeLoad_CL, SnowflakeLogin_CL, SnowflakeMaterializedView_CL, SnowflakeQuery_CL, SnowflakeRoleGrant_CL, SnowflakeRoles_CL, SnowflakeTableStorageMetrics_CL, SnowflakeTables_CL, SnowflakeUserGrant_CL, SnowflakeUsers_CL, Snowflake_CL","Solutions/Snowflake/Parsers/Snowflake.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Snowflake/Parsers/Snowflake.yaml","Snowflake","Snowflake","solution","yaml","false"
"SophosEPEvent","Parser for SophosEPEvent","2.0.1","2024-03-26","Microsoft Sentinel Parser","","","Solutions/Sophos Endpoint Protection/Parsers/SophosEPEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Sophos%20Endpoint%20Protection/Parsers/SophosEPEvent.yaml","Sophos Endpoint Protection","Sophos Endpoint Protection","solution","yaml","false"
"SophosXGFirewall","Parser for SophosXGFirewall","1.1.0","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/Sophos XG Firewall/Parsers/SophosXGFirewall.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Sophos%20XG%20Firewall/Parsers/SophosXGFirewall.yaml","Sophos XG Firewall","Sophos XG Firewall","solution","yaml","false"
"SquidProxy","Parser for SquidProxy","1.0.1","2025-05-16","Microsoft Sentinel Parser","","SquidProxy_CL","Solutions/SquidProxy/Parsers/SquidProxy.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/SquidProxy/Parsers/SquidProxy.yaml","SquidProxy","SquidProxy","solution","yaml","false"
"SymantecEndpointProtection","Parser for SymantecEndpointProtection","1.1.1","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/Symantec Endpoint Protection/Parsers/SymantecEndpointProtection.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Symantec%20Endpoint%20Protection/Parsers/SymantecEndpointProtection.yaml","Symantec Endpoint Protection","Symantec Endpoint Protection","solution","yaml","false"
"SymantecVIP","Parser for SymantecVIP","1.1.0","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/Symantec VIP/Parsers/SymantecVIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Symantec%20VIP/Parsers/SymantecVIP.yaml","Symantec VIP","Symantec VIP","solution","yaml","false"
"SymantecProxySG","Parser for SymantecProxySG","1.1.0","2024-07-30","Microsoft Sentinel Parser","","ASimSourceType, Syslog","Solutions/SymantecProxySG/Parsers/SymantecProxySG.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/SymantecProxySG/Parsers/SymantecProxySG.yaml","SymantecProxySG","SymantecProxySG","solution","yaml","false"
"CymruScoutAccountUsage","Parser for CymruScoutAccountUsage","1.1.0","2025-05-15","Microsoft Sentinel Parser","","Cymru_Scout_Account_Usage_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutAccountUsage.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutAccountUsage.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutCommunicationsData","Parser for CymruScoutCommunications","1.0.0","2025-05-06","Microsoft Sentinel Parser","","Communication_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutCommunicationsData.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutCommunicationsData.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutCorrelate","Parser for CymruScoutCorrelate","1.0.0","2024-07-30","Microsoft Sentinel Parser","","ASimAuditEvent, ASimAuthentication, ASimDhcpEvent, ASimDns, ASimNetworkSession, ASimWebSession, AsimParsersData, ThreatIntelligenceIndicator, asimParsers","Solutions/Team Cymru Scout/Parsers/CymruScoutCorrelate.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutCorrelate.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutDomain","Parser for CymruScoutDomain","1.1.0","2025-05-15","Microsoft Sentinel Parser","","Cymru_Scout_Domain_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutDomain.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutDomain.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutDomainData","Parser for CymruScoutDomainData","1.0.0","2024-07-05","Microsoft Sentinel Parser","","Domain_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutDomainData.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutDomainData.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutFingerprintsData","Parser for CymruScoutFingerprints","1.0.0","2025-05-06","Microsoft Sentinel Parser","","Fingerprints_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutFingerprintsData.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutFingerprintsData.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
