schema,schema_type,field_name,field_class,physical_type,logical_type,entity,role,field_group,source,aliased_field,allowed_values,conditional_on,description,example,note,doc_url,section_title,original_description,in_tester,tester_class,tester_type,tester_logical_type,tester_allowed_values,tester_aliased,in_physical_table,physical_table_type,physical_table_names
ProcessEvent,event,TargetUserSid,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
ProcessEvent,event,TargetUserType,Optional,string,UserType,user,target,entity,SchemaDoc,,Regular|Machine|Admin|System|Application|Service Principal|Service|Anonymous|Other,,The type of Actor. For a list of allowed values and further information refer to UserType in the Schema Overview article.,,"The value might be provided in the source record by using different terms, which should be normalized to these values. Store the original value in the TargetOriginalUserType field.",https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,Target user fields,"The type of Actor. For a list of allowed values and further information refer to [UserType](normalization-entity-user.md#usertype) in the [Schema Overview article](normalization-about-schemas.md). <br><br>**Note**: The value might be provided in the source record by using different terms, which should be normalized to these values. Store the original value in the [TargetOriginalUserType](#targetoriginalusertype) field.",True,,,Enumerated,Regular|Guest|Machine|Admin|System|Application|Service|Other,,True,,ASimProcessEventLogs
ProcessEvent,event,TargetUserUid,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
ProcessEvent,event,TargetUserUpn,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
ProcessEvent,event,TargetUsername,Mandatory,string,,user,target,,EntityExtension,,,,"The source username, including domain information when available. Use the simple form only if domain information isn't available. Store the Username type in the UsernameType field.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,TargetUsernameType,Conditional,string,UsernameType,user,target,entity,SchemaDoc,,UPN|Windows|DN|Simple|AWSId,TargetUsername,Specifies the type of the user name stored in the TargetUsername field. For a list of allowed values and further information refer to UsernameType in the Schema Overview article.,Windows,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,Target user fields,Specifies the type of the user name stored in the [TargetUsername](#targetusername) field. For a list of allowed values and further information refer to [UsernameType](normalization-entity-user.md#usernametype) in the [Schema Overview article](normalization-about-schemas.md).<br><br>Example: `Windows`,True,,,Enumerated,UPN|Windows|DN|Simple,TargetUsername,True,,ASimProcessEventLogs
ProcessEvent,event,TargetWindowsUsername,Optional,string,,user,target,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
ProcessEvent,event,ThreatCategory,Optional,string,,,,inspection,SchemaDoc,,,,The category of the threat or malware identified in the file activity.,Trojan,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The category of the threat or malware identified in the file activity.<br><br>Example: `Trojan`,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatConfidence,Optional,int,ConfidenceLevel,,,inspection,SchemaDoc,,,,"The confidence level of the threat identified, normalized to a value between 0 and a 100.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields","The confidence level of the threat identified, normalized to a value between 0 and a 100.",True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatField,Optional,string,,,,inspection,SchemaDoc,,,,The field for which a threat was identified.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The field for which a threat was identified.,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatFirstReportedTime,Optional,datetime,,,,inspection,SchemaDoc,,,,The first time the IP address or domain were identified as a threat.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The first time the IP address or domain were identified as a threat.,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatId,Optional,string,,,,inspection,SchemaDoc,,,,The ID of the threat or malware identified in the file activity.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The ID of the threat or malware identified in the file activity.,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatIsActive,Optional,boolean,,,,inspection,SchemaDoc,,,,True if the threat identified is considered an active threat.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",True if the threat identified is considered an active threat.,True,,bool,,,,True,bool,ASimProcessEventLogs
ProcessEvent,event,ThreatLastReportedTime,Optional,datetime,,,,inspection,SchemaDoc,,,,The last time the IP address or domain were identified as a threat.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The last time the IP address or domain were identified as a threat.,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatName,Optional,string,,,,inspection,SchemaDoc,,,,The name of the threat or malware identified in the file activity.,EICAR Test File,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The name of the threat or malware identified in the file activity.<br><br>Example: `EICAR Test File`,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatOriginalConfidence,Optional,string,,,,inspection,SchemaDoc,,,,"The original confidence level of the threat identified, as reported by the reporting device.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields","The original confidence level of the threat identified, as reported by the reporting device.",True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatOriginalRiskLevel,Optional,string,,,,inspection,SchemaDoc,,,,The risk level as reported by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields",The risk level as reported by the reporting device.,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,ThreatRiskLevel,Optional,int,RiskLevel,,,inspection,SchemaDoc,,,,The risk level associated with the identified threat. The level should be a number between **0** and **100**.,,"The value might be provided in the source record by using a different scale, which should be normalized to this scale. The original value should be stored in ThreatOriginalRiskLevel.",https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,"<a name=""inspection-fields""></a>Inspection fields","The risk level associated with the identified threat. The level should be a number between **0** and **100**.<br><br>**Note**: The value might be provided in the source record by using a different scale, which should be normalized to this scale. The original value should be stored in [ThreatOriginalRiskLevel](#threatoriginalrisklevel).",True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,TimeGenerated,Mandatory,datetime,,,,common,CommonFieldsImplicit,,,,The time the event was generated by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Standard Log Analytics fields,The time the event was generated by the reporting device.,True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,Type,Mandatory,string,,,,common,CommonFieldsImplicit,,,,"The original table from which the record was fetched. This field is useful when the same event can be received through multiple channels to different tables, and have the same EventVendor and EventProduct values.",a Sysmon event can be collected either to the Event table or to the WindowsEvent table,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Standard Log Analytics fields,"The original table from which the record was fetched. This field is useful when the same event can be received through multiple channels to different tables, and have the same [EventVendor](#eventvendor) and [EventProduct](#eventproduct) values.<br><br>For example, a Sysmon event can be collected either to the `Event` table or to the `WindowsEvent` table.",True,,,,,,True,,ASimProcessEventLogs
ProcessEvent,event,User,Alias,,,,,schema,SchemaDoc,TargetUsername,,,,CONTOSO\dadmin,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-process-event,Aliases,Alias to the [TargetUsername](#targetusername). <br><br>Example: `CONTOSO\dadmin`,True,,string,,,TargetUsername,,,
RegistryEvent,event,ActingProcessCommandLine,,string,,,,,PhysicalTableOnly,,,,,,,,,,,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActingProcessGuid,Optional,string,GUID,process,acting,schema,SchemaDoc,,,,A generated unique identifier (GUID) of the acting process.,EF3BD0BD-2B74-60C5-AF5C-010000001E00,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,A generated unique identifier (GUID) of the acting process.   <br><br> Example: `EF3BD0BD-2B74-60C5-AF5C-010000001E00`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActingProcessId,Mandatory,string,,process,acting,schema,SchemaDoc,,,,The process ID (PID) of the acting process.,48610176,"The type is defined as *string* to support varying systems, but on Windows and Linux this value must be numeric. <br><br>If you are using a Windows or Linux machine and used a different type, make sure to convert the values. For example, if you used a hexadecimal value, convert it to a decimal value.",https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,"The process ID (PID) of the acting process.<br><br>Example:  `48610176`           <br><br>**Note**: The type is defined as *string* to support varying systems, but on Windows and Linux this value must be numeric. <br><br>If you are using a Windows or Linux machine and used a different type, make sure to convert the values. For example, if you used a hexadecimal value, convert it to a decimal value.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActingProcessName,Optional,string,,process,acting,schema,SchemaDoc,,,,The file name of the acting process image file. This name is typically considered to be the process name.,C:\Windows\explorer.exe,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,The file name of the acting process image file. This name is typically considered to be the process name.  <br><br>Example: `C:\Windows\explorer.exe`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorDNUsername,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorOriginalUserType,Optional,string,,user,actor,,EntityExtension,,,,"The original destination user type, if provided by the reporting device.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorScope,Optional,string,,user,actor,schema,SchemaDoc,,,,"The scope, such as Microsoft Entra tenant, in which ActorUserId and ActorUsername are defined. or more information and list of allowed values, see UserScope in the Schema Overview article",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,"The scope, such as Microsoft Entra tenant, in which [ActorUserId](#actoruserid) and [ActorUsername](#actorusername) are defined. or more information and list of allowed values, see [UserScope](normalization-entity-user.md#userscope) in the [Schema Overview article](normalization-about-schemas.md).",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorScopeId,,string,,,,,PhysicalTableOnly,,,,,,,,,,,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorSessionId,Optional,string,,user,actor,schema,SchemaDoc,,,,The unique ID of the login session of the Actor.,999,"The type is defined as *string* to support varying systems, but on Windows this value must be numeric. If you are using a Windows machine and the source sends a different type, make sure to convert the value. For example, if source sends a hexadecimal value, convert it to a decimal value.",https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,"The unique ID of the login session of the Actor.  <br><br>Example: `999`<br><br>**Note**: The type is defined as *string* to support varying systems, but on Windows this value must be numeric. If you are using a Windows machine and the source sends a different type, make sure to convert the value. For example, if source sends a hexadecimal value, convert it to a decimal value.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorSimpleUsername,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorUserAADTenant,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific scopes. Use the UserScope field for the scope associated with the ID stored in the UserId field.  Populate the relevant specific scope field, in addition to UserScope, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,,,,,,,,,
RegistryEvent,event,ActorUserAWSAccount,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific scopes. Use the UserScope field for the scope associated with the ID stored in the UserId field.  Populate the relevant specific scope field, in addition to UserScope, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,,,,,,,,,
RegistryEvent,event,ActorUserAWSId,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorUserAadId,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorUserId,Recommended,string,,user,actor,schema,SchemaDoc,,,,"A unique ID of the Actor. The specific ID depends on the system generating the event. For more information, see The User entity.",S-1-5-18,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,"A unique ID of the Actor. The specific ID depends on the system generating the event. For more information, see [The User entity](normalization-entity-user.md).  <br><br>Example: `S-1-5-18`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorUserIdType,Conditional,string,Enumerated,user,actor,schema,SchemaDoc,,,ActorUserId,"The type of the ID stored in the ActorUserId field. For more information, see The User entity.",SID,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,"The type of the ID stored in the [ActorUserId](#actoruserid) field. For more information, see [The User entity](normalization-entity-user.md). <br><br>Example: `SID`",True,,,,SID|UID|AADID|OktaId|AWSId|PUID|SalesforceId|VectraUserId|MD4IoTid|Other,ActorUserId,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorUserOktaId,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorUserPuid,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorUserScopeId,Optional,string,,user,actor,,EntityExtension,,,,The ID of the scope in which UserId and Username are defined.,a Microsoft Entra tenant directory ID. The [UserIdType](#useridtype) field represents also the type of the associated with this field,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,,,,,,,,,
RegistryEvent,event,ActorUserSid,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorUserType,Optional,string,UserType,user,actor,,EntityExtension,,Regular|Machine|Admin|System|Application|Service Principal|Service|Anonymous|Other,,"The type of source user. <br> The value might be provided in the source record by using different terms, which should be normalized to these values. Store the original value in the OriginalUserType field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorUserUid,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store specific user IDs. Select the ID most associated with the event as the primary ID stored in UserId. Populate the relevant specific ID field, in addition to UserId, even if the event has only one ID.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorUserUpn,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,ActorUsername,Mandatory,string,Username,user,actor,schema,SchemaDoc,,,,The user name of the user who initiated the event.,CONTOSO\WIN-GG82ULGC9GO$,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,The user name of the user who initiated the event. <br><br>Example: `CONTOSO\WIN-GG82ULGC9GO$`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorUsernameType,Conditional,string,Enumerated,user,actor,schema,SchemaDoc,,,ActorUsername,"Specifies the type of the user name stored in the ActorUsername field. For more information, see The User entity.",Windows,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Registry Event specific fields,"Specifies the type of the user name stored in the [ActorUsername](#actorusername) field. For more information, see [The User entity](normalization-entity-user.md). <br><br>Example: `Windows`",True,,,,UPN|Windows|DN|Simple,ActorUsername,True,,ASimRegistryEventLogs
RegistryEvent,event,ActorWindowsUsername,Optional,string,,user,actor,,EntityExtension,,,,"Fields used to store additional usernames, if the original event includes multiple usernames. Select the username most associated with the event as the primary username stored in Username.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-user,,,True,,,,,,,,
RegistryEvent,event,AdditionalFields,Optional,dynamic,,,,common,CommonFieldsRef,,,,"If your source provides additional information worth preserving, either keep it with the original field names or create the dynamic **AdditionalFields** field, and add the extra information as key/value pairs.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Other fields,"If your source provides additional information worth preserving, either keep it with the original field names or create the dynamic **AdditionalFields** field, and add the extra information as key/value pairs.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,Dvc,Alias,string,,device,dvc,common,CommonFieldsRef,DvcFQDN|DvcId|DvcHostname|DvcIpAddr,,,"A unique identifier of the device on which the event occurred or which reported the event, depending on the schema. <br>This field might alias the DvcFQDN, DvcId, DvcHostname, or DvcIpAddr fields. For cloud sources, for which there's no apparent device, use the same value as the Event Product field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"A unique identifier of the device on which the event occurred or which reported the event, depending on the schema. <br><br>This field might alias the [DvcFQDN](#dvcfqdn), [DvcId](#dvcid), [DvcHostname](#dvchostname), or [DvcIpAddr](#dvcipaddr) fields. For cloud sources, for which there's no apparent device, use the same value as the [Event Product](#eventproduct) field.",True,Mandatory,,Hostname,,,,,
RegistryEvent,event,DvcAction,Optional,string,,device,dvc,common,CommonFieldsRef,,,,"For reporting security systems, the action taken by the system, if applicable.",Blocked,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"For reporting security systems, the action taken by the system, if applicable. <br><br>Example: `Blocked`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcAwsVpcId,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
RegistryEvent,event,DvcAzureResourceId,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
RegistryEvent,event,DvcDescription,Optional,string,,device,dvc,common,CommonFieldsRef,,,,A descriptive text associated with the device.,Primary Domain Controller,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,A descriptive text associated with the device. For example: `Primary Domain Controller`.,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcDomain,Recommended,string,Domain,device,dvc,common,CommonFieldsRef,,,,"The domain of the device on which the event occurred or which reported the event, depending on the schema.",Contoso,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The domain of the device on which the event occurred or which reported the event, depending on the schema.<br><br>Example: `Contoso`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcDomainType,Conditional,string,DomainType,device,dvc,common,CommonFieldsRef,,FQDN|Windows,DvcDomain,"The type of  DvcDomain. For a list of allowed values and further information, refer to DomainType.",,This field is required if the DvcDomain field is used.,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The type of  [DvcDomain](#dvcdomain). For a list of allowed values and further information, refer to [DomainType](normalization-entity-device.md#domaintype).<br><br>**Note**: This field is required if the [DvcDomain](#dvcdomain) field is used.",True,,,Enumerated,Windows|FQDN|ResourceGroup,DvcDomain,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcFQDN,Optional,string,FQDN,device,dvc,common,CommonFieldsRef,,,,"The hostname of the device on which the event occurred or which reported the event, depending on the schema.",Contoso\DESKTOP-1282V4D,This field supports both traditional FQDN format and Windows domain\hostname format. The  DvcDomainType field reflects the format used.,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The hostname of the device on which the event occurred or which reported the event, depending on the schema. <br><br> Example: `Contoso\DESKTOP-1282V4D`<br><br>**Note**: This field supports both traditional FQDN format and Windows domain\hostname format. The  [DvcDomainType](#dvcdomaintype) field reflects the format used.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcHostname,Recommended,string,Hostname,device,dvc,common,CommonFieldsRef,,,,"The hostname of the device on which the event occurred or which reported the event, depending on the schema.",ContosoDc,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The hostname of the device on which the event occurred or which reported the event, depending on the schema. <br><br>Example: `ContosoDc`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcId,Optional,string,,device,dvc,common,CommonFieldsRef,,,,"The unique ID of the device on which the event occurred or which reported the event, depending on the schema.","41502da5-21b7-48ec-81c9-baeea8d7d669 If multiple IDs are available, use the first one from the list, and store the others by using the field names **DvcAzureResourceId**, **DvcMDEid**, etc",,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The unique ID of the device on which the event occurred or which reported the event, depending on the schema. <br><br>Example: `41502da5-21b7-48ec-81c9-baeea8d7d669`<br><br>If multiple IDs are available, use the first one from the list, and store the others by using the field names **DvcAzureResourceId**, **DvcMDEid**, etc.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcIdType,Conditional,string,Enumerated,device,dvc,common,CommonFieldsRef,,AzureResourceId|MDEid|MD4IoTid|VMConnectionId|AwsVpcId|VectraId|AppGateId|FQDN|Other,DvcId,"The type of DvcId. The list of allowed values is `AzureResourceId`, `MDEid`, `MD4IoTid`, `VMConnectionId`, `AwsVpcId`, `VectraId`, `AppGateId`, `FQDN`, and `Other`. Using `FQDN` as a device ID, implies reusing the hostname. Use it only as a last resort",,This field is required if the DvcId field is used.,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The type of [DvcId](#dvcid). The list of allowed values is `AzureResourceId`, `MDEid`, `MD4IoTid`, `VMConnectionId`, `AwsVpcId`, `VectraId`, `AppGateId`, `FQDN`, and `Other`. Using `FQDN` as a device ID, implies reusing the hostname. Use it only as a last resort.<br><br>**Note**: This field is required if the [DvcId](#dvcid) field is used.",True,Optional,,,AzureResourceId|MDEid|MD4IoTid|VMConnectionId|AwsVpcId|VectraId|AppGateId|Other,DvcId,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcInterface,Optional,string,,device,dvc,common,CommonFieldsRef,,,,"The network interface on which data was captured. This field is  typically relevant to network related activity, which is captured by an intermediate or tap device.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The network interface on which data was captured. This field is  typically relevant to network related activity, which is captured by an intermediate or tap device.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcIpAddr,Recommended,string,IP address,device,dvc,common,CommonFieldsRef,,,,"The IP address of the device on which the event occurred or which reported the event, depending on the schema.",45.21.42.12,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The IP address of the device on which the event occurred or which reported the event, depending on the schema. <br><br>Example: `45.21.42.12`",True,,,IP Address,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcMD4IoTid,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
RegistryEvent,event,DvcMDEid,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
RegistryEvent,event,DvcMacAddr,Optional,string,MAC address,device,dvc,common,CommonFieldsRef,,,,The MAC address of the device on which the event occurred or which reported the event.,00:1B:44:11:3A:B7,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The MAC address of the device on which the event occurred or which reported the event.  <br><br>Example: `00:1B:44:11:3A:B7`,True,,,MAC Address,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcOriginalAction,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The original DvcAction as provided by the reporting device.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The original [DvcAction](#dvcaction) as provided by the reporting device.,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcOs,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The operating system running on the device on which the event occurred or which reported the event.,Windows,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The operating system running on the device on which the event occurred or which reported the event.    <br><br>Example: `Windows`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcOsVersion,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The version of the operating system on the device on which the event occurred or which reported the event.,10,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The version of the operating system on the device on which the event occurred or which reported the event. <br><br>Example: `10`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcScope,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The cloud platform scope the device belongs to. **DvcScope** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The cloud platform scope the device belongs to. **DvcScope** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,DvcScopeId,Optional,string,,device,dvc,common,CommonFieldsRef,,,,The cloud platform scope ID the device belongs to. **DvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,The cloud platform scope ID the device belongs to. **DvcScopeId** map to a subscription ID on Azure and to an account ID on AWS.,True,,,,,,True,,ASimRegistryEventLogs
