Start Time,Log Source,Event Name,Low Level Category,Modified Payload
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA +E(0)D (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.521 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:57 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.217.5.88,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.217.5.88 named[28755]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.5.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.216.5.142,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.216.5.142 named[2847]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.4.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.216.5.88,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.216.5.88 named[26559]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.4.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.217.5.88,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.217.5.88 named[28755]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.5.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.216.5.142,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.216.5.142 named[2847]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.4.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.216.5.142,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.216.5.142 named[2847]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.4.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.257 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.330 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.218.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.144 named[23239]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.6.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.218.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.144 named[23239]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.369 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: REFUSED -E
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0) (204.136.182.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.182.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA - (204.136.182.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.348 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.218.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.218.5.87 named[25854]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.6.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,Query Denied,DNS Denied,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query (cache) 'msoid.amstyrenics-prd.com/A/IN' denied
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.344 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -A
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.277 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.182.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.78,Update Denied,Misc Application Action Denied,<187>Jun 30 16:15:57 10.209.5.78 named[24754]: client <host ip address & host resolution in ()>: view 1: update 'dow.com/IN' denied
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.144,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.144 named[25282]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN PTR + (10.0.1.1)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.209.5.87,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.209.5.87 named[30235]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.1.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.182.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.182.42 named[7485]: 30-Jun-2022 16:15:57.229 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE email.bsnconnect.com. 14400 IN CNAME A51243.d.outlook.com.;
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.217.5.88,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.217.5.88 named[28755]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.5.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.217.5.88,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.217.5.88 named[28755]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN AAAA + (10.0.5.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.216.5.88,Transfer Connected,DNS Opened,<190>Jun 30 16:15:57 10.216.5.88 named[26559]: transfer of 'phone.dow.com/IN/1' from 10.209.5.78#53: connected using 10.216.5.88#36777 TSIG dhcp_updater1
"Jun 30, 2022, 4:15:57 PM",Bind @ 10.217.5.88,Address Query,DNS In Progress,<190>Jun 30 16:15:57 10.217.5.88 named[28755]: client <host ip address & host resolution in ()>: view 1: query: <random domain> IN A + (10.0.5.11)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: 30-Jun-2022 16:15:56.788 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE tnntdnsi1.dow.com. 600 IN A 204.136.241.42;
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: 30-Jun-2022 16:15:56.988 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0) (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.170 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.199 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE tnntdnsi1.dow.com. 600 IN A 204.136.241.42;
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Reverse Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN PTR -E(0)D (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.226 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE email.bsnconnect.com. 14400 IN CNAME A51243.d.outlook.com.;
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: 30-Jun-2022 16:15:56.862 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.121 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) '202.173.120.167.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: 30-Jun-2022 16:15:56.792 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE slotmatching.dow.com. 600 IN CNAME slotmatching.dow.com.edgekey.net.;
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.174 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NOERROR -AE myoffice.bsnconnect.com. 14400 IN CNAME bsnconnect.sharepoint.com.;
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: 30-Jun-2022 16:15:56.869 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN AAAA -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.045 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0) (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.076 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: 30-Jun-2022 16:15:56.989 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,IPv6 Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.223 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN AAAA response: NOERROR -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.214 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Query Denied,DNS Denied,<190>Jun 30 16:15:56 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query (cache) '202.173.120.167.in-addr.arpa/PTR/IN' denied
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: 30-Jun-2022 16:15:57.150 client <host ip address & host resolution in ()>: view 7: UDP: query: <random domain> IN A response: NXDOMAIN -AE
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
"Jun 30, 2022, 4:15:57 PM",Bind @ 204.136.241.42,Address Query,DNS In Progress,<190>Jun 30 16:15:57 204.136.241.42 named[22442]: client <host ip address & host resolution in ()>: view 7: query: <random domain> IN A -E(0)DC (204.136.241.42)
