2022-05-15 00:00:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598000/usage.xml; database=Meters; success=true;
2022-05-15 20:00:00.063 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670000/features.xml; database=Meters; success=true;
2022-05-15 20:00:00.069 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670000/usage.xml; database=Meters; success=true;
2022-05-15 20:00:01.278 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670001/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:00:01.301 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670001/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:00:01.318 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652666460/host-hour.xml; database=Meters; success=true;
2022-05-15 20:00:01.322 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652666460/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:00:01.340 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652666460/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:00:01.357 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670001/host-raw.xml; database=Meters; success=true;
2022-05-15 20:00:01.360 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670001/server-raw.xml; database=Meters; success=true;
2022-05-15 20:00:01.364 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652666460/server-hour.xml; database=Meters; success=true;
2022-05-15 20:01:00.148 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-raw.xml; database=Meters; success=true;
2022-05-15 20:01:00.153 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:01:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:01:00.169 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:01:00.191 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:01:00.195 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:01:00.210 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-raw.xml; database=Meters; success=true;
2022-05-15 20:01:00.214 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:01:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:01:00.234 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:01:00.237 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:01:00.252 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:02:00.124 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670120/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:02:00.141 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670120/host-raw.xml; database=Meters; success=true;
2022-05-15 20:02:00.144 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670120/server-raw.xml; database=Meters; success=true;
2022-05-15 20:02:00.147 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670120/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:03:00.046 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670180/server-raw.xml; database=Meters; success=true;
2022-05-15 20:03:00.053 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670180/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:03:00.067 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670180/host-raw.xml; database=Meters; success=true;
2022-05-15 20:03:00.069 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670180/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:04:00.136 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670240/host-raw.xml; database=Meters; success=true;
2022-05-15 20:04:00.141 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670240/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:04:00.154 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670240/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:04:00.168 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670240/server-raw.xml; database=Meters; success=true;
2022-05-15 20:05:00.210 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670300/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:05:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670300/server-raw.xml; database=Meters; success=true;
2022-05-15 20:05:00.233 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670300/host-raw.xml; database=Meters; success=true;
2022-05-15 20:05:00.237 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670300/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:06:00.063 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670360/host-raw.xml; database=Meters; success=true;
2022-05-15 20:06:00.068 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670360/server-raw.xml; database=Meters; success=true;
2022-05-15 20:06:00.071 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670360/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:06:00.086 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670360/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:07:00.298 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670420/host-raw.xml; database=Meters; success=true;
2022-05-15 20:07:00.303 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670420/server-raw.xml; database=Meters; success=true;
2022-05-15 20:07:00.306 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:07:00.310 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670420/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:07:00.324 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:07:00.328 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:07:00.342 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:07:00.356 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670420/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:07:00.370 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:07:00.373 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:07:00.376 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:07:00.394 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:08:00.199 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670480/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:08:00.215 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670480/host-raw.xml; database=Meters; success=true;
2022-05-15 20:08:00.218 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670480/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:08:00.232 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670480/server-raw.xml; database=Meters; success=true;
2022-05-15 20:09:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670540/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:09:00.248 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670540/host-raw.xml; database=Meters; success=true;
2022-05-15 20:09:00.251 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670540/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:09:00.266 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670540/server-raw.xml; database=Meters; success=true;
2022-05-15 20:10:00.234 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670600/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:10:00.253 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670600/host-raw.xml; database=Meters; success=true;
2022-05-15 20:10:00.256 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670600/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:10:00.273 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670600/server-raw.xml; database=Meters; success=true;
2022-05-15 20:11:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670660/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:11:00.154 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670660/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:11:00.168 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670660/host-raw.xml; database=Meters; success=true;
2022-05-15 20:11:00.170 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670660/server-raw.xml; database=Meters; success=true;
2022-05-15 20:12:00.074 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670720/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:12:00.100 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670720/host-raw.xml; database=Meters; success=true;
2022-05-15 20:12:00.103 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670720/server-raw.xml; database=Meters; success=true;
2022-05-15 20:12:00.106 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670720/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:13:00.301 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670780/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:13:00.318 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:13:00.322 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670780/host-raw.xml; database=Meters; success=true;
2022-05-15 20:13:00.325 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:13:00.344 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:13:00.348 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670780/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:13:00.366 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:13:00.381 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:13:00.385 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:13:00.388 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:13:00.403 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670780/server-raw.xml; database=Meters; success=true;
2022-05-15 20:13:00.406 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:14:00.226 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670840/host-raw.xml; database=Meters; success=true;
2022-05-15 20:14:00.231 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670840/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:14:00.253 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670840/server-raw.xml; database=Meters; success=true;
2022-05-15 20:14:00.268 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670840/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:15:00.123 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670900/server-raw.xml; database=Meters; success=true;
2022-05-15 20:15:00.130 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670900/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:15:00.147 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670900/host-raw.xml; database=Meters; success=true;
2022-05-15 20:15:00.150 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670900/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:16:00.137 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670960/host-raw.xml; database=Meters; success=true;
2022-05-15 20:16:00.142 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670960/server-raw.xml; database=Meters; success=true;
2022-05-15 20:16:00.146 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670960/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:16:00.164 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670960/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:17:00.024 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671020/server-raw.xml; database=Meters; success=true;
2022-05-15 20:17:00.030 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671020/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:17:00.044 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671020/host-raw.xml; database=Meters; success=true;
2022-05-15 20:17:00.046 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671020/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:18:00.224 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671080/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:18:00.241 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671080/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:18:00.255 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671080/server-raw.xml; database=Meters; success=true;
2022-05-15 20:18:00.258 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671080/host-raw.xml; database=Meters; success=true;
2022-05-15 20:19:00.124 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671140/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:19:00.143 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671140/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:19:00.160 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:19:00.164 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:19:00.168 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:19:00.185 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:19:00.202 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:19:00.206 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671140/server-raw.xml; database=Meters; success=true;
2022-05-15 20:19:00.210 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671140/host-raw.xml; database=Meters; success=true;
2022-05-15 20:19:00.212 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:19:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:19:00.233 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:20:00.221 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671200/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:20:00.238 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671200/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:20:00.252 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671200/server-raw.xml; database=Meters; success=true;
2022-05-15 20:20:00.259 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671200/host-raw.xml; database=Meters; success=true;
2022-05-15 20:21:00.083 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671260/host-raw.xml; database=Meters; success=true;
2022-05-15 20:21:00.088 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671260/server-raw.xml; database=Meters; success=true;
2022-05-15 20:21:00.091 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671260/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:21:00.111 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671260/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:22:00.106 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671320/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:22:00.123 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671320/server-raw.xml; database=Meters; success=true;
2022-05-15 20:22:00.126 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671320/host-raw.xml; database=Meters; success=true;
2022-05-15 20:22:00.129 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671320/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:23:00.077 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671380/server-raw.xml; database=Meters; success=true;
2022-05-15 20:23:00.083 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671380/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:23:00.098 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671380/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:23:00.112 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671380/host-raw.xml; database=Meters; success=true;
2022-05-15 20:24:00.142 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:24:00.159 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:24:00.163 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:24:00.177 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:24:00.180 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671440/server-raw.xml; database=Meters; success=true;
2022-05-15 20:24:00.183 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671440/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:24:00.198 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671440/host-raw.xml; database=Meters; success=true;
2022-05-15 20:24:00.200 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671440/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:24:00.214 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:24:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:24:00.232 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:24:00.235 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:25:00.220 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671500/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:25:00.249 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671500/server-raw.xml; database=Meters; success=true;
2022-05-15 20:25:00.253 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671500/host-raw.xml; database=Meters; success=true;
2022-05-15 20:25:00.259 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671500/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:26:00.237 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671560/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:26:00.254 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671560/server-raw.xml; database=Meters; success=true;
2022-05-15 20:26:00.258 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671560/host-raw.xml; database=Meters; success=true;
2022-05-15 20:26:00.260 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671560/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:27:00.080 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671620/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:27:00.100 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671620/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:27:00.116 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671620/server-raw.xml; database=Meters; success=true;
2022-05-15 20:27:00.119 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671620/host-raw.xml; database=Meters; success=true;
2022-05-15 20:28:00.140 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671680/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:28:00.156 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671680/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:28:00.171 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671680/server-raw.xml; database=Meters; success=true;
2022-05-15 20:28:00.174 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671680/host-raw.xml; database=Meters; success=true;
2022-05-15 20:29:00.107 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671740/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:29:00.124 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671740/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:29:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671740/host-raw.xml; database=Meters; success=true;
2022-05-15 20:29:00.140 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671740/server-raw.xml; database=Meters; success=true;
2022-05-15 20:30:00.290 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671800/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:30:00.307 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:30:00.322 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:30:00.325 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671800/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:30:00.340 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:30:00.343 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671800/host-raw.xml; database=Meters; success=true;
2022-05-15 20:30:00.345 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:30:00.359 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:30:00.373 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671800/server-raw.xml; database=Meters; success=true;
2022-05-15 20:30:00.377 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:30:00.380 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:30:00.383 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:31:00.242 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671860/server-raw.xml; database=Meters; success=true;
2022-05-15 20:31:00.248 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671860/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:31:00.265 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671860/host-raw.xml; database=Meters; success=true;
2022-05-15 20:31:00.268 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671860/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:32:00.092 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671920/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:32:00.109 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671920/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:32:00.124 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671920/server-raw.xml; database=Meters; success=true;
2022-05-15 20:32:00.128 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671920/host-raw.xml; database=Meters; success=true;
2022-05-15 20:33:00.062 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671980/host-raw.xml; database=Meters; success=true;
2022-05-15 20:33:00.067 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671980/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:33:00.082 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671980/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:33:00.097 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652671980/server-raw.xml; database=Meters; success=true;
2022-05-15 20:34:00.234 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672040/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:34:00.251 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672040/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:34:00.266 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672040/host-raw.xml; database=Meters; success=true;
2022-05-15 20:34:00.269 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672040/server-raw.xml; database=Meters; success=true;
2022-05-15 20:35:00.217 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672100/server-raw.xml; database=Meters; success=true;
