TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"computerId_d","computerName_s","computerUuid_g","creationTime_t [UTC]","handled_d","id_d","moduleFirstSeenLocally_t [UTC]","moduleId_d","moduleLastExecutedLocally_t [UTC]","moduleLgAge_d","moduleLgPopularity_d","moduleLgReputation_d","moduleName_s","moduleSha1_s","moduleSignatureType_s","moduleSigner_s","priority_d","processCommandLine_s","processId_d","processPath_s","processUser_s","resolved_b","ruleName_s",Severity,"severityScore_d","threatName_s","threatUri_s","type_s","uuid_g","deepLink_s",Type,"_ResourceId"
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:55:22.635 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/2/2020, 2:51:00.000 AM",0,1844,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 2:54:37.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000127110,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"b848c9cf-8874-4461-9591-6fb8c8edf970","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1844","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:35:07.795 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/2/2020, 2:34:46.000 AM",7,1843,"11/18/2020, 3:35:54.000 PM",10000008111,"12/2/2020, 2:34:46.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"650f1fdb-c83a-9e40-9fac-80bac006cfef","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1843","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:30:21.556 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/2/2020, 2:25:03.000 AM",0,1842,"11/11/2020, 5:26:14.000 AM",10000003133,"12/2/2020, 2:25:33.000 AM",15,8,8,"mrt.exe",2DD9F586137343C39E0EC6860F97EC692A352E69,Trusted,"Microsoft Windows",0,"/Q /W",10000127072,"%SYSTEM%","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"89bf6df0-3289-42d4-bcda-dc0765715d74","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1842","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:30:19.996 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/2/2020, 2:25:03.000 AM",0,1841,"11/11/2020, 5:26:14.000 AM",10000003133,"12/2/2020, 2:25:33.000 AM",15,8,8,"mrt.exe",2DD9F586137343C39E0EC6860F97EC692A352E69,Trusted,"Microsoft Windows",0,"/Q /W",10000127072,"%SYSTEM%","nt authority\system",false,"Potential credential dumping - Generic [F0436b]",2,62,,,RuleActivated,"4f536d7a-262d-4240-a325-5366fba98a0e","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1841","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:20:20.761 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/2/2020, 2:11:58.000 AM",0,1840,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 2:12:51.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000127046,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"0ec82633-7f3f-4f83-91df-13cacf3cd981","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1840","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:15:12.959 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/2/2020, 2:13:28.000 AM",7,1839,"11/18/2020, 3:35:54.000 PM",10000008111,"12/2/2020, 2:13:28.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"ecfd9567-ca7e-7947-3182-82ccb52f6336","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1839","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 2:00:14.485 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/2/2020, 1:56:59.000 AM",7,1838,"11/18/2020, 3:35:54.000 PM",10000008111,"12/2/2020, 1:56:59.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"88e87307-4a81-d44e-9cb4-f336ce4f74cf","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1838","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 1:55:20.356 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/2/2020, 1:53:23.000 AM",0,1837,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 1:54:36.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000127023,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"0475fe4d-2541-4db1-b756-f2d2795603f4","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1837","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 1:55:18.921 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/2/2020, 1:50:00.000 AM",0,1836,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 1:54:36.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000127014,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"a8988da1-8293-4c78-9997-0c5258204184","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1836","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 1:20:24.561 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/2/2020, 1:11:58.000 AM",0,1835,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 1:11:58.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000126980,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"46064db4-8c1d-47d0-aded-e23b5b48c6d7","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1835","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 12:55:25.747 AM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/2/2020, 12:53:05.000 AM",0,1834,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 12:53:12.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000126954,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"37d92f69-12d6-4f5f-8dfd-1b0fb6b2f246","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1834","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 12:55:24.276 AM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/2/2020, 12:49:28.000 AM",0,1833,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 12:53:12.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000126945,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"ee47bfd5-1df6-410f-921d-a528804511a8","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1833","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 12:15:05.476 AM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/2/2020, 12:10:38.000 AM",0,1832,"11/3/2020, 10:34:25.000 AM",10000000053,"12/2/2020, 12:11:33.000 AM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000126902,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"caecf908-fb54-4435-90e5-578b3866af66","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1832","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/2/2020, 12:05:21.493 AM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/2/2020, 12:02:59.000 AM",7,1831,"11/18/2020, 3:35:54.000 PM",10000008111,"12/2/2020, 12:02:59.000 AM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"b112b902-c670-0846-36ba-e2b4000a912f","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1831","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 11:55:26.432 PM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/1/2020, 11:52:14.000 PM",0,1830,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 11:53:07.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000126882,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"c6345cb8-1be6-4a9e-b1bf-d9c022af9c21","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1830","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 11:55:25.531 PM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/1/2020, 11:48:27.000 PM",0,1829,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 11:53:07.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000126877,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"54e09ade-0c4b-41b2-ad3d-e0ea5271ffe3","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1829","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 11:20:22.389 PM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/1/2020, 11:19:27.000 PM",7,1828,"11/18/2020, 3:35:54.000 PM",10000008111,"12/1/2020, 11:19:27.000 PM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"27520bc9-7fd4-204b-a59d-906dc5c93bac","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1828","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 11:15:20.906 PM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/1/2020, 11:10:26.000 PM",0,1827,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 11:10:26.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000126825,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"56a664af-332b-4e9c-ab99-6816ebd75573","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1827","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 11:00:17.112 PM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/1/2020, 10:56:47.000 PM",7,1826,"11/18/2020, 3:35:54.000 PM",10000008111,"12/1/2020, 10:56:47.000 PM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"486de7d1-1100-eb40-19ab-aecd457df752","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1826","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 10:55:26.998 PM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/1/2020, 10:52:12.000 PM",0,1825,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 10:52:12.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000126801,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"82b33d3f-f0eb-489d-a124-05d1f6db8cc2","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1825","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 10:55:25.493 PM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/1/2020, 10:48:00.000 PM",0,1824,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 10:52:12.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000126796,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"36204607-3b3a-468f-a492-2b114cd5c058","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1824","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 10:30:14.726 PM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/1/2020, 10:25:41.000 PM",7,1823,"11/18/2020, 3:35:54.000 PM",10000008111,"12/1/2020, 10:25:41.000 PM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",true,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"b306f145-fb9a-124d-4e9c-738788881545","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1823","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 10:15:22.227 PM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/1/2020, 10:09:41.000 PM",0,1822,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 10:10:25.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000126747,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"d9370fb8-ac73-4f2e-811c-bf11830e0419","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1822","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 9:55:04.616 PM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/1/2020, 9:50:57.000 PM",0,1821,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 9:51:33.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000126730,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"8ad0f8b6-408e-44d7-9277-504f316dc858","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1821","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 9:50:05.132 PM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/1/2020, 9:46:24.000 PM",0,1820,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 9:46:28.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000126717,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"1bb79a03-5814-4993-a377-ded467de312e","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1820","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 9:45:24.200 PM",,,10,"eei663777.lab.local","cd3814d2-ec00-4a43-8da2-652df3491c6f","12/1/2020, 9:43:26.000 PM",7,1819,"11/18/2020, 3:35:54.000 PM",10000008111,"12/1/2020, 9:43:26.000 PM",5,2,9,"eiserver.exe",EAFF915C809419316575C049C81FF0D7937513C5,Trusted,"""ESET, spol. s r.o.""",0,,10000049833,"%PROGRAMFILES%\eset\enterprise inspector server\","nt authority\system",false,,2,60,"Incoming.Attack.Generic",,FirewallDetection,"3f28d6d3-d4c2-e44e-7287-f6c641e2d196","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1819","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 9:15:22.799 PM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/1/2020, 9:08:53.000 PM",0,1818,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 9:09:41.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000126670,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"f49a11db-c063-4f02-bbcb-3930785e3f01","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1818","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 8:55:05.124 PM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/1/2020, 8:50:04.000 PM",0,1817,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 8:51:00.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000126653,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"59db1546-9c96-41e1-9a4e-a7fa7ad3ad08","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1817","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 8:50:27.652 PM",,,3,"azwin10vm.lab.local","763a89ef-f8dd-41a4-9b8c-0e3bf34437d5","12/1/2020, 8:46:23.000 PM",0,1816,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 8:46:23.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\e6810f7c-f423-4ee5-93ed-03e09552050b.zip",10000126643,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-22_040544\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"a8919b56-e0c4-431c-8eaf-eece9d62f064","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1816","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 8:15:24.044 PM",,,13,"azdc01.lab.local","e6f28980-eae2-49d9-85f7-db30b7042931","12/1/2020, 8:08:53.000 PM",0,1815,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 8:08:53.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\d46d6205-6f22-4d97-a5b0-66613e2035d9.zip",10000126604,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-09_152117\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"3c0e18d1-9f79-459e-be1a-99b7c1c7595e","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1815","ESETEnterpriseInspector_CL",
"7bdecb7b-0545-4aa9-bd6b-f7eb05fee857",RestAPI,,,"12/1/2020, 7:55:04.974 PM",,,7,"azwin10-02.lab.local","8737171e-408a-4b82-a006-a31a3c51c368","12/1/2020, 7:50:03.000 PM",0,1814,"11/3/2020, 10:34:25.000 AM",10000000053,"12/1/2020, 7:50:03.000 PM",30,5,9,"collectguestlogs.exe",BCDA971AAA40B63A369DF8AB301FF7C2D10BE836,Trusted,"Microsoft Corporation",0,"-Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\2e79f464-83e6-4943-95a6-605ff147b386.zip",10000126590,"%WINDIR%\azure\guestagent_2.7.41491.993_2020-09-21_140216\","nt authority\system",false,"Potential credential dumping - Generic [F0436a]",2,61,,,RuleActivated,"d5760f82-987f-49d2-981d-d317632f23b7","https://eei663777.westeurope.cloudapp.azure.com/console/detection/1814","ESETEnterpriseInspector_CL",
