PREVIEW - Suspicious management session using PowerShell detected(ARM_UnusedAppPowershellPersistence),"Subscription activity logs analysis has detected suspicious behavior. A principal that doesn't regularly use PowerShell to manage the subscription environment is now using PowerShell, and performing actions that can secure persistence for an attacker.",Persistence,Medium,Azure Resource Manager,Azure Defender
PREVIEW – Suspicious management session using Azure portal detected(ARM_UnusedAppIbizaPersistence),"Analysis of your subscription activity logs has detected a suspicious behavior. A principal that doesn't regularly use the Azure portal (Ibiza) to manage the subscription environment (hasn't used Azure portal to manage for the last 45 days, or a subscription that it is actively managing), is now using the Azure portal and performing actions that can secure persistence for an attacker.",Persistence,Medium,Azure Resource Manager,Azure Defender
Privileged custom role created for your subscription in a suspicious way (Preview)(ARM_PrivilegedRoleDefinitionCreation),"Azure Defender for Resource Manager detected a suspicious creation of privileged custom role definition in your subscription. This operation might have been performed by a legitimate user in your organization. Alternatively, it might indicate that an account in your organization was breached, and that the threat actor is trying to create a privileged role to use in the future to evade detection.","Privilege Escalation, Defense Evasion",Low,Azure Resource Manager,Azure Defender
Usage of MicroBurst exploitation toolkit to run an arbitrary code or exfiltrate Azure Automation account credentials(ARM_MicroBurst.RunCodeOnBehalf),Usage of MicroBurst exploitation toolkit to run an arbitrary code or exfiltrate Azure Automation account credentials. This was detected by analyzing Azure Resource Manager operations in your subscription.,"Persistence, Credential Access",High,Azure Resource Manager,Azure Defender
Usage of NetSPI techniques to maintain persistence in your Azure environment(ARM_NetSPI.MaintainPersistence),Usage of NetSPI persistence technique to create a webhook backdoor and maintain persistence in your Azure environment. This was detected by analyzing Azure Resource Manager operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
Usage of PowerZure exploitation toolkit to run an arbitrary code or exfiltrate Azure Automation account credentials(ARM_PowerZure.RunCodeOnBehalf),PowerZure exploitation toolkit detected attempting to run code or exfiltrate Azure Automation account credentials. This was detected by analyzing Azure Resource Manager operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
Usage of PowerZure function to maintain persistence in your Azure environment(ARM_PowerZure.MaintainPersistence),PowerZure exploitation toolkit detected creating a webhook backdoor to maintain persistence in your Azure environment. This was detected by analyzing Azure Resource Manager operations in your subscription.,-,High,Azure Resource Manager,Azure Defender
Anomalous network protocol usage(AzureDNS_ProtocolAnomaly),"Analysis of DNS transactions from %{CompromisedEntity} detected anomalous protocol usage. Such traffic, while possibly benign, may indicate abuse of this common protocol to bypass network traffic filtering. Typical related attacker activity includes copying remote administration tools to a compromised host and exfiltrating user data from it.",Exfiltration,-,Azure DNS,Azure Defender
Anonymity network activity(AzureDNS_DarkWeb),"Analysis of DNS transactions from %{CompromisedEntity} detected anonymity network activity. Such activity, while possibly legitimate user behavior, is frequently employed by attackers to evade tracking and fingerprinting of network communications. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Anonymity network activity using web proxy(AzureDNS_DarkWebProxy),"Analysis of DNS transactions from %{CompromisedEntity} detected anonymity network activity. Such activity, while possibly legitimate user behavior, is frequently employed by attackers to evade tracking and fingerprinting of network communications. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Attempted communication with suspicious sinkholed domain(AzureDNS_SinkholedDomain),"Analysis of DNS transactions from %{CompromisedEntity} detected request for sinkholed domain. Such activity, while possibly legitimate user behavior, is frequently an indication of the download or execution of malicious software. Typical related attacker activity is likely to include the download and execution of further malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Communication with possible phishing domain(AzureDNS_PhishingDomain),"Analysis of DNS transactions from %{CompromisedEntity} detected a request for a possible phishing domain. Such activity, while possibly benign, is frequently performed by attackers to harvest credentials to remote services. Typical related attacker activity is likely to include the exploitation of any credentials on the legitimate service.",Exfiltration,-,Azure DNS,Azure Defender
Communication with suspicious algorithmically generated domain(AzureDNS_DomainGenerationAlgorithm),"Analysis of DNS transactions from %{CompromisedEntity} detected possible usage of a domain generation algorithm. Such activity, while possibly benign, is frequently performed by attackers to evade network monitoring and filtering. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Communication with suspicious domain identified by threat intelligence(AzureDNS_ThreatIntelSuspectDomain),"Communication with suspicious domain was detected by analyzing DNS transactions from your resource and comparing against known malicious domains identified by threat intelligence feeds. Communication to malicious domains is frequently performed by attackers and could imply that your resource is compromised.""",Initial Access,Medium,Azure DNS,Azure Defender
Communication with suspicious random domain name(AzureDNS_RandomizedDomain),"Analysis of DNS transactions from %{CompromisedEntity} detected usage of a suspicious randomly generated domain name. Such activity, while possibly benign, is frequently performed by attackers to evade network monitoring and filtering. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Digital currency mining activity(AzureDNS_CurrencyMining),"Analysis of DNS transactions from %{CompromisedEntity} detected digital currency mining activity. Such activity, while possibly legitimate user behavior, is frequently performed by attackers following compromise of resources. Typical related attacker activity is likely to include the download and execution of common mining tools.",Exfiltration,-,Azure DNS,Azure Defender
Network intrusion detection signature activation(AzureDNS_SuspiciousDomain),"Analysis of DNS transactions from %{CompromisedEntity} detected a known malicious network signature. Such activity, while possibly legitimate user behavior, is frequently an indication of the download or execution of malicious software. Typical related attacker activity is likely to include the download and execution of further malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Possible data download via DNS tunnel(AzureDNS_DataInfiltration),"Analysis of DNS transactions from %{CompromisedEntity} detected a possible DNS tunnel. Such activity, while possibly legitimate user behavior, is frequently performed by attackers to evade network monitoring and filtering. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Possible data exfiltration via DNS tunnel(AzureDNS_DataExfiltration),"Analysis of DNS transactions from %{CompromisedEntity} detected a possible DNS tunnel. Such activity, while possibly legitimate user behavior, is frequently performed by attackers to evade network monitoring and filtering. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Possible data transfer via DNS tunnel(AzureDNS_DataObfuscation),"Analysis of DNS transactions from %{CompromisedEntity} detected a possible DNS tunnel. Such activity, while possibly legitimate user behavior, is frequently performed by attackers to evade network monitoring and filtering. Typical related attacker activity is likely to include the download and execution of malicious software or remote administration tools.",Exfiltration,-,Azure DNS,Azure Defender
Access from a suspicious IP address(Storage.Blob_SuspiciousIpStorage.Files_SuspiciousIp),"Indicates that this storage account has been successfully accessed from an IP address that is considered suspicious. This alert is powered by Microsoft Threat Intelligence.Learn more about Microsoft's threat intelligence capabilities.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2",Initial Access,Medium,Azure Storage,Azure Defender
PREVIEW - Anonymous scan of public storage containers(Storage.Blob_ContainerAnonymousScan),"A series of attempts were made to anonymously identify public containers in your storage account. This might indicate a reconnaissance attack, where the attacker scans your storage account to identify publicly accessible containers and then tries to find sensitive data inside them. Applies to: Azure Blob Storage","PreAttack, Collection",Medium / High,Azure Storage,Azure Defender
PREVIEW – Phishing content hosted on a storage account(Storage.Blob_PhishingContentStorage.Files_PhishingContent),"A URL used in a phishing attack points to your Azure Storage account. This URL was part of a phishing attack affecting users of Microsoft 365.Typically, content hosted on such pages is designed to trick visitors into entering their corporate credentials or financial information into a web form that looks legitimate.This alert is powered by Microsoft Threat Intelligence.Learn more about Microsoft's threat intelligence capabilities.Applies to: Azure Blob Storage, Azure Files",Collection,High,Azure Storage,Azure Defender
PREVIEW - Storage account identified as source for distribution of malware(Storage.Files_WidespreadeAm),"Antimalware alerts indicate that an infected file(s) is stored in an Azure file share that is mounted to multiple VMs. If attackers gain access to a VM with a mounted Azure file share, they can use it to spread malware to other VMs that mount the same share.Applies to: Azure Files","Lateral Movement, Execution",High,Azure Storage,Azure Defender
PREVIEW - Storage account with potentially sensitive data has been detected with a publicly exposed container(Storage.Blob_OpenACL),"The access policy of a container in your storage account was modified to allow anonymous access. This might lead to a data breach if the container holds any sensitive data. This alert is based on analysis of Azure activity log.Applies to: Azure Blob Storage, Azure Data Lake Storage Gen2",Privilege Escalation,Medium,Azure Storage,Azure Defender
Access from a Tor exit node to a storage account(Storage.Blob_TorAnomalyStorage.Files_TorAnomaly),"Indicates that this account has been accessed successfully from an IP address that is known as an active exit node of Tor (an anonymizing proxy). The severity of this alert considers the authentication type used (if any), and whether this is the first case of such access. Potential causes can be an attacker who has accessed your storage account by using Tor, or a legitimate user who has accessed your storage account by using Tor.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2","Probing, Exploitation",High,Azure Storage,Azure Defender
Access from an unusual location to a storage account(Storage.Blob_GeoAnomalyStorage.Files_GeoAnomaly),"Indicates that there was a change in the access pattern to an Azure Storage account. Someone has accessed this account from an IP address considered unfamiliar when compared with recent activity. Either an attacker has gained access to the account, or a legitimate user has connected from a new or unusual geographic location. An example of the latter is remote maintenance from a new application or developer.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2",Exploitation,Low,Azure Storage,Azure Defender
Anonymous access to a storage account(Storage.Blob_AnonymousAccessAnomaly),"Indicates that there was a change in the access pattern to an Azure Storage account. Someone accessed a countainer in this storage account without authenticating. Access to this container is typically authenticated by SAS token, storage account key, or AAD. This might indicate that an attacker has exploited public read access to the storage account.Applies to: Azure Blob Storage",Exploitation,High,Azure Storage,Azure Defender
Potential malware uploaded to a storage account(Storage.Blob_MalwareHashReputationStorage.Files_MalwareHashReputation),"Indicates that a blob containing potential malware has been uploaded to a blob container or a file share in a storage account. This alert is based on hash reputation analysis leveraging the power of Microsoft threat intelligence, which includes hashes for viruses, trojans, spyware and ransomware. Potential causes may include an intentional malware upload by an attacker, or an unintentional upload of a potentially malicious blob by a legitimate user.Applies to: Azure Blob Storage, Azure Files (Only for transactions over REST API)Learn more about Azure's hash reputation analysis for malware.Learn more about Microsoft's threat intelligence capabilities.",Lateral Movement,High,Azure Storage,Azure Defender
Unusual access inspection in a storage account(Storage.Blob_AccessInspectionAnomalyStorage.Files_AccessInspectionAnomaly),"Indicates that the access permissions of a storage account have been inspected in an unusual way, compared to recent activity on this account. A potential cause is that an attacker has performed reconnaissance for a future attack.Applies to: Azure Blob Storage, Azure Files",Collection,Medium,Azure Storage,Azure Defender
Unusual amount of data extracted from a storage account(Storage.Blob_DataExfiltration.AmountOfDataAnomalyStorage.Blob_DataExfiltration.NumberOfBlobsAnomalyStorage.Files_DataExfiltration.AmountOfDataAnomalyStorage.Files_DataExfiltration.NumberOfFilesAnomaly),"Indicates that an unusually large amount of data has been extracted compared to recent activity on this storage container. A potential cause is that an attacker has extracted a large amount of data from a container that holds blob storage.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2",Exfiltration,Medium,Azure Storage,Azure Defender
Unusual application accessed a storage account(Storage.Blob_ApplicationAnomalyStorage.Files_ApplicationAnomaly),"Indicates that an unusual application has accessed this storage account. A potential cause is that an attacker has accessed your storage account by using a new application.Applies to: Azure Blob Storage, Azure Files",Exploitation,Medium,Azure Storage,Azure Defender
Unusual change of access permissions in a storage account(Storage.Blob_PermissionsChangeAnomalyStorage.Files_PermissionsChangeAnomaly),"Indicates that the access permissions of this storage container have been changed in an unusual way. A potential cause is that an attacker has changed container permissions to weaken its security posture or to gain persistence.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2",Persistence,Medium,Azure Storage,Azure Defender
Unusual data exploration in a storage account(Storage.Blob_DataExplorationAnomalyStorage.Files_DataExplorationAnomaly),"Indicates that blobs or containers in a storage account have been enumerated in an abnormal way, compared to recent activity on this account. A potential cause is that an attacker has performed reconnaissance for a future attack.Applies to: Azure Blob Storage, Azure Files",Collection,Medium,Azure Storage,Azure Defender
Unusual deletion in a storage account(Storage.Blob_DeletionAnomalyStorage.Files_DeletionAnomaly),"Indicates that one or more unexpected delete operations has occurred in a storage account, compared to recent activity on this account. A potential cause is that an attacker has deleted data from your storage account.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2",Exfiltration,Medium,Azure Storage,Azure Defender
Unusual upload of .cspkg to a storage account(Storage.Blob_CspkgUploadAnomaly),"Indicates that an Azure Cloud Services package (.cspkg file) has been uploaded to a storage account in an unusual way, compared to recent activity on this account. A potential cause is that an attacker has been preparing to deploy malicious code from your storage account to an Azure cloud service.Applies to: Azure Blob Storage, Azure Data Lake Storage Gen2","Lateral Movement, Execution",Medium,Azure Storage,Azure Defender
Unusual upload of .exe to a storage account(Storage.Blob_ExeUploadAnomalyStorage.Files_ExeUploadAnomaly),"Indicates that an .exe file has been uploaded to a storage account in an unusual way, compared to recent activity on this account. A potential cause is that an attacker has uploaded a malicious executable file to your storage account, or that a legitimate user has uploaded an executable file.Applies to: Azure Blob Storage, Azure Files, Azure Data Lake Storage Gen2","Lateral Movement, Execution",Medium,Azure Storage,Azure Defender
PREVIEW - Access from an unusual location to a Cosmos DB account,"Indicates that there was a change in the access pattern to an Azure Cosmos DB account. Someone has accessed this account from an unfamiliar IP address, compared to recent activity. Either an attacker has accessed the account, or a legitimate user has accessed it from a new and unusual geographical location. An example of the latter is remote maintenance from a new application or developer.",Exploitation,Medium,Azure Cosmos DB (Preview),Azure Defender
PREVIEW - Unusual amount of data extracted from a Cosmos DB account,"Indicates that there was a change in the data extraction pattern from an Azure Cosmos DB account. Someone has extracted an unusual amount of data compared to recent activity. An attacker might have extracted a large amount of data from an Azure Cosmos DB database (for example, data exfiltration or leakage, or an unauthorized transfer of data). Or, a legitimate user or application might have extracted an unusual amount of data from a container (for example, for maintenance backup activity).",Exfiltration,Medium,Azure Cosmos DB (Preview),Azure Defender
Network communication with a malicious machine detected(Network_CommunicationWithC2),"Network traffic analysis indicates that your machine (IP %{Victim IP}) has communicated with what is possibly a Command and Control center. When the compromised resource is a load balancer or an application gateway, the suspected activity might indicate that one or more of the resources in the backend pool (of the load balancer or application gateway) has communicated with what is possibly a Command and Control center.",Command and Control,Medium,Azure Network Layer,Azure Defender
Possible compromised machine detected(Network_ResourceIpIndicatedAsMalicious),"Threat intelligence indicates that your machine (at IP %{Machine IP}) may have been compromised by a malware of type Conficker. Conficker was a computer worm that targets the Microsoft Windows operating system and was first detected in November 2008. Conficker infected millions of computers including government, business and home computers in over 200 countries/regions, making it the largest known computer worm infection since the 2003 Welchia worm.",Command and Control,Medium,Azure Network Layer,Azure Defender
Possible incoming %{Service Name} brute force attempts detected(Generic_Incoming_BF_OneToOne),"Network traffic analysis detected incoming %{Service Name} communication to %{Victim IP}, associated with your resource %{Compromised Host} from %{Attacker IP}. When the compromised resource is a load balancer or an application gateway, the suspected incoming traffic has been forwarded to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows suspicious activity between %{Start Time} and %{End Time} on port %{Victim Port}. This activity is consistent with brute force attempts against %{Service Name} servers.",PreAttack,Medium,Azure Network Layer,Azure Defender
Possible incoming SQL brute force attempts detected(SQL_Incoming_BF_OneToOne),"Network traffic analysis detected incoming SQL communication to %{Victim IP}, associated with your resource %{Compromised Host}, from %{Attacker IP}. When the compromised resource is a load balancer or an application gateway, the suspected incoming traffic has been forwarded to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows suspicious activity between %{Start Time} and %{End Time} on port %{Port Number} (%{SQL Service Type}). This activity is consistent with brute force attempts against SQL servers.",PreAttack,Medium,Azure Network Layer,Azure Defender
Possible outgoing denial-of-service attack detected(DDOS),"Network traffic analysis detected anomalous outgoing activity originating from %{Compromised Host}, a resource in your deployment. This activity may indicate that your resource was compromised and is now engaged in denial-of-service attacks against external endpoints. When the compromised resource is a load balancer or an application gateway, the suspected activity might indicate that one or more of the resources in the backend pool (of the load balancer or application gateway) was compromised. Based on the volume of connections, we believe that the following IPs are possibly the targets of the DOS attack: %{Possible Victims}. Note that it is possible that the communication to some of these IPs is legitimate.",Impact,Medium,Azure Network Layer,Azure Defender
Possible outgoing port scanning activity detected(PortSweeping),"Network traffic analysis detected suspicious outgoing traffic from %{Compromised Host}. This traffic may be a result of a port scanning activity. When the compromised resource is a load balancer or an application gateway, the suspected outgoing traffic has been originated from to one or more of the resources in the backend pool (of the load balancer or application gateway). If this behavior is intentional, please note that performing port scanning is against Azure Terms of service. If this behavior is unintentional, it may mean your resource has been compromised.",Discovery,Medium,Azure Network Layer,Azure Defender
Suspicious incoming RDP network activity from multiple sources(RDP_Incoming_BF_ManyToOne),"Network traffic analysis detected anomalous incoming Remote Desktop Protocol (RDP) communication to %{Victim IP}, associated with your resource %{Compromised Host}, from multiple sources. When the compromised resource is a load balancer or an application gateway, the suspected incoming traffic has been forwarded to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows %{Number of Attacking IPs} unique IPs connecting to your resource, which is considered abnormal for this environment. This activity may indicate an attempt to brute force your RDP end point from multiple hosts (Botnet)",PreAttack,Medium,Azure Network Layer,Azure Defender
Suspicious incoming RDP network activity(RDP_Incoming_BF_OneToOne),"Network traffic analysis detected anomalous incoming Remote Desktop Protocol (RDP) communication to %{Victim IP}, associated with your resource %{Compromised Host}, from %{Attacker IP}. When the compromised resource is a load balancer or an application gateway, the suspected incoming traffic has been forwarded to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows %{Number of Connections} incoming connections to your resource, which is considered abnormal for this environment. This activity may indicate an attempt to brute force your RDP end point",PreAttack,Medium,Azure Network Layer,Azure Defender
Suspicious incoming SSH network activity from multiple sources(SSH_Incoming_BF_ManyToOne),"Network traffic analysis detected anomalous incoming SSH communication to %{Victim IP}, associated with your resource %{Compromised Host}, from multiple sources. When the compromised resource is a load balancer or an application gateway, the suspected incoming traffic has been forwarded to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows %{Number of Attacking IPs} unique IPs connecting to your resource, which is considered abnormal for this environment. This activity may indicate an attempt to brute force your SSH end point from multiple hosts (Botnet)",PreAttack,Medium,Azure Network Layer,Azure Defender
Suspicious incoming SSH network activity(SSH_Incoming_BF_OneToOne),"Network traffic analysis detected anomalous incoming SSH communication to %{Victim IP}, associated with your resource %{Compromised Host}, from %{Attacker IP}. When the compromised resource is a load balancer or an application gateway, the suspected incoming traffic has been forwarded to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows %{Number of Connections} incoming connections to your resource, which is considered abnormal for this environment. This activity may indicate an attempt to brute force your SSH end point",PreAttack,Medium,Azure Network Layer,Azure Defender
Suspicious outgoing %{Attacked Protocol} traffic detected(PortScanning),"Network traffic analysis detected suspicious outgoing traffic from %{Compromised Host} to destination port %{Most Common Port}. When the compromised resource is a load balancer or an application gateway, the suspected outgoing traffic has been originated from to one or more of the resources in the backend pool (of the load balancer or application gateway). This behavior may indicate that your resource is taking part in %{Attacked Protocol} brute force attempts or port sweeping attacks.",Discovery,Medium,Azure Network Layer,Azure Defender
Suspicious outgoing RDP network activity to multiple destinations(RDP_Outgoing_BF_OneToMany),"Network traffic analysis detected anomalous outgoing Remote Desktop Protocol (RDP) communication to multiple destinations originating from %{Compromised Host} (%{Attacker IP}), a resource in your deployment. When the compromised resource is a load balancer or an application gateway, the suspected outgoing traffic has been originated from to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows your machine connecting to %{Number of Attacked IPs} unique IPs, which is considered abnormal for this environment. This activity may indicate that your resource was compromised and is now used to brute force external RDP end points. Note that this type of activity could possibly cause your IP to be flagged as malicious by external entities.",Discovery,High,Azure Network Layer,Azure Defender
Suspicious outgoing RDP network activity(RDP_Outgoing_BF_OneToOne),"Network traffic analysis detected anomalous outgoing Remote Desktop Protocol (RDP) communication to %{Victim IP} originating from %{Compromised Host} (%{Attacker IP}), a resource in your deployment. When the compromised resource is a load balancer or an application gateway, the suspected outgoing traffic has been originated from to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows %{Number of Connections} outgoing connections from your resource, which is considered abnormal for this environment. This activity may indicate that your machine was compromised and is now used to brute force external RDP end points. Note that this type of activity could possibly cause your IP to be flagged as malicious by external entities.",Lateral Movement,High,Azure Network Layer,Azure Defender
Suspicious outgoing SSH network activity to multiple destinations(SSH_Outgoing_BF_OneToMany),"Network traffic analysis detected anomalous outgoing SSH communication to multiple destinations originating from %{Compromised Host} (%{Attacker IP}), a resource in your deployment. When the compromised resource is a load balancer or an application gateway, the suspected outgoing traffic has been originated from to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows your resource connecting to %{Number of Attacked IPs} unique IPs, which is considered abnormal for this environment. This activity may indicate that your resource was compromised and is now used to brute force external SSH end points. Note that this type of activity could possibly cause your IP to be flagged as malicious by external entities.",Discovery,Medium,Azure Network Layer,Azure Defender
Suspicious outgoing SSH network activity(SSH_Outgoing_BF_OneToOne),"Network traffic analysis detected anomalous outgoing SSH communication to %{Victim IP} originating from %{Compromised Host} (%{Attacker IP}), a resource in your deployment. When the compromised resource is a load balancer or an application gateway, the suspected outgoing traffic has been originated from to one or more of the resources in the backend pool (of the load balancer or application gateway). Specifically, sampled network data shows %{Number of Connections} outgoing connections from your resource, which is considered abnormal for this environment. This activity may indicate that your resource was compromised and is now used to brute force external SSH end points. Note that this type of activity could possibly cause your IP to be flagged as malicious by external entities.",Lateral Movement,Medium,Azure Network Layer,Azure Defender
Traffic detected from IP addresses recommended for blocking,"Azure Security Center detected inbound traffic from IP addresses that are recommended to be blocked. This typically occurs when this IP address doesn't communicate regularly with this resource. Alternatively, the IP address has been flagged as malicious by Security Center's threat intelligence sources.",Probing,Low,Azure Network Layer,Azure Defender
Access from a suspicious IP address to a key vault(KV_SuspiciousIPAccess),A key vault has been successfully accessed by an IP that has been identified by Microsoft Threat Intelligence as a suspicious IP address. This may indicate that your infrastructure has been compromised. We recommend further investigation. Learn more about Microsoft's threat intelligence capabilities.,Credential Access,Medium,Azure Key Vault,Azure Defender
Access from a TOR exit node to a key vault(KV_TORAccess),A key vault has been accessed from a known TOR exit node. This could be an indication that a threat actor has accessed the key vault and is using the TOR network to hide their source location. We recommend further investigations.,Credential Access,Medium,Azure Key Vault,Azure Defender
High volume of operations in a key vault(KV_OperationVolumeAnomaly),"An anomalous number of key vault operations were performed by a user, service principal, and/or a specific key vault. This anomalous activity pattern may be legitimate, but it could be an indication that a threat actor has gained access to the key vault and the secrets contained within it. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
Suspicious policy change and secret query in a key vault(KV_PutGetAnomaly),"A user or service principal has performed an anomalous Vault Put policy change operation followed by one or more Secret Get operations. This pattern is not normally performed by the specified user or service principal. This may be legitimate activity, but it could be an indication that a threat actor has updated the key vault policy to access previously inaccessible secrets. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
Suspicious secret listing and query in a key vault(KV_ListGetAnomaly),"A user or service principal has performed an anomalous Secret List operation followed by one or more Secret Get operations. This pattern is not normally performed by the specified user or service principal and is typically associated with secret dumping. This may be legitimate activity, but it could be an indication that a threat actor has gained access to the key vault and is trying to discover secrets that can be used to move laterally through your network and/or gain access to sensitive resources. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
Unusual application accessed a key vault(KV_AppAnomaly),"A key vault has been accessed by a service principal that does not normally access it. This anomalous access pattern may be legitimate activity, but it could be an indication that a threat actor has gained access to the key vault in an attempt to access the secrets contained within it. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
Unusual operation pattern in a key vaultKV_OperationPatternAnomaly),"An anomalous pattern of key vault operations was performed by a user, service principal, and/or a specific key vault. This anomalous activity pattern may be legitimate, but it could be an indication that a threat actor has gained access to the key vault and the secrets contained within it. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
Unusual user accessed a key vault(KV_UserAnomaly),"A key vault has been accessed by a user that does not normally access it. This anomalous access pattern may be legitimate activity, but it could be an indication that a threat actor has gained access to the key vault in an attempt to access the secrets contained within it. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
Unusual user-application pair accessed a key vault(KV_UserAppAnomaly),"A key vault has been accessed by a user-service principal pair that does not normally access it. This anomalous access pattern may be legitimate activity, but it could be an indication that a threat actor has gained access to the key vault in an attempt to access the secrets contained within it. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
User accessed high volume of key vaults(KV_AccountVolumeAnomaly),"A user or service principal has accessed an anomalously high volume of key vaults. This anomalous access pattern may be legitimate activity, but it could be an indication that a threat actor has gained access to multiple key vaults in an attempt to access the secrets contained within them. We recommend further investigations.",Credential Access,Medium,Azure Key Vault,Azure Defender
DDoS Attack detected for Public IP,DDoS Attack detected for Public IP (IP address) and being mitigated.,Probing,High,Azure DDoS Protection,Azure Defender
DDoS Attack mitigated for Public IP,DDoS Attack mitigated for Public IP (IP address).,Probing,Low,Azure DDoS Protection,Azure Defender
Security incident with shared process detected,The incident which started on {Start Time (UTC)} and recently detected on {Detected Time (UTC)} indicates that an attacker has {Action taken} your resource {Host},-,High,Security Incident,Azure Defender
Security incident detected on multiple resources,The incident which started on {Start Time (UTC)} and recently detected on {Detected Time (UTC)} indicates that similar attack methods were performed on your cloud resources {Host},-,Medium,Security Incident,Azure Defender
Security incident detected from same source,The incident which started on {Start Time (UTC)} and recently detected on {Detected Time (UTC)} indicates that an attacker has {Action taken} your resource {Host},-,High,Security Incident,Azure Defender
Security incident detected on multiple machines,The incident which started on {Start Time (UTC)} and recently detected on {Detected Time (UTC)} indicates that an attacker has {Action taken} your resources {Host},-,Medium,Security Incident,Azure Defender
Anonymous IP address,"This risk detection type indicates sign-ins from an anonymous IP address (for example, Tor browser or anonymous VPN). These IP addresses are typically used by actors who want to hide their login telemetry (IP address, location, device, etc.) for potentially malicious intent.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Atypical travel,"This risk detection type identifies two sign-ins originating from geographically distant locations, where at least one of the locations may also be atypical for the user, given past behavior. Among several other factors, this machine learning algorithm takes into account the time between the two sign-ins and the time it would have taken for the user to travel from the first location to the second, indicating that a different user is using the same credentials. The algorithm ignores obvious ""false positives"" contributing to the impossible travel conditions, such as VPNs and locations regularly used by other users in the organization. The system has an initial learning period of the earliest of 14 days or 10 logins, during which it learns a new user's sign-in behavior.",N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Anomalous Token,This detection indicates that there are abnormal characteristics in the token such as an unusual token lifetime or a token played from an unfamiliar location. This detection covers Session Tokens and Refresh Tokens.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Token Issuer Anomaly,This risk detection indicates the SAML token issuer for the associated SAML token is potentially compromised. The claims included in the token are unusual or match known attacker patterns.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Malware linked IP address,This risk detection type indicates sign-ins from IP addresses infected with malware that is known to actively communicate with a bot server. This detection is determined by correlating IP addresses of the user's device against IP addresses that were in contact with a bot server while the bot server was active.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
Suspicious browser,Suspicious browser detection indicates anomalous behavior based on suspicious sign-in activity across multiple tenants from different countries in the same browser.,N.A.,N.A.,N.A.,Azure Identity Protection Center (IPC)
